schema_version,protocol_hash,status,study,domain,truth,candidate,seed,n_observations,dimension,objective,deviance,gradient_norm,best_start,second_best_objective_gap,wall_seconds,jacobian_rank,aic,aicc,bic,gic_eff,gic_vol_025,gic_vol_050,gic_vol_100,ogic_p,ogic_e,d_obs,c_obs,prior_energy
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,4,25,2,-74.47523045219455,-152.4766575270878,6.0847276789152134e-05,4,2.1174173525650986e-12,29.323611799998616,2,-148.4766575270878,-147.93120298163328,-146.0389058773514,-146.1060084035949,-142.62436770310083,-139.14272700260673,-132.1794456016186,-148.51835067084008,-135.0238981024128,1.9791534281238605,13.926562801976306,3.5261966226987145
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,5,25,2,-70.61346194727565,-143.61800874297745,7.222658180961735e-05,3,7.975131666171364e-11,26.581188299998757,2,-139.61800874297745,-139.07255419752292,-137.18025709324104,-137.23300791573502,-133.6946666904247,-130.15632546511438,-123.07964301449373,-139.6507846718197,-127.07355899331002,1.9836120355788693,14.153364901241286,2.3910848484261527
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,6,25,2,-72.85763590623067,-148.62573795144903,1.4664833401062124e-05,1,2.000888343900442e-11,26.235486200006562,2,-144.62573795144903,-144.0802834059945,-142.1879863017126,-142.2467329453788,-138.73315485374104,-135.21957676210332,-128.1924205788278,-144.66223929344696,-131.66095944591035,1.9817493290010373,14.054312366550977,2.910466138987694
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,7,25,2,-78.70785420028045,-160.18300165939218,6.417454831698636e-05,2,7.645439836778678e-11,26.237659400001576,2,-156.18300165939218,-155.63754711393764,-153.74525000965576,-153.80214175118314,-150.28026163510881,-146.7583815190345,-139.7146212868858,-156.21835048589105,-143.32818793626356,1.9823255867505574,14.087520464297336,2.7672932588312738
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,8,25,2,-78.78996338689879,-159.96554560890954,6.750367912914896e-07,4,1.6271428648906294e-11,26.475706600002013,2,-155.96554560890954,-155.420091063455,-153.52779395917312,-153.58028943789367,-150.03930093683707,-146.49831243578046,-139.41633543366726,-155.99816288374504,-143.41597276957117,1.9836913625822492,14.163954004226404,2.3856188351119503
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,9,25,2,-74.05614762183016,-151.01971375595178,1.3932974310756143e-05,2,1.2420287021086551e-11,26.43167060000269,2,-147.01971375595178,-146.47425921049725,-144.58196210621537,-144.64094874981652,-141.1304102001559,-137.61987165049524,-130.598794551174,-147.0563642182936,-134.0701410450178,1.9816747688290985,14.042154198642525,2.9074185122914704
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,10,25,2,-74.70399176184883,-152.4507032619468,6.077496891513953e-05,0,2.135891463694861e-11,26.832537299997057,2,-148.4507032619468,-147.90524871649228,-146.0129516122104,-146.0731588634801,-142.56373899363325,-139.05431912378637,-132.03547938409264,-148.48811213047446,-135.3703040443102,1.9812955657361688,14.037679479387453,3.042719738249163
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,11,25,2,-66.95550981204804,-137.27521864267163,6.358543893753323e-05,1,1.2633449841814581e-11,26.380361799994716,2,-133.27521864267163,-132.7297640972171,-130.83746699293522,-130.90230312947736,-127.41274725118454,-123.92319137289171,-116.94407961630607,-133.31550359932714,-119.95279611092478,1.9798575216722505,13.958223513171294,3.3641990185755595
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,12,25,2,-75.9675753178106,-154.58518882294067,6.405725148864543e-05,3,1.06439301816863e-11,26.70633380000072,2,-150.58518882294067,-150.03973427748613,-148.14743717320425,-148.20290874574664,-144.67485494207716,-141.14680113840765,-134.09069353106867,-150.6196552488362,-137.82293542094322,1.9827667870522312,14.11221521467796,2.650038187319463
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,13,25,2,-77.32399229719134,-158.09789360918987,7.225694142805153e-05,0,3.149125404888764e-11,26.51526190000004,2,-154.09789360918987,-153.55243906373533,-151.66014195945345,-151.72619595466298,-148.24113948071593,-144.75608300676888,-137.78597005887474,-154.13893526398078,-140.70775869859443,1.9794791726045433,13.94022589578824,3.4499090148071905
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,14,25,2,-78.27406092703342,-158.83867112631376,6.216217583644696e-05,3,6.515676886920119e-11,26.98622510000132,2,-154.83867112631376,-154.29321658085922,-152.40091947657734,-152.45275081954568,-148.91150035025692,-145.37024988096815,-138.2877489423906,-154.87087575040513,-142.38311997691176,1.9838976879543164,14.165001877155085,2.2905492722469267
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,15,25,2,-67.23799427620179,-137.83078595130115,3.0317047563944294e-05,1,3.275602011854062e-11,26.779284199998074,2,-133.83078595130115,-133.28533140584662,-131.39303430156474,-131.45829732993542,-127.97432828230592,-124.49035923467642,-117.52242113941742,-133.871336150763,-120.54011236188558,1.979724900269076,13.935876190518004,3.3547973988975714
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,16,25,2,-76.53751462702247,-155.89015646570647,3.4724878784059066e-05,0,8.597567102697212e-11,27.119792299999972,2,-151.89015646570647,-151.34470192025194,-149.45240481597006,-149.5096540457387,-145.98756457547103,-142.46547510520335,-135.421296164668,-151.92572741213837,-138.98667137297426,1.9822145267840554,14.088357881070696,2.815127211661527
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,17,25,2,-71.12014917476473,-145.58577124956633,8.225157279719357e-05,3,1.0771827874123119e-11,28.13975780000328,2,-141.58577124956633,-141.0403167041118,-139.14801959982992,-139.21261624690715,-135.72233524525592,-132.23205424360467,-125.25149224030218,-141.6259074030508,-128.2791743429245,1.9799319232577588,13.961124006604955,3.345472900036878
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,18,25,2,-79.10820825869757,-161.367756193887,6.019758197050623e-05,2,4.7705839278933126e-11,27.69984430000477,2,-157.367756193887,-156.82230164843247,-154.9300045441506,-154.99222233301234,-151.49492882256396,-147.9976353121156,-141.00304829121882,-157.40641427965787,-144.22724247560163,1.9806709571145715,13.989174041793516,3.1513396764918493
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,19,25,2,-72.27301612228516,-148.24670852742946,8.656979321001352e-05,3,7.94386778579792e-12,26.74877689999994,2,-144.24670852742946,-143.70125398197493,-141.80895687769305,-141.8791447278377,-138.4118300193301,-134.94451531082248,-128.00988589380725,-144.29031869070596,-130.67677341053985,1.9781949183617469,13.869258834030466,3.700676282859163
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,20,25,2,-72.03060375208867,-147.14140002634556,6.327751249295451e-05,2,5.2295945351943374e-11,36.51157080000121,2,-143.14140002634556,-142.59594548089103,-140.70364837660915,-140.7644231607647,-137.25783183384334,-133.75124050692202,-126.73805785307933,-143.1791615228817,-130.03484219649198,1.981119251731922,14.026365307685367,3.080192522168238
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,21,25,2,-81.77725357308103,-166.9563852106837,7.642839859508652e-05,4,3.1604940886609256e-11,59.07014799999888,2,-162.9563852106837,-162.41093066522916,-160.51863356094728,-160.58366938839404,-157.0924526723107,-153.60123595622736,-146.6188025240607,-162.99679424227435,-149.5896402818287,1.9797954842046719,13.964866864333358,3.401878064521637
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,22,25,2,-82.48966199842386,-168.07464211041278,4.475385678317629e-05,2,1.0373923942097463e-11,60.10402410000097,2,-164.07464211041278,-163.52918756495825,-161.63689046067637,-161.69799590272814,-158.19367834916622,-154.68936079560433,-147.6807256884805,-164.11260905625124,-150.96205378260007,1.9810165270807718,14.017270214247638,3.0953181135650665
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,23,25,2,-80.05980117942347,-163.93011044021677,6.707518281259131e-05,0,3.949196525354637e-11,60.50793569999951,2,-159.93011044021677,-159.38465589476223,-157.49235879048035,-157.56334015219116,-154.09249318895368,-150.62164622571623,-143.67995229924128,-159.97421363995028,-146.23621450589707,1.977948400133239,13.88338785294987,3.8105080813698105
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,24,25,2,-79.08621195654196,-160.98439340201205,5.2514783102270197e-05,3,2.3106849766918458e-11,59.8937042999969,2,-156.98439340201205,-156.4389388565575,-154.54664175227563,-154.6042205474348,-151.08626879280655,-147.5683170381783,-140.53241352892175,-157.0201691189343,-144.10061689457086,1.9821121415388823,14.071807018513054,2.811969488928127
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,25,25,2,-77.88767563480938,-159.2454986436058,5.9514220165162814e-05,3,5.4569682106375694e-12,60.01047749999998,2,-155.2454986436058,-154.70004409815127,-152.8077469938694,-152.8740239510675,-149.3892951030961,-145.90456625512468,-138.93510855918188,-155.2866788324693,-141.83643587773315,1.9794099055682506,13.938915391885619,3.4701473739870443
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,26,25,2,-78.8627060469534,-160.75388352530848,6.643427503531305e-05,1,7.034373084024992e-11,60.051899699996284,2,-156.75388352530848,-156.20842897985395,-154.31613187557207,-154.3760568194311,-150.86478501574192,-147.35351321205275,-140.33096960467438,-156.79111698637962,-143.68032487915008,1.9813832694644276,14.04508721475674,3.0284714314016643
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,27,25,2,-76.52712617950442,-157.11858992040538,1.3415111166616713e-05,1,1.1652900866465643e-11,57.298826300000655,2,-153.11858992040538,-152.57313537495085,-150.68083827066897,-150.7564120600633,-147.3046121649746,-143.85281226988593,-136.94921247970854,-153.16554655589312,-139.24705277865408,1.9765216822561333,13.807199580354752,4.064337561396544
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,28,25,2,-67.26874460321478,-138.1934422921563,7.875959633876822e-05,1,1.3670842236024328e-11,59.75435670000297,2,-134.1934422921563,-133.64798774670177,-131.7556906424199,-131.8247700095562,-128.35056020260564,-124.87635039565507,-117.92793078175394,-134.23636371621535,-120.64064997862731,1.9785392879704702,13.896839227802266,3.6559530857267433
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,mm,29,25,2,-75.2218854448531,-153.92543336348933,6.808799349881395e-05,2,5.4996007747831754e-11,54.26858340000035,2,-149.92543336348933,-149.3799788180348,-147.48768171375292,-147.55430970377867,-144.07218028571776,-140.59005086765683,-133.625792031535,-149.9668316613118,-136.51525321746254,1.9793008510887597,13.928517672243661,3.481662473783144
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,neural_rate,0,25,9,-59.64000833433609,-158.13611242585804,0.0005328518257597423,4,0.21234820880923166,54.28480779999518,9,-140.13611242585804,-128.13611242585804,-129.16623000204424,-145.11504979139102,-139.02058121169313,-132.92611263199527,-120.7371754725995,-150.04567132597487,-94.90214234988066,4.04522054994159,24.37787431879151,38.85609575718587
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,neural_rate,1,25,9,-61.02756773013048,-159.73206011591364,0.0004631562583368374,0,0.05194128648351892,54.052947099997255,9,-141.73206011591364,-129.73206011591364,-130.76217769209984,-147.01214849738204,-140.8720603528302,-134.73197220827836,-122.45179591917467,-151.82873466280927,-97.49478288205358,3.9516627265521884,24.56035257820737,37.676924655652684
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,neural_rate,2,25,9,-61.90223723644729,-162.57041474302545,0.00039859421699083974,0,0.15596482460401973,56.12359850000212,9,-144.57041474302545,-132.57041474302545,-133.60053231921165,-149.51285609069984,-143.4183020612796,-137.32374803185937,-125.1346399730189,-154.45729739227443,-99.42625835521365,4.056558675375513,24.37821611768093,38.76594027013087
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,neural_rate,3,25,9,-63.760739699661116,-166.82323478923976,0.00011102303418203086,2,0.10437034015564706,56.84304020000127,9,-148.82323478923976,-136.82323478923976,-137.85335236542596,-154.1690618410294,-148.04540960624743,-141.9217573714655,-129.67445290190162,-158.96075506855746,-103.02687046019446,3.9312398603411522,24.49460893912778,39.30175538991753
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,neural_rate,4,25,9,-56.74283534750788,-150.23713271810885,0.0001169187978365834,3,0.16063741739590398,52.338884199998574,9,-132.23713271810885,-120.23713271810885,-121.26725029429505,-137.90504925875334,-131.90339823050948,-125.90174720226561,-113.89844514577788,-142.57477844890653,-89.4790665820403,3.831177134601166,24.006604112975452,36.75146202309309
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,neural_rate,5,25,9,-50.672340805508625,-144.85834830438148,0.000263815088576015,3,1.0148371655727004,51.59717059999821,9,-126.85834830438148,-114.85834830438148,-115.88846588056768,-132.12823618936534,-125.98612195475803,-119.84400772015073,-107.55977925093612,-136.9486849264614,-76.77622467258803,3.954831688960036,24.568456938429225,43.51366669336422
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,neural_rate,6,25,9,-50.998838865544286,-145.95409788031878,5.6533093941850246e-05,2,0.6922761385971654,52.42584949999582,9,-127.95409788031878,-115.95409788031878,-116.98421545650498,-133.18437660327155,-127.06767474305099,-120.95097288283041,-108.71756916238928,-138.01982394630016,-77.53087029020631,3.967136967009311,24.466807440882263,43.956420149230205
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,neural_rate,7,25,9,-60.81369755247487,-158.78421173405218,0.005639695469343848,3,0.11777408821850344,54.747189000001526,9,-140.78421173405218,-128.78421173405218,-129.81432931023838,-146.26593535239726,-140.1828913433728,-134.09984733434834,-121.93375931629943,-151.0061692976575,-97.2952190688519,3.8890212181973434,24.332176036097838,37.15681662910244
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,neural_rate,8,25,9,-59.51502235744234,-156.24249068614688,0.00016829202753473028,0,0.1595670789097312,53.178020899998955,9,-138.24249068614688,-126.24249068614688,-127.27260826233308,-143.40129679381874,-137.18304571642636,-130.96479463903398,-118.52829248424922,-148.2638083193899,-94.15704040531514,3.989341183378492,24.87300430956953,37.2124459712622
2.0,6676451d975acf44,ok,biochemical_ude,biochemical,ude_mm,neural_rate,9,25,9,-57.79681639678971,-151.08426906856639,5.0360645728238647e-05,1,0.046568045842050765,53.234499499994854,9,-133.08426906856639,-121.08426906856639,-122.11438664475259,-138.75560157453285,-132.7047989761726,-126.65399637781238,-114.5523911810919,-143.42403725795384,-91.39042240013848,3.830115905306269,24.203210393440937,35.49063627498697
