scenario,seed,criterion,truth,selected,correct
early_seir_infected_only,66,gic_vol_100,seir,seir,1
early_seir_infected_only,66,ogic_e,seir,seir,1
early_seir_infected_only,67,aic,seir,tv_sir,0
early_seir_infected_only,67,aicc,seir,tv_sir,0
early_seir_infected_only,67,bic,seir,tv_sir,0
early_seir_infected_only,67,gic_eff,seir,tv_sir,0
early_seir_infected_only,67,gic_vol_025,seir,tv_sir,0
early_seir_infected_only,67,gic_vol_050,seir,seir,1
early_seir_infected_only,67,gic_vol_100,seir,seir,1
early_seir_infected_only,67,ogic_e,seir,seir,1
early_seir_infected_only,68,aic,seir,tv_sir,0
early_seir_infected_only,68,aicc,seir,tv_sir,0
early_seir_infected_only,68,bic,seir,tv_sir,0
early_seir_infected_only,68,gic_eff,seir,tv_sir,0
early_seir_infected_only,68,gic_vol_025,seir,tv_sir,0
early_seir_infected_only,68,gic_vol_050,seir,tv_sir,0
early_seir_infected_only,68,gic_vol_100,seir,seir,1
early_seir_infected_only,68,ogic_e,seir,tv_sir,0
early_seir_infected_only,69,aic,seir,sir,0
early_seir_infected_only,69,aicc,seir,sir,0
early_seir_infected_only,69,bic,seir,sir,0
early_seir_infected_only,69,gic_eff,seir,ude_sir_h2,0
early_seir_infected_only,69,gic_vol_025,seir,sir,0
early_seir_infected_only,69,gic_vol_050,seir,sir,0
early_seir_infected_only,69,gic_vol_100,seir,seir,1
early_seir_infected_only,69,ogic_e,seir,seir,1
early_seir_infected_only,70,aic,seir,tv_sir,0
early_seir_infected_only,70,aicc,seir,seir,1
early_seir_infected_only,70,bic,seir,tv_sir,0
early_seir_infected_only,70,gic_eff,seir,seir,1
early_seir_infected_only,70,gic_vol_025,seir,seir,1
early_seir_infected_only,70,gic_vol_050,seir,seir,1
early_seir_infected_only,70,gic_vol_100,seir,seir,1
early_seir_infected_only,70,ogic_e,seir,seir,1
early_seir_infected_only,71,aic,seir,seir,1
early_seir_infected_only,71,aicc,seir,sir,0
early_seir_infected_only,71,bic,seir,sir,0
early_seir_infected_only,71,gic_eff,seir,seir,1
early_seir_infected_only,71,gic_vol_025,seir,seir,1
early_seir_infected_only,71,gic_vol_050,seir,seir,1
early_seir_infected_only,71,gic_vol_100,seir,seir,1
early_seir_infected_only,71,ogic_e,seir,sir,0
early_seir_infected_only,72,aic,seir,sir,0
early_seir_infected_only,72,aicc,seir,sir,0
early_seir_infected_only,72,bic,seir,sir,0
early_seir_infected_only,72,gic_eff,seir,sir,0
early_seir_infected_only,72,gic_vol_025,seir,sir,0
early_seir_infected_only,72,gic_vol_050,seir,sir,0
early_seir_infected_only,72,gic_vol_100,seir,seir,1
early_seir_infected_only,72,ogic_e,seir,seir,1
early_seir_infected_only,73,aic,seir,sir,0
early_seir_infected_only,73,aicc,seir,sir,0
early_seir_infected_only,73,bic,seir,sir,0
early_seir_infected_only,73,gic_eff,seir,seir,1
early_seir_infected_only,73,gic_vol_025,seir,seir,1
early_seir_infected_only,73,gic_vol_050,seir,seir,1
early_seir_infected_only,73,gic_vol_100,seir,seir,1
early_seir_infected_only,73,ogic_e,seir,seir,1
early_seir_infected_only,74,aic,seir,sir,0
early_seir_infected_only,74,aicc,seir,sir,0
early_seir_infected_only,74,bic,seir,sir,0
early_seir_infected_only,74,gic_eff,seir,sir,0
early_seir_infected_only,74,gic_vol_025,seir,sir,0
early_seir_infected_only,74,gic_vol_050,seir,sir,0
early_seir_infected_only,74,gic_vol_100,seir,sir,0
early_seir_infected_only,74,ogic_e,seir,sir,0
early_seir_infected_only,75,aic,seir,sir,0
early_seir_infected_only,75,aicc,seir,sir,0
early_seir_infected_only,75,bic,seir,sir,0
early_seir_infected_only,75,gic_eff,seir,seir,1
early_seir_infected_only,75,gic_vol_025,seir,seir,1
early_seir_infected_only,75,gic_vol_050,seir,seir,1
early_seir_infected_only,75,gic_vol_100,seir,seir,1
early_seir_infected_only,75,ogic_e,seir,seir,1
early_seir_infected_only,76,aic,seir,sir,0
early_seir_infected_only,76,aicc,seir,sir,0
early_seir_infected_only,76,bic,seir,sir,0
early_seir_infected_only,76,gic_eff,seir,sir,0
early_seir_infected_only,76,gic_vol_025,seir,sir,0
early_seir_infected_only,76,gic_vol_050,seir,sir,0
early_seir_infected_only,76,gic_vol_100,seir,sir,0
early_seir_infected_only,76,ogic_e,seir,sir,0
early_seir_infected_only,77,aic,seir,sir,0
early_seir_infected_only,77,aicc,seir,sir,0
early_seir_infected_only,77,bic,seir,sir,0
early_seir_infected_only,77,gic_eff,seir,seir,1
early_seir_infected_only,77,gic_vol_025,seir,seir,1
early_seir_infected_only,77,gic_vol_050,seir,seir,1
early_seir_infected_only,77,gic_vol_100,seir,seir,1
early_seir_infected_only,77,ogic_e,seir,seir,1
early_seir_infected_only,78,aic,seir,sir,0
early_seir_infected_only,78,aicc,seir,sir,0
early_seir_infected_only,78,bic,seir,sir,0
early_seir_infected_only,78,gic_eff,seir,seir,1
early_seir_infected_only,78,gic_vol_025,seir,seir,1
early_seir_infected_only,78,gic_vol_050,seir,seir,1
early_seir_infected_only,78,gic_vol_100,seir,seir,1
early_seir_infected_only,78,ogic_e,seir,seir,1
early_seir_infected_only,79,aic,seir,sir,0
early_seir_infected_only,79,aicc,seir,sir,0
early_seir_infected_only,79,bic,seir,sir,0
early_seir_infected_only,79,gic_eff,seir,seir,1
early_seir_infected_only,79,gic_vol_025,seir,seir,1
early_seir_infected_only,79,gic_vol_050,seir,seir,1
early_seir_infected_only,79,gic_vol_100,seir,seir,1
early_seir_infected_only,79,ogic_e,seir,seir,1
missing_neural_feedback,0,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,0,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,0,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,0,gic_eff,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,0,gic_vol_025,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,0,gic_vol_050,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,0,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,0,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,1,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,1,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,1,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,1,gic_eff,ude_sir_h2,tv_sir,0
missing_neural_feedback,1,gic_vol_025,ude_sir_h2,tv_sir,0
missing_neural_feedback,1,gic_vol_050,ude_sir_h2,tv_sir,0
missing_neural_feedback,1,gic_vol_100,ude_sir_h2,tv_sir,0
missing_neural_feedback,1,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,2,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,2,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,2,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,2,gic_eff,ude_sir_h2,tv_sir,0
missing_neural_feedback,2,gic_vol_025,ude_sir_h2,tv_sir,0
missing_neural_feedback,2,gic_vol_050,ude_sir_h2,tv_sir,0
missing_neural_feedback,2,gic_vol_100,ude_sir_h2,tv_sir,0
missing_neural_feedback,2,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,3,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,3,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,3,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,3,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,3,gic_vol_025,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,3,gic_vol_050,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,3,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,3,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,4,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,4,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,4,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,4,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,4,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,4,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,4,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,4,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,5,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,5,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,5,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,5,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,5,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,5,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,5,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,5,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,6,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,6,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,6,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,6,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,6,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,6,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,6,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,6,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,7,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,7,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,7,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,7,gic_eff,ude_sir_h2,tv_sir,0
missing_neural_feedback,7,gic_vol_025,ude_sir_h2,tv_sir,0
missing_neural_feedback,7,gic_vol_050,ude_sir_h2,tv_sir,0
missing_neural_feedback,7,gic_vol_100,ude_sir_h2,tv_sir,0
missing_neural_feedback,7,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,8,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,8,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,8,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,8,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,8,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,8,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,8,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,8,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,9,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,9,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,9,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,9,gic_eff,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,9,gic_vol_025,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,9,gic_vol_050,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,9,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,9,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,10,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,10,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,10,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,10,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,10,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,10,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,10,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,10,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,11,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,11,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,11,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,11,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,11,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,11,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,11,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,11,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,12,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,12,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,12,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,12,gic_eff,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,12,gic_vol_025,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,12,gic_vol_050,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,12,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,12,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,13,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,13,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,13,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,13,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,13,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,13,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,13,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,13,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,14,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,14,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,14,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,14,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,14,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,14,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,14,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,14,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,15,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,15,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,15,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,15,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,15,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,15,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,15,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,15,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,16,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,16,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,16,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,16,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,16,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,16,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,16,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,16,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,17,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,17,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,17,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,17,gic_eff,ude_sir_h2,tv_sir,0
missing_neural_feedback,17,gic_vol_025,ude_sir_h2,tv_sir,0
missing_neural_feedback,17,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,17,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,17,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,18,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,18,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,18,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,18,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,18,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,18,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,18,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,18,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,19,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,19,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,19,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,19,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,19,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,19,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,19,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,19,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,20,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,20,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,20,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,20,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,20,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,20,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,20,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,20,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,21,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,21,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,21,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,21,gic_eff,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,21,gic_vol_025,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,21,gic_vol_050,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,21,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,21,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,22,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,22,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,22,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,22,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,22,gic_vol_025,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,22,gic_vol_050,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,22,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,22,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,23,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,23,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,23,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,23,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,23,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,23,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,23,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,23,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,24,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,24,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,24,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,24,gic_eff,ude_sir_h2,tv_sir,0
missing_neural_feedback,24,gic_vol_025,ude_sir_h2,tv_sir,0
missing_neural_feedback,24,gic_vol_050,ude_sir_h2,tv_sir,0
missing_neural_feedback,24,gic_vol_100,ude_sir_h2,tv_sir,0
missing_neural_feedback,24,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,25,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,25,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,25,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,25,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,25,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,25,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,25,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,25,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,26,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,26,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,26,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,26,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,26,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,26,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,26,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,26,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,27,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,27,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,27,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,27,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,27,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,27,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,27,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,27,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,28,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,28,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,28,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,28,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,28,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,28,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,28,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,28,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,29,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,29,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,29,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,29,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,29,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,29,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,29,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,29,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,30,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,30,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,30,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,30,gic_eff,ude_sir_h2,tv_sir,0
missing_neural_feedback,30,gic_vol_025,ude_sir_h2,tv_sir,0
missing_neural_feedback,30,gic_vol_050,ude_sir_h2,tv_sir,0
missing_neural_feedback,30,gic_vol_100,ude_sir_h2,tv_sir,0
missing_neural_feedback,30,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,31,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,31,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,31,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,31,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,31,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,31,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,31,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,31,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,32,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,32,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,32,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,32,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,32,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,32,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,32,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,32,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,33,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,33,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,33,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,33,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,33,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,33,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,33,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,33,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,34,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,34,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,34,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,34,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,34,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,34,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,34,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,34,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,35,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,35,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,35,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,35,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,35,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,35,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,35,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,35,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,36,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,36,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,36,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,36,gic_eff,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,36,gic_vol_025,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,36,gic_vol_050,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,36,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,36,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,37,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,37,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,37,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,37,gic_eff,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,37,gic_vol_025,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,37,gic_vol_050,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,37,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,37,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,38,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,38,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,38,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,38,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,38,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,38,gic_vol_050,ude_sir_h2,ude_sir_h2,1
