schema_version,protocol_hash,status,scenario,truth,candidate,seed,observation,noise,n_observations,dimension,objective,deviance,forecast_mse,gradient_norm,best_start,wall_seconds,second_best_objective_gap,jacobian_rank,aic,aicc,bic,gic_eff,gic_vol_025,gic_vol_050,gic_vol_100,ogic_p,ogic_e,d_obs,c_obs,prior_energy
2.0,452fe02f6a9106c2,ok,missing_neural_feedback,ude_sir_h2,seir,67,infected,0.015,37,3,-51.95800807891277,-104.1172222151985,6.268074275244057e-06,0.00012366657465276738,3,92.9181234000007,2.7689850412571104e-11,3,-98.1172222151985,-97.38994948792576,-93.28446847726582,-94.53877418013607,-89.95179144269254,-85.364808705249,-76.19084323036195,-98.8119517732857,-85.56808520805141,2.6526352209563955,18.347930949774124,0.20120605737295574
2.0,452fe02f6a9106c2,ok,missing_neural_feedback,ude_sir_h2,seir,68,infected,0.015,37,3,-66.49359310083263,-133.20897065063062,9.574839460525463e-07,0.00010633491766844492,1,95.15908130000025,6.394884621840902e-13,3,-127.20897065063062,-126.48169792335788,-122.37621691269794,-123.63152505642843,-119.06890001273241,-114.50627496903641,-105.38102488164438,-127.90425543643802,-114.73668602688122,2.652357607096296,18.250500174784044,0.22178444896537178
2.0,452fe02f6a9106c2,ok,missing_neural_feedback,ude_sir_h2,seir,69,infected,0.015,37,3,-78.48200984786703,-157.1697060287624,5.043323941505239e-06,0.00010189457503790173,3,86.0858950999991,9.173106718662893e-11,3,-151.1697060287624,-150.44243330148967,-146.33695229082971,-147.60325325821748,-143.03319643336116,-138.46313960850483,-129.3230259587922,-151.87107947342233,-138.68379239630877,2.649313277670032,18.28022729942529,0.20568633302831776
2.0,452fe02f6a9106c2,ok,missing_neural_feedback,ude_sir_h2,seir,70,infected,0.015,37,3,-62.304680640343236,-124.7943591910174,1.3225859864181827e-06,8.647481988697332e-05,3,87.21809039999971,5.5933924159035087e-11,3,-118.7943591910174,-118.06708646374467,-113.96160545308473,-115.25314995378478,-110.69647970074759,-106.13980944771039,-97.02646894163601,-119.50971441755274,-106.3826802685377,2.642322386732334,18.226681012148777,0.18499791033093918
2.0,452fe02f6a9106c2,ok,missing_neural_feedback,ude_sir_h2,seir,71,infected,0.015,37,3,-62.97176937297517,-126.13914573886555,1.3938928001816285e-06,0.00010150826250443112,4,71.10975809999945,1.2752110478686518e-10,3,-120.13914573886555,-119.41187301159282,-115.30639200093287,-116.58599358102616,-112.01492189409149,-107.4438502071568,-98.30170683328745,-120.84788607085291,-107.65925199821163,2.6456298340063205,18.284286747738705,0.1956069929152095
2.0,452fe02f6a9106c2,ok,missing_neural_feedback,ude_sir_h2,seir,72,infected,0.015,37,3,-75.80583748533303,-151.7946791430357,1.5797893387812523e-06,0.0001226776559635327,3,37.71831750000092,1.07846176433668e-10,3,-145.7946791430357,-145.06740641576297,-140.96192540510302,-142.25437068550775,-137.70354071438643,-133.1527107432651,-124.05105080102244,-146.5105332896387,-133.40835508618073,2.6420729266984977,18.20331988448531,0.18300417236963606
2.0,452fe02f6a9106c2,ok,missing_neural_feedback,ude_sir_h2,seir,73,infected,0.015,37,3,-63.24589582757188,-126.72302530682865,9.575675470393054e-06,4.6881251319348925e-05,1,35.484447900000305,1.660538373471354e-11,3,-120.72302530682865,-119.99575257955591,-115.89027156889597,-117.12000309311435,-112.55070167037508,-107.98140024763579,-98.84279740215723,-121.40414382237965,-108.21458596418665,2.6594407422244988,18.27720569095711,0.23123365168488516
2.0,452fe02f6a9106c2,ok,missing_neural_feedback,ude_sir_h2,seir,74,infected,0.015,37,3,-61.481287313380115,-123.15233590620971,4.9410531648101836e-06,9.987405638836263e-05,4,34.36929719999898,5.5791815611883067e-11,3,-117.15233590620971,-116.42506317893698,-112.31958216827704,-113.60857147615445,-109.05211288924231,-104.49565430233017,-95.38273712850588,-117.86627587330995,-104.73674027911164,2.643030016449887,18.22583434764858,0.1897612794494848
2.0,452fe02f6a9106c2,ok,missing_neural_feedback,ude_sir_h2,seir,75,infected,0.015,37,3,-83.44717177157445,-167.09451955998682,7.17142511512795e-07,3.5692187236414114e-05,3,34.855607400000736,8.08597633294994e-11,3,-161.09451955998682,-160.3672468327141,-156.26176582205414,-157.5422929046576,-152.9775660552341,-148.41283920581057,-139.28338550696355,-161.8037725054052,-148.63543614545486,2.645373527290812,18.258907397694024,0.20017601683793054
2.0,452fe02f6a9106c2,ok,missing_neural_feedback,ude_sir_h2,seir,76,infected,0.015,37,3,-82.80709102683223,-165.77934905514581,1.5563024287627273e-06,5.295560475981176e-05,4,35.226645599999756,1.8843593352357857e-11,3,-159.77934905514581,-159.0520763278731,-154.94659531721314,-156.21251166771245,-151.63484029441022,-147.057168921108,-137.90182617450355,-160.48050946982403,-147.30349656045556,2.6494197926608956,18.310685493208886,0.16516700148136126
2.0,452fe02f6a9106c2,ok,missing_neural_feedback,ude_sir_h2,seir,77,infected,0.015,37,3,-67.30000101795565,-134.77373248623047,5.939949303521457e-07,4.909133558481064e-05,0,36.06444470000133,7.624123554705875e-11,3,-128.77373248623047,-128.04645975895775,-123.9409787482978,-125.21867181590541,-120.64537254019734,-116.07207326448928,-106.92547471307314,-129.48141573936317,-116.30680493307904,2.646158373433647,18.293197102832266,0.17373045031915613
2.0,452fe02f6a9106c2,ok,missing_neural_feedback,ude_sir_h2,seir,78,infected,0.015,37,3,-55.01069416267654,-110.2032626401874,6.536022389612294e-07,4.211678118986752e-05,2,35.93987510000079,6.24567064733128e-11,3,-104.2032626401874,-103.47598991291467,-99.37050890225473,-100.65843574741488,-96.09867869701384,-91.53892164661278,-82.41940754581069,-104.91661413491414,-91.78236012374887,2.6433242526366314,18.239028201604206,0.18187431483431454
2.0,452fe02f6a9106c2,ok,missing_neural_feedback,ude_sir_h2,seir,79,infected,0.015,37,3,-74.69917971698032,-149.63297356041505,1.8745191555956922e-05,5.247372905837881e-05,4,35.49141860000054,1.0942358130705543e-11,3,-143.63297356041505,-142.90570083314233,-138.80021982248238,-140.0017149750769,-135.41738637540547,-130.83305777573406,-121.66440057639119,-144.29845263341602,-131.06104503527493,2.6672604634995185,18.33731439868572,0.23461412645439436
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,0,infected,0.015,37,2,-14.454499943489354,-29.0773742341826,0.00035476030915725765,0.00023312425500553825,2,46.46896990000005,2.5153212845907547e-11,2,-25.0773742341826,-24.724433057712012,-21.85553840889415,-21.856735289162096,-17.345449866835203,-12.834164444508314,-3.8115935998545325,-25.078037157182735,-10.863858197671146,1.999668538499933,18.045141689307563,0.1683743472038921
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,1,infected,0.015,37,2,-24.104809320033738,-48.36928774870336,0.0002848637917951656,0.00011820689648074713,2,44.690129999999954,4.785505325344275e-11,2,-44.36928774870336,-44.01634657223277,-41.147451923414906,-41.14862372636242,-36.632033021056394,-32.11544231575036,-23.0822609051383,-44.36993678198291,-30.14325581884335,1.9996754833602246,18.066362821224125,0.15966910863587966
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,2,infected,0.015,37,2,-16.14173819205168,-32.466895500368196,0.00047720360359023486,0.00023927182925299225,3,63.57009130000006,2.1052670717836008e-10,2,-28.466895500368196,-28.11395432389761,-25.245059675079748,-25.24626493623356,-20.73463605188452,-16.223007167535485,-7.199749398837408,-28.467563065338084,-14.236960846707209,1.9996662175150557,18.04651553739615,0.18341911626483987
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,3,infected,0.015,37,2,-39.487354577948125,-79.1384650254127,0.00032247884934531523,0.00017166703438771432,4,70.2828615999997,7.347011887759436e-12,2,-75.1384650254127,-74.7855238489421,-71.91662920012425,-71.91782946117257,-67.40825811583875,-62.89868677050491,-53.87954407983725,-75.13912982094523,-60.93642377456093,1.9996676022337363,18.03828538133532,0.1637558695164458
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,4,infected,0.015,37,2,-14.031369461182555,-28.234439847585236,0.0003452177746412676,0.00021082162587437127,2,70.3405945999998,1.6397549984503712e-11,2,-24.234439847585236,-23.88149867111465,-21.012604022296788,-21.013718160770495,-16.478819325783313,-11.943920490796131,-2.8741228208217677,-24.235056941908983,-9.923143582416383,1.9996914528381258,18.139595339948727,0.17170092522012675
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,5,infected,0.015,37,2,-27.720900673323833,-55.63668490143016,0.000572065543196871,7.589174758455139e-05,2,70.00221509999983,3.1878499839876895e-11,2,-51.63668490143016,-51.28374372495957,-48.41484907614171,-48.416040502637536,-43.89882829768317,-39.3816160927288,-30.34719168282006,-51.637344803717966,-37.37295252683019,1.999670048856095,18.068848819817475,0.19488355478249098
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,6,infected,0.015,37,2,2.48454400985364,4.7912486950203,0.00040875690542924306,4.370837250655769e-05,0,69.35857209999995,1.8894219522280764e-11,2,8.7912486950203,9.14418987149089,12.013084520308748,12.011932926402729,16.537203563600702,21.062474200798675,30.113015475194622,8.79061085503951,23.070170568499172,1.9996810800096045,18.101082548791894,0.17783932468698
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,7,infected,0.015,37,2,1.7755441963524699,3.377121395898996,0.00040055358617177534,0.00011405603137488894,2,69.53419379999968,9.308509518746177e-11,2,7.377121395898996,7.730062572369584,10.598957221187444,10.597751259529769,15.10758024670123,19.617409233872692,28.637067208215615,7.376453442936979,21.590404341390787,1.9996660235189916,18.039315948685847,0.17396699680594363
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,8,infected,0.015,37,2,-7.66462887860407,-15.50095663865443,0.00038624825647063374,0.0001259623044704057,0,70.13483760000008,7.354117315117037e-13,2,-11.50095663865443,-11.14801546218384,-8.279120813365981,-8.28033605096594,-3.7733552370253127,0.7336255769153137,9.747587204796567,-11.501629729336276,2.698665498554366,1.9996634546590761,18.027923255762506,0.17169888144628925
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,9,infected,0.015,37,2,-42.55696050635551,-85.26425541041064,0.0002330187851167415,0.00024603637638080433,4,70.86906689999978,4.9745096930564614e-11,2,-81.26425541041064,-80.91131423394005,-78.04241958512219,-78.04361669414948,-73.53559284067987,-69.02756898721026,-60.01152128027105,-81.26491846011504,-67.08182559883258,1.9996684751478027,18.03209541387843,0.15033439769962573
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,10,infected,0.015,37,2,-24.335585434443253,-48.83199423400535,0.0002978428885442012,0.00022546141733591248,3,70.46039000000019,6.141576136542426e-11,2,-44.83199423400535,-44.47905305753476,-41.6101584087169,-41.611345738389346,-37.098800462618165,-32.586255186846984,-23.56116463530462,-44.832651867161886,-30.62098976580178,1.9996711834217304,18.050181103084725,0.16082336511884207
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,11,infected,0.015,37,2,-31.895961507253297,-63.974703141001896,0.0004429350051862341,0.00024127468185953252,2,70.6750090999999,1.822542117224657e-11,2,-59.974703141001896,-59.62176196453131,-56.752867315713445,-56.75400783236543,-52.224829412303336,-47.69565099224124,-38.63729415211705,-59.97533484555989,-45.67520933425821,1.999684147721001,18.11671368024838,0.18278012649530442
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,12,infected,0.015,37,2,-11.130339361291805,-22.43843368112232,0.00042966590983575776,0.00012132184669805398,0,70.05389779999996,2.3510082769462315e-11,2,-18.43843368112232,-18.085492504651732,-15.216597855833871,-15.217801221738352,-10.706632190398443,-6.195463159058534,2.8268749036212846,-18.439100196359494,-4.216002597223973,1.9996667423814132,18.044676125359636,0.17775495853870918
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,13,infected,0.015,37,2,-13.552956800309817,-27.286924126341148,0.0004611980309547261,8.71128778378803e-05,1,70.28650070000003,2.440181390284124e-11,2,-23.286924126341148,-22.93398294987056,-20.0650883010527,-20.066304272990397,-15.557908129433406,-11.049511985876414,-2.032719698762431,-23.287597623754888,-9.072329026391667,1.9996632512931298,18.033584574227966,0.18101052572151527
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,14,infected,0.015,37,2,-35.69562516034246,-71.56252818859824,0.00038022333402425786,0.000253328393358809,3,70.07816589999993,4.446576440386707e-11,2,-67.56252818859824,-67.20958701212764,-64.34069236330978,-64.34189958548721,-59.83287096055293,-55.32384233561865,-46.30578508575008,-67.56319683973162,-53.35513582094779,1.9996656744333077,18.03611449973713,0.1712778679133118
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,15,infected,0.015,37,2,-39.544779440089826,-79.24310667640614,0.00025291015987759257,0.00023613736097815484,4,70.70545239999956,9.467981954003335e-11,2,-75.24310667640614,-74.89016549993555,-72.02127085111769,-72.02246765678038,-67.5137816484248,-63.0050956400692,-53.98772362335803,-75.24376955808422,-61.0548148467573,1.999668559160956,18.03474403342235,0.15354779622649334
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,16,infected,0.015,37,2,-13.96118443566234,-28.111367790532995,0.0005233783959172146,0.00024843757632923044,3,70.49049749999995,2.5583091201042407e-11,2,-24.111367790532995,-23.758426614062408,-20.889531965244547,-20.89073251530212,-16.37691900871287,-11.863105502123624,-2.835478488945128,-24.11203274614075,-9.867114844967688,1.9996675221961242,18.05525402635699,0.18899891920831746
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,17,infected,0.015,37,2,-33.11861807527368,-66.39762352781085,0.0002890403230427152,0.00023781118932521568,3,70.18560290000005,1.625011236683349e-11,2,-62.39762352781085,-62.04468235134026,-59.1757877025224,-59.176957675423395,-54.659737399375175,-50.14251712332696,-41.10807657123053,-62.39827154747194,-48.16835504635449,1.999675990169454,18.06888110419287,0.16038737726348384
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,18,infected,0.015,37,2,-36.769822802668386,-73.718275802575,0.00042608291874540846,0.00022897382301626852,1,70.79676000000018,1.1155520951433573e-11,2,-69.718275802575,-69.3653346261044,-66.49643997728654,-66.497616939783,-61.97919959639338,-57.460782253003764,-48.42394756622453,-69.71892769360377,-55.4659762317783,1.9996740544856104,18.073669373558477,0.17863019723821705
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,19,infected,0.015,37,2,-40.70628858838655,-81.59048393088324,0.0004283429820319772,0.00024026019908742862,0,70.88718049999989,6.110667527536862e-12,2,-77.59048393088324,-77.23754275441264,-74.36864810559479,-74.3698449139225,-69.85690206883272,-65.34395922374294,-56.318073533563364,-77.59114681403743,-63.360805796413956,1.9996685584229064,18.05177138035914,0.17790675411013795
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,20,infected,0.015,37,2,-15.147049981106951,-30.458843896507346,0.00033031550417144843,0.0002359277768542727,1,70.3331263,7.958078640513122e-12,2,-26.458843896507346,-26.10590272003676,-23.2370080712189,-23.23821075852504,-18.72911532752772,-14.220019896530399,-5.201829034535759,-26.45951003588533,-12.257718238224623,1.9996669303110077,18.03638172398928,0.1647439342934455
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,21,infected,0.015,37,2,-10.602543093505162,-21.375256335661675,0.0003717832374319435,0.000254953777086747,2,70.65519959999983,9.134026868196088e-12,2,-17.375256335661675,-17.022315159191088,-14.153420510373227,-14.154627670599751,-9.645775253916481,-5.136922837233211,3.8807819961333294,-17.375924952481956,-3.1696765202772426,1.999665691589859,18.03540966673308,0.170170148651353
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,22,infected,0.015,37,2,-25.861009752755187,-51.913416180978686,0.0005317045425870234,0.0002166445368456344,4,70.7448448999994,4.1815439999481896e-12,2,-47.913416180978686,-47.5604750045081,-44.691580355690235,-44.69275301247581,-40.17105595095383,-35.649358889431845,-26.605964766387878,-47.914065687178464,-33.63523125942244,1.999675246900111,18.086788246087934,0.19139667546831254
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,23,infected,0.015,37,2,-38.941996578642566,-78.050207917487,0.000319160870738484,0.0002389361630481065,1,69.5533105000004,1.4082957022765186e-11,2,-74.050207917487,-73.6972667410164,-70.82837209219855,-70.82951581995391,-66.30397817374529,-61.77844052753668,-52.72736523511945,-74.0508414005974,-59.78184257245067,1.999683258444797,18.102150584834458,0.16621476020187434
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,24,infected,0.015,37,2,-9.394888469018271,-18.955483060577592,0.0003295415945628467,0.00023911875478666245,4,70.62095630000022,1.4031442674422578e-11,2,-14.955483060577592,-14.602541884107003,-11.733647235289144,-11.734827670195799,-7.219555563451496,-2.704283456707193,6.326260756781412,-14.956136874890301,-0.7286885110593317,1.9996730928436448,18.06108842697721,0.16570612254104794
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,25,infected,0.015,37,2,-14.48978431769909,-29.151842846704767,0.0003774085735547358,0.00022954881162027613,2,70.39170110000032,4.191846869616711e-11,2,-25.151842846704767,-24.79890167023418,-21.93000702141632,-21.931186178872398,-17.414439664392454,-12.89769314991251,-3.8642001209526207,-25.152495953468534,-10.912582577478403,1.999673446618116,18.066986057919777,0.17227421130658555
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,26,infected,0.015,37,2,-48.80273456732938,-97.79495585644568,0.0005197765711434147,0.00024996857614898506,4,70.72154370000044,4.4586556668946287e-11,2,-93.79495585644568,-93.44201467997509,-90.57312003115723,-90.57430299074929,-86.05570649684282,-81.53711000293633,-72.49991701512337,-93.79561106912051,-79.53108315903285,1.9996723936625886,18.074385975625916,0.18948672178692247
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,27,infected,0.015,37,2,-45.67017861571374,-91.50539321279018,0.00032661827160690947,0.0002293234010780746,2,70.71232809999947,7.737810392427491e-12,2,-87.50539321279018,-87.15245203631959,-84.28355738750173,-84.28474305034456,-79.77100951748908,-75.25727598463358,-66.2298089189226,-87.50604992273016,-73.28542310000552,1.9996716450300143,18.054934131421952,0.1650359813627057
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,28,infected,0.015,37,2,-22.401809133913567,-44.97047721008062,0.0003527898354066752,4.823945968825984e-05,3,69.90496620000067,1.1759482276829658e-11,2,-40.97047721008062,-40.61753603361003,-37.748641384792165,-37.74986596431808,-33.246192340665,-28.74251871701191,-19.73517146970574,-40.97115547502906,-26.78892377321479,1.9996608675257808,18.014694494612343,0.16685894225348302
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,29,infected,0.015,37,2,-0.21520262478902383,-0.5764789912582273,0.00021285066388795364,7.603126627450505e-05,2,69.8844240999997,7.901490572947978e-11,2,3.4235210087417727,3.776462185212361,6.645356834030221,6.64413901495902,11.145825222469565,15.647511429980108,24.650883845001196,3.422846488245509,17.57633958046413,1.9996627397518683,18.006744830042177,0.14607374168017967
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,30,infected,0.015,37,2,-4.256538004484202,-8.666739202025951,0.00025334639391986184,0.0002388416351490504,0,70.39199459999963,2.7071678232459817e-12,2,-4.666739202025951,-4.313798025555363,-1.4449033767375026,-1.4460991624280135,3.062883237581299,7.571865637590611,16.589830437609237,-4.667401518766148,9.522853591068845,1.9996688416299016,18.03592960003725,0.1536631930575467
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,31,infected,0.015,37,2,-13.074025494339374,-26.298829772674992,0.0002367484846226156,0.00023214303111073045,2,70.15694210000038,4.012790100205166e-12,2,-22.298829772674992,-21.945888596204405,-19.076993947386544,-19.07819473909843,-14.57108454706739,-10.06397435503635,-1.0497539709742725,-22.299494862129215,-8.119610220554591,1.9996674552728877,18.028440768124156,0.1507787839962462
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,32,infected,0.015,37,2,-31.397182608890482,-62.98876332835792,0.0005721284193370419,0.00018429802786463503,2,70.0528832,1.6566303884246736e-11,2,-58.98876332835792,-58.63582215188733,-55.76692750306947,-55.76812861573542,-51.25356931770732,-46.739010019679206,-37.70989142362299,-58.98942859558083,-44.736128025668535,1.9996673663885445,18.05823719211243,0.19439811057695666
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,33,infected,0.015,37,2,-26.342552031478135,-52.85851037666686,0.00038902991247108983,0.00025150154240218556,0,70.81811489999927,2.9750424346275395e-11,2,-48.85851037666686,-48.50556920019627,-45.636674551378405,-45.63786138092024,-41.123003026355754,-36.608144671791266,-27.578427962662282,-48.85916773281316,-34.62567064469831,1.999671321926849,18.05943341825796,0.17340631371058465
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,34,infected,0.015,37,2,-21.747559974717387,-43.661900975480336,0.0003535096183743694,9.878392478905238e-05,0,69.54783279999992,1.4314238683255098e-10,2,-39.661900975480336,-39.30895979900975,-36.440065150191884,-36.44129386099585,-31.938714802638515,-27.43613574428118,-18.430977627566513,-39.662581528643656,-25.484803716005437,1.9996597234183415,18.010316233429336,0.1667810260455612
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,35,infected,0.015,37,2,-37.70654391162508,-75.57782373007873,0.00032785138472795673,0.000225794558474735,4,70.15698169999996,1.9888091173925204e-11,2,-71.57782373007873,-71.22488255360814,-68.35598790479028,-68.35718338027097,-63.84615460654981,-59.33512583282865,-50.313068285386336,-71.57848587500122,-57.368972728365534,1.999668927538759,18.04411509488463,0.16473590682857284
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,36,infected,0.015,37,2,-25.615377810280272,-51.39890278581393,0.0003500049790514973,0.0002221139377638409,1,70.86823400000048,1.531219595563016e-11,2,-47.39890278581393,-47.045961609343344,-44.17706696052548,-44.17825518196327,-39.66467606929775,-35.151096956632216,-26.123938731301166,-47.3995609128977,-33.17643916989844,1.9996709364581147,18.054316450662107,0.16814716525339063
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,37,infected,0.015,37,2,-1.571156328094664,-3.3412296555030707,0.000610812720478244,9.497905851965726e-05,0,69.91912500000035,4.5358383715665695e-11,2,0.6587703444969293,1.0117115209675176,3.880606169785378,3.8794120490602477,8.396565126965196,12.913718204870145,21.948024360680044,0.6581089499407424,14.926299655430466,1.9996693027219066,18.068612311619795,0.19891699931374246
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,38,infected,0.015,37,2,-32.40449183389757,-64.96991600909732,0.00029980662676386407,0.00021852292068159107,3,70.72045589999925,6.090061788199819e-11,2,-60.96991600909732,-60.61697483262673,-57.74808018380887,-57.74927123768705,-53.237716473886096,-48.72616171008514,-39.70305218248323,-60.97057570500124,-46.762764612591326,1.9996701520480404,18.046219055203817,0.1609323413021655
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,39,infected,0.015,37,2,-41.0740377567678,-82.32823001719254,0.0004474591469696966,0.0002133969086560474,3,70.8517740999996,4.867217739956686e-12,2,-78.32823001719254,-77.97528884072194,-75.10639419190409,-75.10759313418802,-70.59483830621986,-66.08208347825169,-57.056573822315364,-78.3288940822934,-64.09705620166295,1.9996679674495677,18.051019311872658,0.1801545036569353
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,40,infected,0.015,37,2,-41.45500709216699,-83.07458691441059,0.00032392009602825105,0.00022556203084347242,0,72.28390190000027,4.519762342169997e-11,2,-79.07458691441059,-78.72164573794,-75.85275108912214,-75.85393844955811,-71.34074603481596,-66.82755362007383,-57.80116879058954,-79.0752445646063,-64.8572445253654,1.9996711749021459,18.052769658968575,0.1645727300766149
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,41,infected,0.015,37,2,-19.990321713371365,-40.138492448750526,0.00027400399180212875,0.00025014393075625867,2,70.1697994999995,7.631228982063476e-12,2,-36.138492448750526,-35.78555127227994,-32.916656623462075,-32.91783192726215,-28.402522891761258,-23.88721385626037,-14.856595785258591,-36.13914342106754,-21.919407284739172,1.999674513841493,18.06123614200356,0.1578490220077971
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,42,infected,0.015,37,2,-6.3376192362601,-12.819261599975562,0.0001924941356543733,0.0002249412632479261,0,70.06941720000032,1.8136603330276557e-12,2,-8.819261599975562,-8.466320423504973,-5.597425774687113,-5.598609007048939,-1.087951452669743,3.422706101709453,12.444021210467845,-8.819916963730957,5.367391744996585,1.9996723181223026,18.042630217516784,0.1440231274553626
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,43,infected,0.015,37,2,-41.8978568992283,-83.97560766773336,0.00044681049831826633,0.00022260005915778746,1,70.15718349999952,4.0806469314702554e-11,2,-79.97560766773336,-79.62266649126276,-76.7537718424449,-76.75497454284552,-72.24326412389257,-67.73155370493963,-58.70813286703374,-79.97627381436405,-65.74887212264483,1.9996669266846538,18.046841675811777,0.1798938692767516
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,44,infected,0.015,37,2,-19.404354067430223,-38.98747136973134,0.0004287164532129764,0.0002384516687706453,4,70.24105889999919,7.123190925995004e-12,2,-34.98747136973134,-34.63453019326075,-31.76563554444289,-31.76681624743525,-27.24939258098543,-22.731968914535603,-13.697121581635955,-34.98812533253023,-20.73901346906115,1.9996730186005538,18.069694665799297,0.17876323487088921
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,45,infected,0.015,37,2,-12.887078215426264,-25.958138650527474,0.0004544495643529919,0.000252814523845615,1,70.71894350000002,4.553690757802542e-11,2,-21.958138650527474,-21.605197474056887,-18.736302825239026,-18.737446799733604,-14.209043239300202,-9.6806396788668,-0.6238325579999966,-21.958772270300756,-7.660542189118921,1.999683190113358,18.113614241733607,0.18398221967494535
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,46,infected,0.015,37,2,-16.517021227530314,-33.19197274167914,0.0002807640407678033,0.00012096821051963434,2,70.45193040000049,6.993872148086666e-11,2,-29.191972741679137,-28.83903156520855,-25.97013691639069,-25.971331759585503,-21.46133234799872,-16.951332936411937,-7.931334113238371,-29.19263453639379,-14.994044808713497,1.9996691026426745,18.039997646347132,0.1579302866185099
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,47,infected,0.015,37,2,-18.22707723006924,-36.63213910626666,0.0004160674667625717,0.00022720764806137122,1,70.59819460000017,3.6131098113401094e-12,2,-32.63213910626666,-32.27919792979608,-29.410303280978216,-29.411468821492956,-24.890034787656383,-20.368600753819813,-11.325732686146669,-32.63278467093633,-18.368418324792195,1.9996772176651647,18.085736135346288,0.17798464612818116
2.0,867c493cc7709c00,ok,missing_neural_feedback,ude_sir_h2,sir,48,infected,0.015,37,2,-9.633004367860758,-19.424197590434318,0.0002772622374586257,0.00025452553493866755,4,70.71632709999994,2.8924418415954278e-11,2,-15.424197590434318,-15.071256413963729,-12.20236176514587,-12.20354020002613,-7.689030926107904,-3.1745216521896786,5.854496895646772,-15.424850296980836,-1.2079716400486156,1.9996736467267415,18.0580370956729,0.15818885471280075
