schema_version,protocol_hash,status,scenario,candidate,truth,seed,draws,waic_laplace,p_waic
2.0,d7690e5a44358e6b,ok,missing_time_varying_transmission,seir,tv_sir,3,512,2597.9399420158297,1368.905744916604
2.0,3137eada99f4932d,ok,missing_time_varying_transmission,seir,tv_sir,4,512,1178.633202907172,669.3140934643179
2.0,b16523d0609047f0,ok,missing_time_varying_transmission,seir,tv_sir,5,512,1162.5206280315779,662.718157654047
2.0,6f6f334c9efaf55f,ok,missing_time_varying_transmission,seir,tv_sir,6,512,2703.117829287934,1436.330765361708
2.0,605f0e992cce3ad2,ok,missing_time_varying_transmission,seir,tv_sir,7,512,1516.4870905222087,834.7494209901943
2.0,cecb2c2c3f136503,ok,missing_time_varying_transmission,seir,tv_sir,8,512,1879.1633879777507,1020.7632048703877
2.0,4a002bf9aee2ee24,ok,missing_time_varying_transmission,seir,tv_sir,9,512,2106.500132329239,1124.6213547583475
2.0,edf766c397430869,ok,missing_time_varying_transmission,seir,tv_sir,10,512,1593.320727463862,875.4465337261743
2.0,c8c26ebdc90b93e9,ok,missing_time_varying_transmission,seir,tv_sir,11,512,3009.7498933867946,1585.7706294821355
2.0,bd665c391978093d,ok,missing_time_varying_transmission,seir,tv_sir,12,512,1396.6963962551845,785.5732109371845
2.0,8d34d6a9ab2710da,ok,missing_time_varying_transmission,seir,tv_sir,13,512,1451.0487775991055,810.8987127385476
2.0,25d6742e72790f68,ok,missing_time_varying_transmission,seir,tv_sir,14,512,1615.7596883731774,893.2983051358331
2.0,e9fd2a5a5c299e67,ok,missing_time_varying_transmission,seir,tv_sir,15,512,1130.2570846792994,643.7702698311346
2.0,1900addb4e6ad9db,ok,missing_time_varying_transmission,seir,tv_sir,16,512,2319.68117094832,1244.2955395581823
2.0,295f55d45c476f8c,ok,missing_time_varying_transmission,seir,tv_sir,17,512,3401.3239767221567,1784.5423179751733
2.0,769cb390be79f120,ok,missing_time_varying_transmission,seir,tv_sir,18,512,1596.7463520041306,879.0776199482697
2.0,1ced968e1678c799,ok,missing_time_varying_transmission,seir,tv_sir,19,512,1244.7026886588778,704.6830261066394
2.0,e155cfa346d1678b,ok,missing_time_varying_transmission,sir,tv_sir,0,512,-111.82067224969823,9.43806047999329
2.0,643c1849d8da1745,ok,missing_time_varying_transmission,sir,tv_sir,1,512,-30.568080682779076,12.655884057922474
2.0,a6a4dddcfbd1456b,ok,missing_time_varying_transmission,sir,tv_sir,2,512,-47.876446129569395,12.424076860925695
2.0,c9b6bc587ac4d44b,ok,missing_time_varying_transmission,sir,tv_sir,3,512,-35.16487275540652,12.310543719842968
2.0,64f70b856cd33997,ok,missing_time_varying_transmission,sir,tv_sir,4,512,-76.62203552242572,8.670015511570508
2.0,dc902f73bc9dfb28,ok,missing_time_varying_transmission,sir,tv_sir,5,512,-75.800703393926,9.958556136235071
2.0,66209c43c30f58e1,ok,missing_time_varying_transmission,sir,tv_sir,6,512,-81.19920231716245,8.866009813167496
2.0,2ad4cc8a4884abb2,ok,missing_time_varying_transmission,sir,tv_sir,7,512,-53.85831570184828,11.256832242267723
2.0,4b2314db66f3da91,ok,missing_time_varying_transmission,sir,tv_sir,8,512,-88.56333642223876,8.603549423135618
2.0,b6aa9d66f88f9555,ok,missing_time_varying_transmission,sir,tv_sir,9,512,-28.49080150768114,12.537014142950152
2.0,3fb560f95699707c,ok,missing_time_varying_transmission,sir,tv_sir,10,512,-59.07607708979653,9.969024529966077
2.0,07bc36b1689ae6bf,ok,missing_time_varying_transmission,sir,tv_sir,11,512,-76.3480514011162,10.435397114337725
2.0,00c0f4e1bffe65cf,ok,missing_time_varying_transmission,sir,tv_sir,12,512,-102.45948702687528,8.45531646331329
2.0,4a8205e58726bd37,ok,missing_time_varying_transmission,sir,tv_sir,13,512,-87.059952711784,11.181451393704446
2.0,d437b7e13555cafa,ok,missing_time_varying_transmission,sir,tv_sir,14,512,-82.54382054583027,9.33263142535909
2.0,e31695a8fb86d6ce,ok,missing_time_varying_transmission,sir,tv_sir,15,512,-52.620596110530954,11.44765369271619
2.0,8b0d2e744a209ec5,ok,missing_time_varying_transmission,sir,tv_sir,16,512,-90.83378771920908,9.566661408395369
2.0,63ed58e5b40659c8,ok,missing_time_varying_transmission,sir,tv_sir,17,512,-77.51961145758433,10.608549229502659
2.0,1e6501d1d26f3c2f,ok,missing_time_varying_transmission,sir,tv_sir,18,512,-57.07606920844355,13.298808336363946
2.0,e5810bba1972761d,ok,missing_time_varying_transmission,sir,tv_sir,19,512,-70.34013265958113,10.527325053205036
2.0,f1172714b7b7ede6,ok,missing_time_varying_transmission,tv_sir,tv_sir,0,512,-207.75000871175797,3.526621312430031
2.0,3069b71fdc2475f4,ok,missing_time_varying_transmission,tv_sir,tv_sir,1,512,-205.06410904652128,2.8415077006341116
2.0,c94157595b1fe205,ok,missing_time_varying_transmission,tv_sir,tv_sir,2,512,-204.92087852468563,2.8577737964238517
2.0,808fc24ed75da78e,ok,missing_time_varying_transmission,tv_sir,tv_sir,3,512,-187.87216497417873,5.382209914353888
2.0,9f7cbddbf22ce87b,ok,missing_time_varying_transmission,tv_sir,tv_sir,4,512,-195.6700759991998,2.577764370765688
2.0,6398ddd6dc22553b,ok,missing_time_varying_transmission,tv_sir,tv_sir,5,512,-197.0742267583849,2.6024104840130398
2.0,d00d1260fb7aba76,ok,missing_time_varying_transmission,tv_sir,tv_sir,6,512,-206.9490103435896,2.2360543299331916
2.0,3173ddff34d7def0,ok,missing_time_varying_transmission,tv_sir,tv_sir,7,512,-189.380301604467,4.9881265383940825
2.0,886560e59b7ae93e,ok,missing_time_varying_transmission,tv_sir,tv_sir,8,512,-192.02426645618579,3.8496023803446002
2.0,bcaade483cbc4d57,ok,missing_time_varying_transmission,tv_sir,tv_sir,9,512,-204.30543538231535,2.6315525184317976
2.0,7869e41072af4072,ok,missing_time_varying_transmission,tv_sir,tv_sir,10,512,-210.44589952651924,2.0844950359227212
2.0,1511f645526f350e,ok,missing_time_varying_transmission,tv_sir,tv_sir,11,512,-196.4820977972143,4.303743402850946
2.0,d2fc89e92d29918a,ok,missing_time_varying_transmission,tv_sir,tv_sir,12,512,-203.59737124585416,2.925349632545346
2.0,8a084d031f4662e6,ok,missing_time_varying_transmission,tv_sir,tv_sir,13,512,-203.61529595838056,3.3726490591639777
2.0,62429b831a50ec10,ok,missing_time_varying_transmission,tv_sir,tv_sir,14,512,-216.33148857346168,1.9069252269750283
2.0,bd6abf20a2bc67b3,ok,missing_time_varying_transmission,tv_sir,tv_sir,15,512,-218.70768701230557,1.4900698062874662
2.0,6409b4676d20c1a2,ok,missing_time_varying_transmission,tv_sir,tv_sir,16,512,-200.98531783141982,3.2301857570979937
2.0,f50876ae33b12836,ok,missing_time_varying_transmission,tv_sir,tv_sir,17,512,-211.54098755517168,2.202879247852704
2.0,5403fec52fa4cd71,ok,missing_time_varying_transmission,tv_sir,tv_sir,18,512,-196.83024181296858,3.697229836649184
2.0,d75d04538e7d7477,ok,missing_time_varying_transmission,tv_sir,tv_sir,19,512,-214.7817276113708,1.7307562658257993
2.0,e50e082e92b2c725,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,0,512,30823.585045704487,15495.313549322495
2.0,1c957fa4c763400b,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,1,512,56438.60651325719,28294.58094221602
2.0,5f85d26868bbdc2f,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,2,512,37234.0209029757,18699.165703454062
2.0,cbc7d76e1f6b1e01,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,3,512,70418.83707424832,35285.498969146094
2.0,74d28a00808bb67a,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,4,512,43306.04109617647,21726.579555238342
2.0,74344f452ff3a30c,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,5,512,27872.306637876824,14018.420526720749
2.0,5539b941b2e38fbd,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,6,512,41702.67999296746,20933.31559447476
2.0,14fc42b880744ea4,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,7,512,38777.15266427943,19467.340942822473
2.0,b21846052b56bdb3,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,8,512,44460.84421376452,22305.45916585901
2.0,7cb1d6fd2f77bc7f,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,9,512,32554.281740225135,16354.746777546698
2.0,03b2948154ccf0f5,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,10,512,44769.82562391611,22463.037504007698
2.0,fee7942bdbd01e5a,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,11,512,45013.23222214061,22586.315885335003
2.0,4a9f575e0bd5d0c5,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,12,512,44903.36503691158,22531.56832441648
2.0,13861dd0b40a26eb,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,13,512,40330.96889255853,20250.03472574496
2.0,4b28f69c9a03d540,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,14,512,37313.90480272775,18736.5581078878
2.0,885c8d0c7ed5dec3,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,15,512,40186.70039038698,20173.856873661698
2.0,203f5fe2db2c0181,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,16,512,38200.68872362074,19181.46633827783
2.0,cdc789c396db9791,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,17,512,42972.70694545997,21564.817736633355
2.0,c12637f19faffe3e,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,18,512,32360.705509005307,16264.673483403603
2.0,c54e2b1ed0b0fafe,ok,missing_time_varying_transmission,ude_sir_h2,tv_sir,19,512,50209.30966286222,25186.54656781335
2.0,c41d9cd42af44f33,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,0,512,450.20937935593753,262.13049817638455
2.0,49cfd0d37087713f,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,1,512,457.0580241592743,264.3293757494288
2.0,789563787e46b037,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,2,512,336.11313923513507,210.3901974336535
2.0,4fab051ca66f2686,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,3,512,556.7282853616252,315.57311344352553
2.0,e29284d1a8d5a626,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,4,512,593.1608411035696,332.6773511316962
2.0,2536b1b125f0e005,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,5,512,285.42125700111535,183.8299436514223
2.0,09562e09e147d43f,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,6,512,348.986850297798,215.3399954145583
2.0,0fd87e41d81ac2eb,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,7,512,375.8632759005694,226.8783918783
2.0,9fe9d581cbf485cc,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,8,512,683.6471621397624,371.063256047833
2.0,e9f23e9266d2209b,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,9,512,238.8486194960733,158.71456606734375
2.0,8233a01552c2037f,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,10,512,614.8629595228837,347.68597598465703
2.0,aefbb1c4c468f0fc,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,11,512,306.7347066929576,194.0898749752073
2.0,8cb38d1fcce8b20a,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,12,512,359.41665142446993,214.3055030957277
2.0,10ea915df43a7c68,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,13,512,251.55832259475216,161.62759979348348
2.0,82a018a1e9f7c945,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,14,512,280.3050245908345,182.47014911630797
2.0,48c534ca4420742e,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,15,512,589.6124017421886,328.6007832476199
2.0,2c40363ede15a593,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,16,512,398.6194859996282,234.735696038943
2.0,6923a06a8a80f4de,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,17,512,218.61901223456857,150.32253836874122
2.0,79e8b7a5f8fc539a,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,18,512,297.9395842728778,185.69850326932877
2.0,fcd79cff44d63d0e,ok,noisy_sir_overfit_risk,neural_ode_h2,sir,19,512,285.6484615134607,179.913893005296
2.0,d2e2938921b1ca21,ok,noisy_sir_overfit_risk,seir,sir,0,512,44.9930379603587,66.04846433061104
2.0,f6a952992ba8197f,nonfinite_score,noisy_sir_overfit_risk,seir,sir,1,512,,
2.0,12f52a665aab81dd,ok,noisy_sir_overfit_risk,seir,sir,2,512,-5.4418215191037955,47.987247393805504
2.0,6b4d9dd0823b20d1,ok,noisy_sir_overfit_risk,seir,sir,3,512,-83.43992230197605,3.1506511397584305
2.0,44d388a996e4f34e,ok,noisy_sir_overfit_risk,seir,sir,4,512,-83.2767133064771,2.7825828142640847
2.0,a76227819118bf02,ok,noisy_sir_overfit_risk,seir,sir,5,512,-94.27493028283135,2.328484567625101
2.0,33ee10720e096df7,nonfinite_score,noisy_sir_overfit_risk,seir,sir,6,512,,
2.0,e838281fa0e21084,ok,noisy_sir_overfit_risk,seir,sir,7,512,-9.232263791723224,41.45089056995487
2.0,6e710da88dab3d13,ok,noisy_sir_overfit_risk,seir,sir,8,512,-45.81855388725161,14.922027986157406
2.0,199cbf96a8b9fe05,ok,noisy_sir_overfit_risk,seir,sir,9,512,-96.6998585439532,2.107824730972651
2.0,c361af1216c08800,ok,noisy_sir_overfit_risk,seir,sir,10,512,-96.46084499764834,1.8527475674227218
2.0,1a84659cbe243bed,ok,noisy_sir_overfit_risk,seir,sir,11,512,-93.34139499881977,2.456268110787527
2.0,2d8e8cfbb7f3b844,ok,noisy_sir_overfit_risk,seir,sir,12,512,-78.05809757776447,3.5386076765905576
2.0,0140e968adb63138,ok,noisy_sir_overfit_risk,seir,sir,13,512,-80.61167317402862,4.986291001907715
2.0,20aac691c3b7ce47,ok,noisy_sir_overfit_risk,seir,sir,14,512,-52.74110098079185,24.986808110289935
2.0,f694d069efa5d82d,ok,noisy_sir_overfit_risk,seir,sir,15,512,-72.69283059999405,5.075079837588325
2.0,1b261f7119bd2397,ok,noisy_sir_overfit_risk,seir,sir,16,512,-58.46753692603984,15.625128082005151
2.0,beff42a3e1138209,ok,noisy_sir_overfit_risk,seir,sir,17,512,-91.12714395504338,2.0923650188027407
2.0,515d6d1dac326165,ok,noisy_sir_overfit_risk,seir,sir,18,512,-83.7880341595948,3.1140363995531706
2.0,f7b43417dd8ae0cb,ok,noisy_sir_overfit_risk,seir,sir,19,512,-94.89231479528392,1.7032137450628013
2.0,0c779ab51b97c836,ok,noisy_sir_overfit_risk,sir,sir,0,512,-86.263340016455,1.9112961162730924
2.0,4b959d583a46e607,ok,noisy_sir_overfit_risk,sir,sir,1,512,-75.74058482557619,2.8830732574131703
2.0,22bf6587c430c8c9,ok,noisy_sir_overfit_risk,sir,sir,2,512,-102.42989843955209,1.14000991019931
2.0,4d89c1a7160ccbc0,ok,noisy_sir_overfit_risk,sir,sir,3,512,-87.22725167021072,1.8654133696354829
2.0,18f4c2fc58886154,ok,noisy_sir_overfit_risk,sir,sir,4,512,-84.29111718764304,2.0448425352418975
2.0,8aa06b9472e84559,ok,noisy_sir_overfit_risk,sir,sir,5,512,-97.07358519879685,1.3412807301035592
2.0,b3de1412cb4599a8,ok,noisy_sir_overfit_risk,sir,sir,6,512,-97.31477304188863,1.5516403033242745
2.0,723950d34af9dd3a,ok,noisy_sir_overfit_risk,sir,sir,7,512,-92.29511940488182,1.662341428166182
2.0,3dcc73b5e3dd6df5,ok,noisy_sir_overfit_risk,sir,sir,8,512,-73.39778837665874,1.9722960947974286
2.0,efc6928c3f46fc11,ok,noisy_sir_overfit_risk,sir,sir,9,512,-95.6994929592837,1.4298633928599775
2.0,68d68a4bd0a0dc51,ok,noisy_sir_overfit_risk,sir,sir,10,512,-97.16645634281281,1.173438559736569
2.0,c6536b038b1ae855,ok,noisy_sir_overfit_risk,sir,sir,11,512,-89.60564983662834,2.046852958138225
2.0,27b088aec8f315b4,ok,noisy_sir_overfit_risk,sir,sir,12,512,-80.31938643838515,2.3784179701663337
2.0,924e3c119a236b66,ok,noisy_sir_overfit_risk,sir,sir,13,512,-85.41996465755473,2.101031583182004
2.0,e45cdb7404fe6215,ok,noisy_sir_overfit_risk,sir,sir,14,512,-103.21129442117686,0.8662757832133812
2.0,cd9a080ff0c97048,ok,noisy_sir_overfit_risk,sir,sir,15,512,-77.47648525975113,2.7030776224136526
2.0,98955dcfb3ecad34,ok,noisy_sir_overfit_risk,sir,sir,16,512,-84.80872085917053,2.0220984620232656
2.0,59d8a49a3202f565,ok,noisy_sir_overfit_risk,sir,sir,17,512,-90.3954225998149,1.4323511863643201
2.0,8d76081097db48e0,ok,noisy_sir_overfit_risk,sir,sir,18,512,-85.31048930232707,2.2956149846193683
2.0,47249c5b0c10adf3,ok,noisy_sir_overfit_risk,sir,sir,19,512,-94.78745658739219,1.1357890059327551
2.0,ada6fa8a0a374c18,ok,noisy_sir_overfit_risk,tv_sir,sir,0,512,-87.08333592838774,2.388647599955021
2.0,cffaf54c35a38ae1,ok,noisy_sir_overfit_risk,tv_sir,sir,1,512,-73.81776751467343,4.235136558555785
2.0,218bf113f524f0eb,ok,noisy_sir_overfit_risk,tv_sir,sir,2,512,-104.04764542923172,1.2998199230144183
2.0,4b3e4c56cc64ef28,ok,noisy_sir_overfit_risk,tv_sir,sir,3,512,-84.82358953040186,3.022046308190787
2.0,bcaf9ebd5882fd3c,ok,noisy_sir_overfit_risk,tv_sir,sir,4,512,-81.7798156865984,3.368782534682532
2.0,a65dbc93e9d46273,ok,noisy_sir_overfit_risk,tv_sir,sir,5,512,-94.72834535549181,2.319403991607674
2.0,bf7990ca8644eaf6,ok,noisy_sir_overfit_risk,tv_sir,sir,6,512,-96.88350727640795,1.8381848501233535
2.0,5a0f8e4401e7cb0e,ok,noisy_sir_overfit_risk,tv_sir,sir,7,512,-92.26867758894431,2.48997942137754
2.0,860dc97a8da292be,ok,noisy_sir_overfit_risk,tv_sir,sir,8,512,-71.9239651942119,2.936900595649581
2.0,e36ffcbecdfa8a30,ok,noisy_sir_overfit_risk,tv_sir,sir,9,512,-95.7250034588817,2.347308345947178
2.0,c5c06edc7eff8e1f,ok,noisy_sir_overfit_risk,tv_sir,sir,10,512,-95.07194986973735,2.2105246003784433
2.0,eeda5e005fd9d1c6,ok,noisy_sir_overfit_risk,tv_sir,sir,11,512,-92.92871079698845,2.8143234560088817
2.0,00154ba7f8d97ccc,ok,noisy_sir_overfit_risk,tv_sir,sir,12,512,-78.36258321295836,3.4498618505022205
2.0,1d9075d438a26f58,ok,noisy_sir_overfit_risk,tv_sir,sir,13,512,-83.56005509634507,3.178304105910628
2.0,378e0ac615fb213f,ok,noisy_sir_overfit_risk,tv_sir,sir,14,512,-103.7528122768774,1.3267026720673825
2.0,773c4d4f0a9f8f45,ok,noisy_sir_overfit_risk,tv_sir,sir,15,512,-75.65449481723874,3.7955375956283777
2.0,ddcc31e55b46d035,ok,noisy_sir_overfit_risk,tv_sir,sir,16,512,-84.27324092328722,3.5282777833551995
2.0,312ac91a20b4b9e2,ok,noisy_sir_overfit_risk,tv_sir,sir,17,512,-91.02619728977172,3.08330836276952
2.0,b0a8f05d730be2b3,ok,noisy_sir_overfit_risk,tv_sir,sir,18,512,-82.74975495596186,3.39061182358481
2.0,b416b784d8b258be,ok,noisy_sir_overfit_risk,tv_sir,sir,19,512,-93.09152740030345,2.011792548446477
2.0,7931c513971a1992,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,0,512,240.47275074841065,160.7464301518146
2.0,3fbf8f472972cce9,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,1,512,233.8217212524861,155.6238981677414
2.0,9237144988285126,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,2,512,139.3369349997976,116.66032548272611
2.0,3dc96fc22670c881,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,3,512,334.64911571973494,208.8094212867301
2.0,e5b3ea78764da567,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,4,512,229.64493723743664,155.75462970767947
2.0,61fc7df1b5219273,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,5,512,226.11440519382066,157.25599583275044
2.0,17a2630b54aaecf2,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,6,512,88.06027254551185,88.33574638048366
2.0,afce2aa280ac8937,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,7,512,164.74521129181102,125.61602539134469
2.0,4a056d22ef55e09e,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,8,512,191.256287580288,129.55148282529672
2.0,bf57954d9c3a4d58,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,9,512,176.15117816038153,133.18452611643585
2.0,9fe3d4e3748ea141,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,10,512,225.49113034824825,157.29739501277433
2.0,41b6f250e3e7bd9d,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,11,512,171.7330954114417,130.04657725107342
2.0,b716d1537eac652e,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,12,512,181.40304572274027,129.68502769341592
2.0,b613a5b2aa06b6bf,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,13,512,104.34506902600813,92.5762891195054
2.0,3eb987aa613fc149,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,14,512,101.90975938153744,97.19288667593455
2.0,3d441b8b34ac464f,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,15,512,178.37096939418103,128.73303896858
2.0,1f0b579a3f8654f1,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,16,512,122.07581918854844,102.65893071293533
2.0,4ea1d7a19021685b,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,17,512,158.6150049438713,122.87835243824014
2.0,9ca5d28dca080b77,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,18,512,243.45062085023181,162.77494869849676
2.0,fe1fb38932b83216,ok,noisy_sir_overfit_risk,ude_sir_h2,sir,19,512,181.35126501537053,133.42199550634928
2.0,7fc1224db8cb60ab,ok,regular_sir_full,neural_ode_h2,sir,0,512,16585.80664703997,8543.756791503558
2.0,2112507cec7a81a8,ok,regular_sir_full,neural_ode_h2,sir,1,512,14444.514263367113,7468.805239330652
2.0,34ab78bc2f9295d6,ok,regular_sir_full,neural_ode_h2,sir,2,512,68729.86974006481,34609.88288126149
2.0,b2a0e81d70597012,ok,regular_sir_full,neural_ode_h2,sir,3,512,19336.75785694377,9914.575065690584
2.0,d749d2f154091ea7,ok,regular_sir_full,neural_ode_h2,sir,4,512,29533.524778693678,15004.323416367404
2.0,0751042fa55f6446,ok,regular_sir_full,neural_ode_h2,sir,5,512,23190.020434230442,11842.257170599234
2.0,f1138df656a1980f,ok,regular_sir_full,neural_ode_h2,sir,6,512,31947.494826576796,16225.041843508103
2.0,18def72b26cb2560,ok,regular_sir_full,neural_ode_h2,sir,7,512,34788.40090136156,17643.184997016593
2.0,50f6e2311ce75e45,ok,regular_sir_full,neural_ode_h2,sir,8,512,38187.417656310325,19335.31138146816
2.0,6f6f0758c1c9e269,ok,regular_sir_full,neural_ode_h2,sir,9,512,26791.38936240071,13644.206881103544
2.0,e93a692cabc8275b,ok,regular_sir_full,neural_ode_h2,sir,10,512,41574.88563896612,21037.382108758917
2.0,b1c9122b4f486047,ok,regular_sir_full,neural_ode_h2,sir,11,512,29367.038020210486,14929.768576269105
2.0,26abd1908d7e7549,ok,regular_sir_full,neural_ode_h2,sir,12,512,51559.759890613415,26023.663590789693
2.0,3c0d6603a277340b,ok,regular_sir_full,neural_ode_h2,sir,13,512,47655.307500964045,24074.708016199693
2.0,acd1063198715473,ok,regular_sir_full,neural_ode_h2,sir,14,512,41382.753555238996,20947.347698892067
2.0,48fd4c7c97241550,ok,regular_sir_full,neural_ode_h2,sir,15,512,44237.057449216256,22360.608771168794
2.0,0814f62f9c07b6b3,ok,regular_sir_full,neural_ode_h2,sir,16,512,12305.42362382169,6399.708244098163
2.0,07d81515f826cd84,ok,regular_sir_full,neural_ode_h2,sir,17,512,25560.161139322638,13024.207766817915
2.0,4767aa82ddb64df2,ok,regular_sir_full,neural_ode_h2,sir,18,512,65127.740641282886,32810.115028259774
2.0,ccd59167502f0bea,ok,regular_sir_full,neural_ode_h2,sir,19,512,48770.560644890604,24633.310160990917
2.0,47eb1686bd9395dc,ok,regular_sir_full,seir,sir,0,512,-480.2643533042594,5.770877614480023
2.0,99a81b75e2ad8ea9,ok,regular_sir_full,seir,sir,1,512,-481.396751146554,5.2050989802493834
2.0,546b66be4919226d,ok,regular_sir_full,seir,sir,2,512,-479.11920654432663,5.801859893168239
2.0,2bba0b70acc96e65,ok,regular_sir_full,seir,sir,3,512,-459.48722082144417,6.668166055976475
2.0,89a9d06225f8ad46,ok,regular_sir_full,seir,sir,4,512,-501.7825247323327,3.312363563868899
2.0,e2ae96a396251486,ok,regular_sir_full,seir,sir,5,512,-438.3283785363046,7.222976766883667
2.0,9c1e678496d08785,ok,regular_sir_full,seir,sir,6,512,-514.7177669566319,5.028565001401988
2.0,007fac7baf25d156,ok,regular_sir_full,seir,sir,7,512,-510.30612206912053,4.843030611773382
2.0,5cfd6ac584ec0faa,ok,regular_sir_full,seir,sir,8,512,-455.0810899801902,6.48403465510252
2.0,21202cb73be836e7,ok,regular_sir_full,seir,sir,9,512,1144886.903304738,572695.9517967999
2.0,8940ebf5aa99297d,ok,regular_sir_full,seir,sir,10,512,-490.1564145905243,5.38614980030277
2.0,8ed50ed9dfc823ae,ok,regular_sir_full,seir,sir,11,512,-499.98583765226505,4.89885263778644
2.0,6b7e4a7cbf8406e4,ok,regular_sir_full,seir,sir,12,512,-488.9339339576819,6.178240792631772
2.0,af53ba65c55d5e74,ok,regular_sir_full,seir,sir,13,512,-453.75027196055197,7.468277332990571
2.0,15759088e6f08ea9,ok,regular_sir_full,seir,sir,14,512,-484.89038827008255,6.9531052232598025
2.0,ebce0b4adec6c051,ok,regular_sir_full,seir,sir,15,512,-470.00945551005805,4.596496132147439
2.0,44b062ea13ecf28e,ok,regular_sir_full,seir,sir,16,512,-500.9535182395006,4.049399908602589
2.0,5a5c6b35662aaa0f,ok,regular_sir_full,seir,sir,17,512,-485.68958892349474,6.474544165348311
2.0,b5b9a15556ea5663,ok,regular_sir_full,seir,sir,18,512,-463.7811033227257,6.619055007298902
2.0,8a532e1b1cd9aa85,ok,regular_sir_full,seir,sir,19,512,-478.5198858759952,5.595244190642948
2.0,26b858c93f373f06,ok,regular_sir_full,sir,sir,0,512,-547.4970688402318,2.768277195612939
2.0,7ada2057d3bece85,ok,regular_sir_full,sir,sir,1,512,-536.0263979546298,2.0839386627146204
2.0,8079448421dab0e5,ok,regular_sir_full,sir,sir,2,512,-562.1220061153834,1.7899124692048485
2.0,11c3eb771c1a3148,ok,regular_sir_full,sir,sir,3,512,-542.4151986308116,2.266437374409662
2.0,795d11ece28ce1f6,ok,regular_sir_full,sir,sir,4,512,-536.6945979658746,2.346060828703178
2.0,e6efbb5039f60478,ok,regular_sir_full,sir,sir,5,512,-551.7043053781974,1.8289991269232915
2.0,b96cd00adeba05a7,ok,regular_sir_full,sir,sir,6,512,-578.8884611417179,1.9973982811192657
2.0,e5dd1f7c9b04923a,ok,regular_sir_full,sir,sir,7,512,-565.7122830498037,1.7306958012736788
2.0,ba54d2d4738fa95a,ok,regular_sir_full,sir,sir,8,512,-539.1011366817506,2.2688004548491754
2.0,5c23551feb77135b,ok,regular_sir_full,sir,sir,9,512,-560.9646452638196,1.4311641191673952
2.0,5a9b8be286c4f508,ok,regular_sir_full,sir,sir,10,512,-566.6347229443497,1.3104053069909445
