schema_version,protocol_hash,status,n_times,noise,trajectories,truth,candidate,seed,dimension,n_observations,objective,deviance,gradient_norm,best_start,wall_seconds,second_best_objective_gap,jacobian_rank,aic,aicc,bic,gic_eff,gic_vol_025,gic_vol_050,gic_vol_100,ogic_p,ogic_e,d_obs,c_obs,prior_energy,study_group,effective_dimension,relative_log_volume,gic_pred,gic_evid,gic_eff_logn
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,0,2,10,-13.546198142438092,-27.274338560639936,3.043361595751129e-06,1,32.32396620000145,1.2507150870533223e-10,2,-23.274338560639936,-21.56005284635422,-22.669168374651846,-22.697258133353493,-19.98344192265772,-17.269625711961947,-11.8419932905704,-23.298737015044175,-16.23713144209309,1.987800772797881,10.855264842783093,0.18194227576375238,phase_diagram,1.987800772797881,10.855264842783093,-23.298737015044175,-16.23713144209309,-22.697258133353493
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,1,2,10,-20.619699092215484,-41.39553311469841,4.0659920196461325e-05,0,28.42660750000141,3.299405193502025e-11,2,-37.39553311469841,-35.681247400412694,-36.790362928710316,-36.81185739744687,-34.014248292351795,-31.216639187256725,-25.621420977066578,-37.414202973025866,-30.048961764050674,1.9906650708362723,11.190436420380294,0.1561349302674439,phase_diagram,1.9906650708362723,11.190436420380294,-37.414202973025866,-30.048961764050674,-36.81185739744687
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,2,2,10,-18.505463426029728,-37.18473587169523,2.3427180215148303e-05,0,32.3377087000008,1.2740741794914356e-10,2,-33.18473587169523,-31.470450157409516,-32.57956568570714,-32.612559641415785,-29.95222023105102,-27.291880820686252,-21.971201999956715,-33.21339405749608,-26.369569210600385,1.9856709070995742,10.64135764145907,0.17380901963577405,phase_diagram,1.9856709070995742,10.64135764145907,-33.21339405749608,-26.369569210600385,-32.612559641415785
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,3,2,10,-13.59737060370626,-27.324797259498208,8.897363441092134e-07,2,31.487684899999294,1.3596590520137397e-10,2,-23.324797259498208,-21.610511545212493,-22.719627073510118,-22.744195332576286,-19.995189225257953,-17.246183117939623,-11.748170903302956,-23.346136978183022,-16.19871677813919,1.989330140657593,10.99602442927333,0.13005605208568666,phase_diagram,1.989330140657593,10.99602442927333,-23.346136978183022,-16.19871677813919,-22.744195332576286
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,4,2,10,-16.569122371200617,-33.28268205356103,1.9475397316858165e-05,0,32.03368170000249,1.0551914897405368e-10,2,-29.282682053561032,-27.568396339275317,-28.67751186757294,-28.701452590318198,-25.941418938905677,-23.181385287493157,-17.661317984668113,-29.303476701123117,-22.09811013675115,1.9896026762189583,11.040134605650085,0.14443731115979713,phase_diagram,1.9896026762189583,11.040134605650085,-29.303476701123117,-22.09811013675115,-28.701452590318198
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,5,2,10,-14.899337817300035,-29.963851322662343,1.9463785822317644e-05,0,32.38325409999743,1.2282264094665152e-10,2,-25.963851322662343,-24.249565608376628,-25.35868113667425,-25.380906669462682,-22.593027102581903,-19.805147535701124,-14.229388401939566,-25.98315617515709,-18.647157367076954,1.9903475737526253,11.151518267523116,0.16517568806227292,phase_diagram,1.9903475737526253,11.151518267523116,-25.98315617515709,-18.647157367076954,-25.380906669462682
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,6,2,10,-16.801218395269196,-33.71068685451735,2.1870610528249507e-05,0,32.41254099999787,1.1477396810732898e-10,2,-29.71068685451735,-27.996401140231633,-29.105516668529255,-29.12994627026732,-26.38294142996541,-23.6359365896635,-18.141926909059677,-29.731906136977223,-22.614417429330747,1.9893903587700636,10.988019361207645,0.10825006397895678,phase_diagram,1.9893903587700636,10.988019361207645,-29.731906136977223,-22.614417429330747,-29.12994627026732
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,7,2,10,-19.376729154319367,-38.96834123238085,1.8698211414261795e-05,2,32.89082239999698,2.928608466845617e-10,2,-34.96834123238085,-33.254055518095136,-34.36317104639276,-34.39252767023777,-31.687350804191272,-28.982173938144776,-23.571820206051786,-34.99384007186725,-27.93275084445275,1.9872505802568026,10.820707464185983,0.21488292374211806,phase_diagram,1.9872505802568026,10.820707464185983,-34.99384007186725,-27.93275084445275,-34.39252767023777
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,8,2,10,-19.423462779816717,-39.12942371131035,1.1175682474746637e-05,0,32.01341329999923,1.857429765550478e-10,2,-35.12942371131035,-33.41513799702464,-34.52425352532226,-34.54634368576899,-31.740859948031535,-28.935376210294084,-23.32440873481918,-35.14861098088309,-27.624990608683625,1.9904063652136283,11.221934950949809,0.28249815167692016,phase_diagram,1.9904063652136283,11.221934950949809,-35.14861098088309,-27.624990608683625,-34.54634368576899
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,9,2,10,-9.643626832759612,-19.430347636766758,2.0301932625767915e-05,0,32.68150590000005,3.942624005048856e-11,2,-15.430347636766758,-13.716061922481044,-14.825177450778666,-14.85631769480398,-12.183322821070213,-9.510327947336448,-4.164338199868915,-15.457395709057389,-8.595274170584158,1.9864759638546847,10.691979494935065,0.14309397124753448,phase_diagram,1.9864759638546847,10.691979494935065,-15.457395709057389,-8.595274170584158,-14.85631769480398
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,10,2,10,-16.00150077359365,-32.24622364659608,4.4265199890540654e-05,2,33.12018890000036,4.801847808266757e-11,2,-28.24622364659608,-26.531937932310363,-27.641053460607985,-27.66291023136214,-24.858891379294526,-22.054872527226912,-16.446834823091688,-28.265208196457586,-20.78692613891685,1.9905077250692467,11.216075408270452,0.24322209940877376,phase_diagram,1.9905077250692467,11.216075408270452,-28.265208196457586,-20.78692613891685,-27.66291023136214
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,11,2,10,-18.830858341776647,-37.819326911926865,1.179181402417642e-05,1,31.466799400001037,3.980815677095961e-11,2,-33.819326911926865,-32.10504119764115,-33.21415672593877,-33.24022641409775,-30.506163185880578,-27.772099957663407,-22.303973501229066,-33.841970755351625,-26.725463770684613,1.9886780782876197,10.936252912868682,0.15761022837357314,phase_diagram,1.9886780782876197,10.936252912868682,-33.841970755351625,-26.725463770684613,-33.24022641409775
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,12,2,10,-11.994758709600196,-24.227222171946224,1.615497182707288e-05,2,33.01652050000121,6.969891330754763e-11,2,-20.227222171946224,-18.51293645766051,-19.62205198595813,-19.644421183430836,-16.848607791544318,-14.052794399657802,-8.461167615884769,-20.246651810000223,-12.806263851654325,1.9902851809730007,11.183253567546068,0.23770475274583075,phase_diagram,1.9902851809730007,11.183253567546068,-20.246651810000223,-12.806263851654325,-19.644421183430836
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,13,2,10,-14.831839971118582,-29.80671371146719,2.0974477043192742e-05,2,32.858286300001055,3.18980397651103e-11,2,-25.80671371146719,-24.092427997181474,-25.201543525479096,-25.235256268974517,-22.588266817650933,-19.94127736632735,-14.647298463680183,-25.835996228406948,-19.07572213694283,1.9853587415301197,10.587957805294334,0.14303376923002628,phase_diagram,1.9853587415301197,10.587957805294334,-25.835996228406948,-19.07572213694283,-25.235256268974517
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,14,2,10,-14.571720542958152,-29.324641079170693,1.6233986853364806e-05,2,32.621081099998264,4.233058348290797e-12,2,-25.324641079170693,-23.610355364884978,-24.719470893182603,-24.74370112409755,-21.981838180840676,-19.219975237583803,-13.696249351070051,-25.3456871903339,-18.095989312888804,1.989476944418396,11.0474517730275,0.18119999325438746,phase_diagram,1.989476944418396,11.0474517730275,-25.3456871903339,-18.095989312888804,-24.74370112409755
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,15,2,10,-13.973423391524296,-28.26297620765108,1.774845734288537e-05,1,32.5321761999985,4.18634016341457e-11,2,-24.26297620765108,-22.548690493365363,-23.657806021662985,-23.676860500695653,-20.82024555614138,-17.96363061158711,-12.250400722478565,-24.279526717849937,-16.520387004831505,1.9917247449005717,11.426459778217088,0.3161294246024853,phase_diagram,1.9917247449005717,11.426459778217088,-24.279526717849937,-16.520387004831505,-23.676860500695653
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,16,2,10,-13.136159699206617,-26.324312249735563,1.5959426814706107e-05,2,32.35585160000119,8.138734131080128e-11,2,-22.324312249735563,-20.610026535449848,-21.71914206374747,-21.747069927441974,-19.058157573519466,-16.36924521959696,-10.991420511751944,-22.3485700839233,-15.516669982723204,1.9878710829061315,10.75564941569003,0.05199285132232835,phase_diagram,1.9878710829061315,10.75564941569003,-22.3485700839233,-15.516669982723204,-21.747069927441974
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,17,2,10,-17.64489073862667,-35.47137549208166,4.234229561359917e-06,1,32.1031710999996,1.9514700966283272e-10,2,-31.471375492081663,-29.757089777795947,-30.86620530609357,-30.888061173510163,-28.092274549525083,-25.296487925540006,-19.704914677569846,-31.490359257314132,-24.106634981313025,1.9905081173837647,11.183146495940317,0.18159401482832047,phase_diagram,1.9905081173837647,11.183146495940317,-31.490359257314132,-24.106634981313025,-30.888061173510163
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,18,2,10,-16.601849119688225,-33.418088990686144,4.0746523874225175e-05,1,33.01966640000319,7.395328793791123e-11,2,-29.418088990686144,-27.70380327640043,-28.81291880469805,-28.835932039093773,-26.052448894352008,-23.268965749610246,-17.701999460126714,-29.43807803210376,-22.06976566040939,1.9900054792911925,11.133932578967059,0.21439075130968988,phase_diagram,1.9900054792911925,11.133932578967059,-29.43807803210376,-22.06976566040939,-28.835932039093773
2.0,b319ad5b6773b13d,ok,10,0.045,1,ude_sir_h2,sir,19,2,10,-13.895427186948744,-27.902701536450518,1.8496225438036434e-05,0,32.51716370000213,9.64988089435792e-11,2,-23.902701536450518,-22.188415822164803,-23.297531350462428,-23.323902150704168,-20.60189758012674,-17.879893009549306,-12.435883868394448,-23.92560692250724,-16.90283609158777,1.9885473069716393,10.88801828230972,0.11184716255303108,phase_diagram,1.9885473069716393,10.88801828230972,-23.92560692250724,-16.90283609158777,-23.323902150704168
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,0,4,10,-18.176908267512815,-36.76287641221168,3.153748043127598e-05,2,58.52324539999972,6.746248004674271e-11,4,-28.762876412211682,-20.762876412211682,-27.5525360402355,-29.70295313231296,-25.98022897999726,-22.25750482768156,-14.812056523050163,-30.630704965971038,-21.462919925762833,3.0660857231203216,14.890896609262796,0.40905987718605097,phase_diagram,3.0660857231203216,14.890896609262796,-30.630704965971038,-21.462919925762833,-29.70295313231296
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,1,4,10,-21.227778082131575,-42.60770629592301,1.8257092806040828e-05,1,49.57347590000063,1.4812329141022929e-10,4,-34.60770629592301,-26.60770629592301,-33.39736592394682,-35.55753807381128,-31.788959403839964,-28.02038073386865,-20.48322339392602,-36.484007985217445,-27.38124148437789,3.0618491553527836,15.074314679885259,0.15215013165985755,phase_diagram,3.0618491553527836,15.074314679885259,-36.484007985217445,-27.38124148437789,-35.55753807381128
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,2,4,10,-19.733227466014156,-39.698492894781104,3.368374493083419e-05,2,58.71818390000044,2.6723512291937368e-11,4,-31.698492894781104,-23.698492894781104,-30.48815252280492,-32.757851094272,-29.123100453010032,-25.488349811748066,-18.218848529224132,-33.66992802512479,-24.927452366980447,3.0142824348281554,14.539002565047864,0.2320379627527897,phase_diagram,3.0142824348281554,14.539002565047864,-33.66992802512479,-24.927452366980447,-32.757851094272
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,3,4,10,-14.521514417244966,-30.494396166782106,2.8741894669517803e-05,0,54.901765099999466,1.361382118147958e-10,4,-22.494396166782106,-14.494396166782106,-21.284055794805923,-23.010349506206126,-19.131183342388084,-15.252017178570041,-7.493684850933956,-23.99383583279289,-13.526364179217762,3.2502801669946075,15.51666465527217,1.4513673322921767,phase_diagram,3.2502801669946075,15.51666465527217,-23.99383583279289,-13.526364179217762,-23.010349506206126
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,4,4,10,-19.09786712132566,-38.507632784124645,2.4885952908844605e-05,1,58.5522521999992,1.7330137325188844e-10,4,-30.507632784124645,-22.507632784124645,-29.29729241214846,-31.54550679195343,-27.849499734983546,-24.15349267801366,-16.76147856407389,-32.46040698269432,-23.41170601477178,3.023612900715162,14.784028227879539,0.31189854147332563,phase_diagram,3.023612900715162,14.784028227879539,-32.46040698269432,-23.41170601477178,-31.54550679195343
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,5,4,10,-16.688827802535528,-33.74388010836434,9.3346164963259e-06,0,54.80778609999834,1.234248259152082e-10,4,-25.743880108364337,-17.743880108364337,-24.533539736388153,-26.61516819854894,-22.828017358434963,-19.04086651832099,-11.466564838093039,-27.5519596173427,-18.229052244615154,3.095960245510818,15.148603360455901,0.36622450329328093,phase_diagram,3.095960245510818,15.148603360455901,-27.5519596173427,-18.229052244615154,-26.61516819854894
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,6,4,10,-18.282220344499475,-36.74179345598651,2.3445054830737064e-05,1,70.63699410000117,1.2121859072067309e-11,4,-28.74179345598651,-20.74179345598651,-27.531453084010327,-29.815580544518568,-26.149933205629978,-22.484285866741384,-15.152991188964203,-30.725761360111342,-21.901851333444583,3.0080160479375833,14.662589355554365,0.17735276698756208,phase_diagram,3.0080160479375833,14.662589355554365,-30.725761360111342,-21.901851333444583,-29.815580544518568
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,7,4,10,-20.51961008301715,-41.21650788167537,1.8199344341829494e-05,0,55.55051590000221,3.979714335855533e-10,4,-33.21650788167537,-25.21650788167537,-32.00616750969918,-34.10345740664198,-30.356806631130894,-26.61015585561981,-19.116854304597634,-35.03819074006276,-26.052617063989953,3.089158570806306,14.986603102044345,0.17728771564107193,phase_diagram,3.089158570806306,14.986603102044345,-35.03819074006276,-26.052617063989953,-34.10345740664198
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,8,4,10,-19.97487367280881,-40.166796892135785,2.9301053187997504e-05,0,56.32461310000144,9.378453569297562e-11,4,-32.166796892135785,-24.166796892135785,-30.956456520159602,-32.97600949086463,-29.127077503228854,-25.278145515593085,-17.580281540321543,-33.920958314312806,-24.554019395074533,3.122919288911489,15.395727950543085,0.21704954651816696,phase_diagram,3.122919288911489,15.395727950543085,-33.920958314312806,-24.554019395074533,-32.97600949086463
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,9,4,10,-19.25440105153952,-39.326088992267636,2.5491628476370694e-05,2,58.76570450000145,1.5305090528272558e-11,4,-31.326088992267636,-23.326088992267636,-30.115748620291452,-32.334750829145534,-28.683691910804864,-25.032632992464194,-17.730515155782857,-33.25348982154055,-23.904566429716365,3.036299585363544,14.604235673362677,0.8172868891885947,phase_diagram,3.036299585363544,14.604235673362677,-33.25348982154055,-23.904566429716365,-32.334750829145534
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,10,4,10,-18.725729476443156,-37.90103252614481,2.9541544885835762e-05,2,60.83558090000224,1.9694823549798457e-10,4,-29.90103252614481,-21.90103252614481,-28.690692154168627,-30.90925300233591,-27.155382655431413,-23.401512308526918,-15.893771614717927,-31.828049994396107,-22.43597756526833,3.036491265874352,15.015481387617982,0.4495735732585007,phase_diagram,3.036491265874352,15.015481387617982,-31.828049994396107,-22.43597756526833,-30.90925300233591
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,11,4,10,-19.510458983337724,-39.19929078004246,2.2237458178308635e-05,2,57.95837400000164,1.311768471623509e-10,4,-31.19929078004246,-23.19929078004246,-29.988950408066277,-32.10050638785565,-28.35294843865389,-24.605390489452127,-17.110274591048597,-33.03336500054714,-24.030686169868392,3.082962889747659,14.990231796807056,0.1783728133670132,phase_diagram,3.082962889747659,14.990231796807056,-33.03336500054714,-24.030686169868392,-32.10050638785565
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,12,4,10,-14.166231762104267,-28.893945015108333,2.7782699852598924e-05,0,53.51196549999804,3.3715252811816754e-12,4,-20.893945015108333,-12.893945015108333,-19.68360464313215,-21.959328424898274,-18.238267217298326,-14.517206009698377,-7.07508359449848,-22.87061357662239,-13.448218693808741,3.011665719242971,14.884244830399794,0.5614814908997988,phase_diagram,3.011665719242971,14.884244830399794,-22.87061357662239,-13.448218693808741,-21.959328424898274
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,13,4,10,-17.938256600133233,-36.39481481955237,1.9960737779581055e-05,1,60.40052410000135,2.2898305473972869e-10,4,-28.394814819552373,-20.394814819552373,-27.18447444757619,-29.46508229859034,-25.852576841586398,-22.240071384582453,-15.01506047057457,-30.37572562971373,-21.426491372250695,3.009544594919321,14.45002182801577,0.5183016192859038,phase_diagram,3.009544594919321,14.45002182801577,-30.37572562971373,-21.426491372250695,-29.46508229859034
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,14,4,10,-16.900367675086905,-34.30629172885502,3.829938421064693e-05,2,58.142539899999974,1.645545921746816e-10,4,-26.306291728855022,-18.306291728855022,-25.09595135687884,-27.382439898910068,-23.70033574493378,-20.01823159095749,-12.654023283004918,-28.29231044233337,-19.07231873426866,3.006990643260826,14.72841661590515,0.5055563786812165,phase_diagram,3.006990643260826,14.72841661590515,-28.29231044233337,-19.07231873426866,-27.382439898910068
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,15,4,10,-15.031484475634361,-30.370335798142627,3.282318482225347e-05,2,54.68242789999931,6.987477263464825e-11,4,-22.370335798142627,-14.370335798142627,-21.159995426166443,-23.154041534989265,-19.26144784664254,-15.368854158295814,-7.583666781602364,-24.10234224158743,-14.492594197881822,3.1339967782775977,15.5703747533869,0.3073668468739056,phase_diagram,3.1339967782775977,15.5703747533869,-24.10234224158743,-14.492594197881822,-23.154041534989265
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,16,4,10,-17.80060011134159,-36.19075635491342,2.4878039136310767e-05,1,58.90756979999787,1.8818724356606253e-11,4,-28.190756354913418,-20.190756354913418,-26.980415982937235,-29.292305433502904,-25.718318538754225,-22.14433164400555,-14.996357854508197,-30.19883801721544,-21.305252643688476,2.995959168848989,14.295947578994706,0.5895561322302354,phase_diagram,2.995959168848989,14.295947578994706,-30.19883801721544,-21.305252643688476,-29.292305433502904
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,17,4,10,-20.830915125365063,-42.00573256057545,2.8569666089735923e-05,0,54.192830799998774,6.235723049030639e-11,4,-34.00573256057545,-26.005732560575453,-32.795392188599266,-35.00467056841738,-31.262941043527093,-27.5212115186368,-20.03775246885622,-35.92468737926178,-26.694912151168964,3.0405225906568365,14.96691809956116,0.34390230984532716,phase_diagram,3.0405225906568365,14.96691809956116,-35.92468737926178,-26.694912151168964,-35.00467056841738
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,18,4,10,-17.11359602120329,-34.43159724708885,2.6847334811915167e-05,1,54.52055240000118,4.7258197355404263e-11,4,-26.431597247088852,-18.431597247088852,-25.22125687511267,-27.484524923269603,-23.761589124431744,-20.038653325593884,-12.592781727918162,-28.39744689585385,-19.335448847055137,3.017075175617501,14.891743195351442,0.2044052046822777,phase_diagram,3.017075175617501,14.891743195351442,-28.39744689585385,-19.335448847055137,-27.484524923269603
2.0,bc00984567525a68,ok,10,0.045,1,ude_sir_h2,tv_sir,19,4,10,-15.821967137897554,-32.17364401916696,1.6518996545074163e-05,2,55.94680940000035,3.12034842409048e-11,4,-24.173644019166957,-16.173644019166957,-22.963303647190774,-25.088981283270243,-21.377959965781244,-17.666938648292245,-10.244896013314246,-26.01998415447588,-16.79984900583911,3.0768299323455386,14.844085269955997,0.5297097433718485,phase_diagram,3.0768299323455386,14.844085269955997,-26.01998415447588,-16.79984900583911,-25.088981283270243
2.0,c3d741cfea0c33cc,ok,10,0.045,1,ude_sir_h2,ude_sir_h2,0,11,10,-16.351848564503417,-36.149619604794225,1.2911916927942488e-05,0,78.09523739999713,1.4735498925944057e-05,6,-14.149619604794225,,-10.82118358185972,-29.372105062274887,-25.781076153060898,-22.190047243846905,-15.007989425418927,-30.262745271123844,-18.339581492150874,2.94343716683519,14.36411563685596,3.445922475787392,phase_diagram,2.94343716683519,14.36411563685596,-30.262745271123844,-18.339581492150874,-29.372105062274887
2.0,c3d741cfea0c33cc,ok,10,0.045,1,ude_sir_h2,ude_sir_h2,1,11,10,-20.752997628784176,-42.14204980821362,1.9816697038057825e-05,0,94.30294739999954,5.9940425956028776e-09,6,-20.14204980821362,,-16.813613785279117,-36.20336158054236,-33.08575791881207,-29.968154257081785,-23.732946933621214,-36.983770754170756,-29.03558061064721,2.579139527021433,12.470414646921144,0.6360545506452714,phase_diagram,2.579139527021433,12.470414646921144,-36.983770754170756,-29.03558061064721,-36.20336158054236
2.0,c3d741cfea0c33cc,ok,10,0.045,1,ude_sir_h2,ude_sir_h2,2,11,10,-18.76030471713203,-38.82281181658273,3.181232987861127e-05,0,90.31430829999954,1.6482992748478864e-08,6,-16.82281181658273,,-13.494375793648224,-32.80614189134358,-29.69227943011046,-26.578416968877345,-20.350692046411112,-33.5967987206535,-25.065159589331593,2.6130065479646127,12.455449844932467,1.3022023823186717,phase_diagram,2.6130065479646127,12.455449844932467,-33.5967987206535,-25.065159589331593,-32.80614189134358
2.0,c3d741cfea0c33cc,ok,10,0.045,1,ude_sir_h2,ude_sir_h2,3,11,10,-13.63334475900232,-27.64652651965525,4.872939778583779e-05,0,94.91554959999849,1.4277137694307385e-08,6,-5.64652651965525,,-2.318090496720746,-22.13451720101931,-19.191225068151883,-16.247932935284457,-10.361348669549601,-22.85885605708947,-15.49352098653493,2.3938352312828917,11.77316853146971,0.37983700165061157,phase_diagram,2.3938352312828917,11.77316853146971,-22.85885605708947,-15.49352098653493,-22.13451720101931
2.0,c3d741cfea0c33cc,ok,10,0.045,1,ude_sir_h2,ude_sir_h2,4,11,10,-17.82062748854092,-37.73517058680145,5.554330060371625e-05,0,114.14865480000299,7.866951534651889e-10,6,-15.735170586801452,,-12.406734563866948,-31.217716176293973,-27.813860676452176,-24.410005176610383,-17.60229417692679,-32.07418161372264,-22.025832977714664,2.830494486539409,13.61542199936718,2.0939156097196077,phase_diagram,2.830494486539409,13.61542199936718,-32.07418161372264,-22.025832977714664,-31.217716176293973
2.0,c3d741cfea0c33cc,ok,10,0.045,1,ude_sir_h2,ude_sir_h2,5,11,10,-15.710536980558649,-33.20316259227125,5.0711582566730134e-06,1,94.01126029999796,4.89501861267172e-08,6,-11.203162592271248,,-7.874726569336744,-26.727775536054253,-23.32896605878711,-19.930156581519967,-13.132537626985684,-27.578712858865686,-17.82583605204873,2.812224866702782,13.595237909068569,1.7820886311539503,phase_diagram,2.812224866702782,13.595237909068569,-27.578712858865686,-17.82583605204873,-26.727775536054253
2.0,c3d741cfea0c33cc,ok,10,0.045,1,ude_sir_h2,ude_sir_h2,6,11,10,-17.425320938915057,-36.188355597837344,5.55074252628035e-05,1,91.92867599999954,3.7595988544580905e-09,6,-14.188355597837344,,-10.85991957490284,-29.954652791124133,-26.717470979258216,-23.4802891673923,-17.005925543660464,-30.773830136276622,-21.901914630366445,2.7072627307803603,12.948727247463669,1.3377137200072329,phase_diagram,2.7072627307803603,12.948727247463669,-30.773830136276622,-21.901914630366445,-29.954652791124133
2.0,c3d741cfea0c33cc,ok,10,0.045,1,ude_sir_h2,ude_sir_h2,7,11,10,-19.661059854951993,-40.65555154648285,6.316852898789329e-06,0,92.80105560000084,2.517824952974479e-07,6,-18.655551546482847,,-15.327115523548343,-34.54979175807508,-31.371166334315433,-28.192540910555785,-21.83529006303649,-35.35215597861833,-26.607618014865395,2.65169778393226,12.714501695038594,1.3334318365788604,phase_diagram,2.65169778393226,12.714501695038594,-35.35215597861833,-26.607618014865395,-34.54979175807508
2.0,c3d741cfea0c33cc,ok,10,0.045,1,ude_sir_h2,ude_sir_h2,8,11,10,-19.503783062396586,-39.68706816312975,4.016751221060192e-05,1,127.24080069999764,3.510175261567383e-08,6,-17.68706816312975,,-14.358632140195247,-33.84849989381283,-30.75267663185358,-27.65685336989433,-21.46520684597583,-34.61575219997023,-26.62427307695617,2.5356579815797593,12.383293047837,0.6795020383365804,phase_diagram,2.5356579815797593,12.383293047837,-34.61575219997023,-26.62427307695617,-33.84849989381283
2.0,c3d741cfea0c33cc,ok,10,0.045,1,ude_sir_h2,ude_sir_h2,9,11,10,-16.304026802225465,-38.12661010718051,3.718331206829774e-06,1,92.70641759999853,4.32960045415598e-06,6,-16.12661010718051,,-12.798174084246007,-31.055414802747084,-27.229778908401123,-23.404143014055165,-15.752871225363245,-31.984647904829266,-17.305510027067093,3.070981101175622,15.302543577383839,5.518556502729584,phase_diagram,3.070981101175622,15.302543577383839,-31.984647904829266,-17.305510027067093,-31.055414802747084
2.0,c3d741cfea0c33cc,ok,10,0.045,1,ude_sir_h2,ude_sir_h2,10,11,10,-17.533656169495902,-37.65387148388689,4.526519307923046e-06,2,92.89010589999816,6.2984343358607475e-06,6,-15.653871483886888,,-12.325435460952384,-30.9485452546543,-27.439002982412294,-23.929460710170293,-16.910376165686287,-31.82969912245318,-21.029143250023793,2.912086180716853,14.038169088968013,2.586559144895083,phase_diagram,2.912086180716853,14.038169088968013,-31.82969912245318,-21.029143250023793,-30.9485452546543
2.0,c3d741cfea0c33cc,ok,10,0.045,1,ude_sir_h2,ude_sir_h2,11,11,10,-18.934966682127616,-38.589896441164136,3.7736585281267705e-05,2,124.2205709000009,6.208651370798179e-10,6,-16.589896441164136,,-13.261460418229632,-32.7446275966911,-29.69276684607921,-26.64090609546731,-20.53718459424352,-33.512760432372865,-25.66249036180765,2.538568004395636,12.207443002447581,0.7199630769089052,phase_diagram,2.538568004395636,12.207443002447581,-33.512760432372865,-25.66249036180765,-32.7446275966911
2.0,c3d741cfea0c33cc,ok,10,0.045,1,ude_sir_h2,ude_sir_h2,12,11,10,-12.967332182639666,-28.00338959847454,4.093209362879036e-05,2,125.65963330000159,3.007549764788564e-11,6,-6.003389598474541,,-2.6749535755400373,-21.5022562212528,-18.10603243521328,-14.709808649173757,-7.917361077094714,-22.356576894785633,-12.349769221121246,2.8234063518444534,13.584895144158086,2.068725233195211,phase_diagram,2.8234063518444534,13.584895144158086,-22.356576894785633,-12.349769221121246,-21.5022562212528
2.0,c3d741cfea0c33cc,ok,10,0.045,1,ude_sir_h2,ude_sir_h2,13,11,10,-16.142476849528748,-35.42680002950749,6.500763576374289e-06,2,90.93783790000089,3.199942000264855e-08,6,-13.42680002950749,,-10.098364006572986,-28.827811222061094,-25.367176397021666,-21.906541571982242,-14.98527192190339,-29.69499117907691,-18.442414398899793,2.865904425215289,13.842539300157704,3.1418463304499973,phase_diagram,2.865904425215289,13.842539300157704,-29.69499117907691,-18.442414398899793,-28.827811222061094
