truth,loss,metric_relation,n_fits,new_response_draws_per_fit,mean_empirical_optimism,mean_predicted_optimism,mean_calibration_residual,residual_ci_low,residual_ci_high,mean_absolute_residual
amplitude_change,fisher_trajectory,matched,200,200,3.2505701348710114,3.9999136137956905,-0.7493434789246795,-2.309923294835765,0.8112363369864061,8.940580214094648
amplitude_change,fisher_trajectory,mismatched,200,200,3.2505701348710114,1.999992975634427,1.250577159236584,-0.3100026360311543,2.8111569545043222,9.092531260043678
amplitude_change,wasserstein_quantile,matched,200,200,2.5559343830083723,1.999992975634427,0.5559414073739449,-0.6019516831291584,1.7138344978770483,6.848706389397853
amplitude_change,wasserstein_quantile,mismatched,200,200,2.5559343830083723,3.9998427140210993,-1.4439083310127265,-2.60180142151583,-0.28601524050962324,6.86802472157342
time_shift,fisher_trajectory,matched,200,200,3.978597515683507,3.999842578725419,-0.02124506304191158,-1.555018435187983,1.5125283091041597,8.887128820061092
time_shift,fisher_trajectory,mismatched,200,200,3.978597515683507,1.999992975634427,1.9786045400490802,0.44483122085608695,3.5123778592420734,9.036834381111992
time_shift,wasserstein_quantile,matched,200,200,2.689918943354087,1.999992975634427,0.6899259677196596,-0.46103352691315114,1.8408854623524704,6.763746404601015
time_shift,wasserstein_quantile,mismatched,200,200,2.689918943354087,3.9998427128433156,-1.3099237694892283,-2.4608832641213976,-0.15896427485705877,6.703897755133296
