scenario,seed,criterion,truth,selected,correct,selection_gap,support_entropy
missing_neural_feedback,24,aicc,ude_sir_h2,tv_sir,0,24.25480499205898,7.10842573147962e-05
missing_neural_feedback,24,bic,ude_sir_h2,tv_sir,0,26.221230380568556,2.8726295881805536e-05
missing_neural_feedback,24,gic_pred,ude_sir_h2,tv_sir,0,1.0658337672730624,0.9220468629541668
missing_neural_feedback,24,gic_evid,ude_sir_h2,tv_sir,0,3.561375252985272,0.4125476786085084
missing_neural_feedback,24,gic_eff_logn,ude_sir_h2,tv_sir,0,1.1633174782419644,0.7995745472173024
missing_neural_feedback,25,aic,ude_sir_h2,tv_sir,0,12.798472054594043,0.012882288082058178
missing_neural_feedback,25,aicc,ude_sir_h2,tv_sir,0,22.108472054594046,0.00019084126953714122
missing_neural_feedback,25,bic,ude_sir_h2,tv_sir,0,24.074897443103595,7.749240424497112e-05
missing_neural_feedback,25,gic_pred,ude_sir_h2,ude_sir_h2,1,1.0728956543723598,0.9470582317895655
missing_neural_feedback,25,gic_evid,ude_sir_h2,tv_sir,0,1.801338326783707,0.6011755989632591
missing_neural_feedback,25,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.9692876234871051,0.8331820828468037
missing_neural_feedback,26,aic,ude_sir_h2,tv_sir,0,12.838645625377154,0.0122552046950112
missing_neural_feedback,26,aicc,ude_sir_h2,tv_sir,0,22.148645625377156,0.00018725761436491306
missing_neural_feedback,26,bic,ude_sir_h2,tv_sir,0,24.115071013886705,7.584026692466372e-05
missing_neural_feedback,26,gic_pred,ude_sir_h2,ude_sir_h2,1,1.1082880815072542,0.8114878900028708
missing_neural_feedback,26,gic_evid,ude_sir_h2,tv_sir,0,0.46551963920083494,0.6864207857448268
missing_neural_feedback,26,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.065545360438506,0.7511836801612289
missing_neural_feedback,27,aic,ude_sir_h2,tv_sir,0,12.154225312822547,0.017402585604497797
missing_neural_feedback,27,aicc,ude_sir_h2,tv_sir,0,21.46422531282255,0.00025643887013254214
missing_neural_feedback,27,bic,ude_sir_h2,tv_sir,0,23.430650701332098,0.00010454198766739809
missing_neural_feedback,27,gic_pred,ude_sir_h2,ude_sir_h2,1,1.819199849871353,0.9862905737295875
missing_neural_feedback,27,gic_evid,ude_sir_h2,ude_sir_h2,1,0.1341636338462422,0.6925874165967693
missing_neural_feedback,27,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,2.1140111350854056,0.8713601908919595
missing_neural_feedback,28,aic,ude_sir_h2,tv_sir,0,13.555551997567278,0.009105441251422824
missing_neural_feedback,28,aicc,ude_sir_h2,tv_sir,0,22.86555199756728,0.0001347620843383515
missing_neural_feedback,28,bic,ude_sir_h2,tv_sir,0,24.831977386076858,5.451653228465858e-05
missing_neural_feedback,28,gic_pred,ude_sir_h2,ude_sir_h2,1,0.202404917644202,0.886467070349735
missing_neural_feedback,28,gic_evid,ude_sir_h2,tv_sir,0,2.7323545755526197,0.5048589224934993
missing_neural_feedback,28,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.007449147185468519,0.797848749330974
missing_neural_feedback,29,aic,ude_sir_h2,tv_sir,0,13.212011327564312,0.010734955928320569
missing_neural_feedback,29,aicc,ude_sir_h2,tv_sir,0,22.522011327564314,0.00015784691543779244
missing_neural_feedback,29,bic,ude_sir_h2,tv_sir,0,24.488436716073863,6.399679889327983e-05
missing_neural_feedback,29,gic_pred,ude_sir_h2,ude_sir_h2,1,0.48593870249248994,0.9824911199001334
missing_neural_feedback,29,gic_evid,ude_sir_h2,tv_sir,0,2.9928437178669185,0.4758522617592914
missing_neural_feedback,29,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.24264984894489317,0.8893363219886599
missing_neural_feedback,30,aic,ude_sir_h2,tv_sir,0,17.056551456958914,0.0023568301586332683
missing_neural_feedback,30,aicc,ude_sir_h2,tv_sir,0,26.366551456958916,2.680431544520607e-05
missing_neural_feedback,30,bic,ude_sir_h2,tv_sir,0,28.332976845468465,1.0936691693517636e-05
missing_neural_feedback,30,gic_pred,ude_sir_h2,tv_sir,0,2.4710477445117363,0.8774067031087678
missing_neural_feedback,30,gic_evid,ude_sir_h2,tv_sir,0,5.646019685188406,0.21608045265662318
missing_neural_feedback,30,gic_eff_logn,ude_sir_h2,tv_sir,0,2.849945845766257,0.7377036167618989
missing_neural_feedback,31,aic,ude_sir_h2,tv_sir,0,11.450861831918417,0.022283267078159138
missing_neural_feedback,31,aicc,ude_sir_h2,tv_sir,0,20.76086183191842,0.00035326768473704
missing_neural_feedback,31,bic,ude_sir_h2,tv_sir,0,22.727287220427968,0.0001437659688491477
missing_neural_feedback,31,gic_pred,ude_sir_h2,ude_sir_h2,1,2.413140520890522,0.7542236800989366
missing_neural_feedback,31,gic_evid,ude_sir_h2,tv_sir,0,0.5293610118155243,0.6844667019944577
missing_neural_feedback,31,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,2.303599997921765,0.6856696836760068
missing_neural_feedback,32,aic,ude_sir_h2,tv_sir,0,12.186244356815507,0.016786190400682095
missing_neural_feedback,32,aicc,ude_sir_h2,tv_sir,0,21.49624435681551,0.0002526105393757798
missing_neural_feedback,32,bic,ude_sir_h2,tv_sir,0,23.46266974532506,0.00010278492031198052
missing_neural_feedback,32,gic_pred,ude_sir_h2,ude_sir_h2,1,1.7159346259020651,0.958828589324026
missing_neural_feedback,32,gic_evid,ude_sir_h2,tv_sir,0,0.499124330112636,0.6854233116206321
missing_neural_feedback,32,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.6371438114153705,0.8628414135711033
missing_neural_feedback,33,aic,ude_sir_h2,tv_sir,0,11.78515951603248,0.020918363004643552
missing_neural_feedback,33,aicc,ude_sir_h2,tv_sir,0,21.09515951603248,0.000303703085960639
missing_neural_feedback,33,bic,ude_sir_h2,tv_sir,0,23.06158490454206,0.0001242350431876642
missing_neural_feedback,33,gic_pred,ude_sir_h2,ude_sir_h2,1,0.959504687932963,1.0120825445082153
missing_neural_feedback,33,gic_evid,ude_sir_h2,tv_sir,0,0.1091399380286191,0.69277783792677
missing_neural_feedback,33,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,2.0873598573387255,0.9448251260450224
missing_neural_feedback,34,aic,ude_sir_h2,tv_sir,0,12.984009707970188,0.011528649364358
missing_neural_feedback,34,aicc,ude_sir_h2,tv_sir,0,22.29400970797019,0.00017518244533637205
missing_neural_feedback,34,bic,ude_sir_h2,tv_sir,0,24.260435096479767,7.092561697709904e-05
missing_neural_feedback,34,gic_pred,ude_sir_h2,ude_sir_h2,1,0.7912364144021922,0.8406817218377354
missing_neural_feedback,34,gic_evid,ude_sir_h2,tv_sir,0,1.9585314175172925,0.5862567303396107
missing_neural_feedback,34,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.6102063906988349,0.7825091975437256
missing_neural_feedback,35,aic,ude_sir_h2,tv_sir,0,13.069712401576794,0.011873638308205585
missing_neural_feedback,35,aicc,ude_sir_h2,tv_sir,0,22.379712401576796,0.00016862128168566601
missing_neural_feedback,35,bic,ude_sir_h2,tv_sir,0,24.346137790086374,6.861414244901232e-05
missing_neural_feedback,35,gic_pred,ude_sir_h2,ude_sir_h2,1,0.9131444105348692,1.0350044933862264
missing_neural_feedback,35,gic_evid,ude_sir_h2,tv_sir,0,0.5870426563510591,0.6824939437986368
missing_neural_feedback,35,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.8993362763103221,0.9124809992161094
missing_neural_feedback,36,aic,ude_sir_h2,tv_sir,0,9.611102252816835,0.08077699143710948
missing_neural_feedback,36,aicc,ude_sir_h2,tv_sir,0,18.921102252816837,0.0008256084711045958
missing_neural_feedback,36,bic,ude_sir_h2,tv_sir,0,20.887527641326415,0.0003583776576201698
missing_neural_feedback,36,gic_pred,ude_sir_h2,neural_ode_h2,0,3.363586610313348,0.5186575407992724
missing_neural_feedback,36,gic_evid,ude_sir_h2,ude_sir_h2,1,1.8138331081260333,0.600049501977941
missing_neural_feedback,36,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,1.8712921850940347,0.7251373574070379
missing_neural_feedback,37,aic,ude_sir_h2,tv_sir,0,10.916617869605517,0.04165059090829967
missing_neural_feedback,37,aicc,ude_sir_h2,tv_sir,0,20.22661786960552,0.000454770672333338
missing_neural_feedback,37,bic,ude_sir_h2,tv_sir,0,22.19304325811507,0.0001931007334638118
missing_neural_feedback,37,gic_pred,ude_sir_h2,neural_ode_h2,0,2.6230735346210565,0.689005818682443
missing_neural_feedback,37,gic_evid,ude_sir_h2,tv_sir,0,0.42541820285950394,0.6875317338310352
missing_neural_feedback,37,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,1.128575862310754,0.9004589412972577
missing_neural_feedback,38,aic,ude_sir_h2,tv_sir,0,13.637967292624666,0.008719324700252008
missing_neural_feedback,38,aicc,ude_sir_h2,tv_sir,0,22.947967292624668,0.00012973457348019565
missing_neural_feedback,38,bic,ude_sir_h2,tv_sir,0,24.914392681134245,5.244045092304709e-05
missing_neural_feedback,38,gic_pred,ude_sir_h2,ude_sir_h2,1,0.32655743834567375,0.8470296357825241
missing_neural_feedback,38,gic_evid,ude_sir_h2,tv_sir,0,1.5864830368686853,0.6202743338359187
missing_neural_feedback,38,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.29798356517778757,0.773130497397637
missing_neural_feedback,39,aic,ude_sir_h2,tv_sir,0,11.126633523052192,0.026820994919716772
missing_neural_feedback,39,aicc,ude_sir_h2,tv_sir,0,20.436633523052194,0.00040985532510879783
missing_neural_feedback,39,bic,ude_sir_h2,tv_sir,0,22.403058911561743,0.00016760740277535816
missing_neural_feedback,39,gic_pred,ude_sir_h2,ude_sir_h2,1,2.4991867460012713,0.8930533107731539
missing_neural_feedback,39,gic_evid,ude_sir_h2,ude_sir_h2,1,0.33934888107404504,0.6895618164611759
missing_neural_feedback,39,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,2.575129313112143,0.7569280474552393
missing_neural_feedback,40,aic,ude_sir_h2,tv_sir,0,11.473498841912061,0.023839589725071178
missing_neural_feedback,40,aicc,ude_sir_h2,tv_sir,0,20.783498841912063,0.00035011842523304914
missing_neural_feedback,40,bic,ude_sir_h2,tv_sir,0,22.749924230421612,0.00014335850974727069
missing_neural_feedback,40,gic_pred,ude_sir_h2,ude_sir_h2,1,1.0464078436890532,0.9858159840842162
missing_neural_feedback,40,gic_evid,ude_sir_h2,ude_sir_h2,1,1.0834095949934692,0.6577727423248424
missing_neural_feedback,40,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,2.493905550028984,0.9091843038750165
missing_neural_feedback,41,aic,ude_sir_h2,tv_sir,0,12.292877870507255,0.01781437504312921
missing_neural_feedback,41,aicc,ude_sir_h2,tv_sir,0,21.602877870507257,0.00024106506908491286
missing_neural_feedback,41,bic,ude_sir_h2,tv_sir,0,23.569303259016806,9.894838446303397e-05
missing_neural_feedback,41,gic_pred,ude_sir_h2,neural_ode_h2,0,0.12946160917360316,1.0457362278586708
missing_neural_feedback,41,gic_evid,ude_sir_h2,tv_sir,0,1.203417792595019,0.6498610118136108
missing_neural_feedback,41,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.2858222123372798,1.0471357252537823
missing_neural_feedback,42,aic,ude_sir_h2,tv_sir,0,13.047321152871802,0.014746464219405352
missing_neural_feedback,42,aicc,ude_sir_h2,tv_sir,0,22.357321152871805,0.00017112766639394396
missing_neural_feedback,42,bic,ude_sir_h2,tv_sir,0,24.323746541381354,7.10541782045712e-05
missing_neural_feedback,42,gic_pred,ude_sir_h2,neural_ode_h2,0,1.661011921194529,0.9534312919558515
missing_neural_feedback,42,gic_evid,ude_sir_h2,tv_sir,0,1.8324498511100842,0.598289778284847
missing_neural_feedback,42,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,0.16266988593199017,1.071645090375894
missing_neural_feedback,43,aic,ude_sir_h2,tv_sir,0,10.288504527126463,0.06543384114523113
missing_neural_feedback,43,aicc,ude_sir_h2,tv_sir,0,19.598504527126465,0.0006089692632355861
missing_neural_feedback,43,bic,ude_sir_h2,tv_sir,0,21.564929915636014,0.00026639301855765094
missing_neural_feedback,43,gic_pred,ude_sir_h2,neural_ode_h2,0,3.743368339808711,0.48977474521086856
missing_neural_feedback,43,gic_evid,ude_sir_h2,ude_sir_h2,1,1.3358167882388443,0.6403788491863338
missing_neural_feedback,43,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,2.2519877483419464,0.7077038388836012
missing_neural_feedback,44,aic,ude_sir_h2,tv_sir,0,12.070269857234393,0.017556095908687865
missing_neural_feedback,44,aicc,ude_sir_h2,tv_sir,0,21.380269857234396,0.0002663479414766798
missing_neural_feedback,44,bic,ude_sir_h2,tv_sir,0,23.346695245743973,0.00010837463766446109
missing_neural_feedback,44,gic_pred,ude_sir_h2,ude_sir_h2,1,1.7673963523082534,0.8953011684694416
missing_neural_feedback,44,gic_evid,ude_sir_h2,tv_sir,0,0.8969284373183939,0.6686256134150578
missing_neural_feedback,44,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.6366431468706537,0.7802223721925867
missing_neural_feedback,45,aic,ude_sir_h2,tv_sir,0,15.14601087173935,0.0046869845928410175
missing_neural_feedback,45,aicc,ude_sir_h2,tv_sir,0,24.456010871739352,6.477137425330266e-05
missing_neural_feedback,45,bic,ude_sir_h2,tv_sir,0,26.42243626024893,2.6157272891768113e-05
missing_neural_feedback,45,gic_pred,ude_sir_h2,tv_sir,0,1.1844242477976081,0.9026684229339481
missing_neural_feedback,45,gic_evid,ude_sir_h2,tv_sir,0,3.5093504245573683,0.4182752588134624
missing_neural_feedback,45,gic_eff_logn,ude_sir_h2,tv_sir,0,1.215364645586277,0.7878487945067751
missing_neural_feedback,46,aic,ude_sir_h2,tv_sir,0,12.388448659613516,0.018477233241922922
missing_neural_feedback,46,aicc,ude_sir_h2,tv_sir,0,21.69844865961352,0.00023113980695768933
missing_neural_feedback,46,bic,ude_sir_h2,tv_sir,0,23.664874048123096,9.556962958650101e-05
missing_neural_feedback,46,gic_pred,ude_sir_h2,neural_ode_h2,0,0.5917005240665958,1.0115559813029973
missing_neural_feedback,46,gic_evid,ude_sir_h2,tv_sir,0,0.5627441806636,0.6833554176612815
missing_neural_feedback,46,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.289930424105222,1.0311146583325879
missing_neural_feedback,47,aic,ude_sir_h2,tv_sir,0,13.669341876870476,0.00864834032794254
missing_neural_feedback,47,aicc,ude_sir_h2,tv_sir,0,22.97934187687048,0.0001278874073623053
missing_neural_feedback,47,bic,ude_sir_h2,tv_sir,0,24.945767265380056,5.171056977836042e-05
missing_neural_feedback,47,gic_pred,ude_sir_h2,ude_sir_h2,1,0.14983636687688318,0.8759216341293322
missing_neural_feedback,47,gic_evid,ude_sir_h2,tv_sir,0,2.4516371033136295,0.5355207324707778
missing_neural_feedback,47,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.004191863805289131,0.7914105840816553
missing_neural_feedback,48,aic,ude_sir_h2,tv_sir,0,14.114153950885225,0.007164310438484083
missing_neural_feedback,48,aicc,ude_sir_h2,tv_sir,0,23.424153950885227,0.00010421925966348842
missing_neural_feedback,48,bic,ude_sir_h2,tv_sir,0,25.390579339394776,4.210633840022099e-05
missing_neural_feedback,48,gic_pred,ude_sir_h2,ude_sir_h2,1,0.03639562593647838,0.8973684618031674
missing_neural_feedback,48,gic_evid,ude_sir_h2,tv_sir,0,3.2627818429474758,0.4456569065486854
missing_neural_feedback,48,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.15765713095805722,0.8071195553269601
missing_neural_feedback,49,aic,ude_sir_h2,tv_sir,0,13.939972059907348,0.008137814533988305
missing_neural_feedback,49,aicc,ude_sir_h2,tv_sir,0,23.24997205990735,0.00011302598459667909
missing_neural_feedback,49,bic,ude_sir_h2,tv_sir,0,25.2163974484169,4.5877656392998496e-05
missing_neural_feedback,49,gic_pred,ude_sir_h2,ude_sir_h2,1,0.22569495164631803,1.0345293229452925
missing_neural_feedback,49,gic_evid,ude_sir_h2,tv_sir,0,1.792438064090021,0.6019993003734601
missing_neural_feedback,49,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.35913292986933243,0.909363173896818
missing_neural_feedback,50,aic,ude_sir_h2,tv_sir,0,5.711747966245525,0.34616447028338837
missing_neural_feedback,50,aicc,ude_sir_h2,tv_sir,0,16.01544702348488,0.0030956870506893665
missing_neural_feedback,50,bic,ude_sir_h2,tv_sir,0,17.98187241199443,0.0014615649820235784
missing_neural_feedback,50,gic_pred,ude_sir_h2,neural_ode_h2,0,5.319196122297711,0.2559854733094545
missing_neural_feedback,50,gic_evid,ude_sir_h2,ude_sir_h2,1,3.2741459443785175,0.44451146463492164
missing_neural_feedback,50,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,3.9704527359612882,0.3955896297085574
missing_neural_feedback,51,aic,ude_sir_h2,tv_sir,0,8.9173686381545,0.116145002245348
missing_neural_feedback,51,aicc,ude_sir_h2,tv_sir,0,18.227368638154502,0.0011329615445760269
missing_neural_feedback,51,bic,ude_sir_h2,tv_sir,0,20.19379402666405,0.000499900971843223
missing_neural_feedback,51,gic_pred,ude_sir_h2,neural_ode_h2,0,3.8073889938085017,0.44397354285850676
missing_neural_feedback,51,gic_evid,ude_sir_h2,ude_sir_h2,1,1.5939920677209898,0.6196581099278466
missing_neural_feedback,51,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,2.3071701659395956,0.6482839617703737
missing_neural_feedback,52,aic,ude_sir_h2,tv_sir,0,12.566035358951012,0.014305605413857753
missing_neural_feedback,52,aicc,ude_sir_h2,tv_sir,0,21.876035358951015,0.0002123103824101448
missing_neural_feedback,52,bic,ude_sir_h2,tv_sir,0,23.842460747460564,8.630423007586777e-05
missing_neural_feedback,52,gic_pred,ude_sir_h2,ude_sir_h2,1,1.2579859386549401,0.991704533887686
missing_neural_feedback,52,gic_evid,ude_sir_h2,tv_sir,0,1.3331063123429487,0.6405502289339635
missing_neural_feedback,52,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.1162423166896929,0.900119601295726
missing_neural_feedback,53,aic,ude_sir_h2,tv_sir,0,12.943220887153785,0.012578480056267972
missing_neural_feedback,53,aicc,ude_sir_h2,tv_sir,0,22.253220887153788,0.00017870735810010375
missing_neural_feedback,53,bic,ude_sir_h2,tv_sir,0,24.219646275663337,7.276362944108407e-05
missing_neural_feedback,53,gic_pred,ude_sir_h2,ude_sir_h2,1,0.9601517606436403,1.0362450699038157
missing_neural_feedback,53,gic_evid,ude_sir_h2,tv_sir,0,1.4231203057314303,0.6336498295974878
missing_neural_feedback,53,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.8823223943863923,0.9136753060759828
missing_neural_feedback,54,aic,ude_sir_h2,tv_sir,0,11.5879019918479,0.023502712506931926
missing_neural_feedback,54,aicc,ude_sir_h2,tv_sir,0,20.897901991847903,0.0003325306828937717
missing_neural_feedback,54,bic,ude_sir_h2,tv_sir,0,22.86432738035745,0.0001365073815295328
missing_neural_feedback,54,gic_pred,ude_sir_h2,ude_sir_h2,1,0.5699074764018519,1.001037254575921
missing_neural_feedback,54,gic_evid,ude_sir_h2,ude_sir_h2,1,0.6130818199790724,0.681542765143534
missing_neural_feedback,54,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,2.2238733345045034,0.9376698787719657
missing_neural_feedback,55,aic,ude_sir_h2,tv_sir,0,14.472993944900537,0.006152267570875689
missing_neural_feedback,55,aicc,ude_sir_h2,tv_sir,0,23.78299394490054,8.833872141598724e-05
missing_neural_feedback,55,bic,ude_sir_h2,tv_sir,0,25.74941933341009,3.5668797427401324e-05
missing_neural_feedback,55,gic_pred,ude_sir_h2,tv_sir,0,0.3134577859784713,0.8995623377439632
missing_neural_feedback,55,gic_evid,ude_sir_h2,tv_sir,0,2.9984132467514257,0.47522937970631596
missing_neural_feedback,55,gic_eff_logn,ude_sir_h2,tv_sir,0,0.18495795791747582,0.8082715000564944
missing_neural_feedback,56,aic,ude_sir_h2,tv_sir,0,0.9938123881852619,0.7747092806573455
missing_neural_feedback,56,aicc,ude_sir_h2,tv_sir,0,15.394467465243991,0.004793764889235816
missing_neural_feedback,56,bic,ude_sir_h2,tv_sir,0,17.10299151462749,0.0034891489520737003
missing_neural_feedback,56,gic_pred,ude_sir_h2,neural_ode_h2,0,9.442115830701454,0.05247459314806334
missing_neural_feedback,56,gic_evid,ude_sir_h2,ude_sir_h2,1,3.972715062307941,0.36923114252090516
missing_neural_feedback,56,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,8.114285129874474,0.09010723299387367
missing_neural_feedback,57,aic,ude_sir_h2,tv_sir,0,7.654436324404088,0.15882563482993353
missing_neural_feedback,57,aicc,ude_sir_h2,tv_sir,0,18.422553201543764,0.001060061511556853
missing_neural_feedback,57,bic,ude_sir_h2,tv_sir,0,20.38897859005334,0.0005074591683562401
missing_neural_feedback,57,gic_pred,ude_sir_h2,neural_ode_h2,0,5.679740458895168,0.24426628223218125
missing_neural_feedback,57,gic_evid,ude_sir_h2,ude_sir_h2,1,2.4655106804466413,0.5341674425772469
missing_neural_feedback,57,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,4.247331245108114,0.3932600683313713
missing_neural_feedback,58,aic,ude_sir_h2,tv_sir,0,12.877210341750526,0.01226679964618751
missing_neural_feedback,58,aicc,ude_sir_h2,tv_sir,0,22.18721034175053,0.0001840266050223825
missing_neural_feedback,58,bic,ude_sir_h2,tv_sir,0,24.153635730260078,7.461998940279366e-05
missing_neural_feedback,58,gic_pred,ude_sir_h2,ude_sir_h2,1,1.0804486842968117,0.892609966909852
missing_neural_feedback,58,gic_evid,ude_sir_h2,tv_sir,0,0.7834234057902449,0.6743295190922833
missing_neural_feedback,58,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.046344767607252,0.7931405071645661
missing_neural_feedback,59,aic,ude_sir_h2,tv_sir,0,13.942334725508431,0.008084621499285988
missing_neural_feedback,59,aicc,ude_sir_h2,tv_sir,0,23.252334725508433,0.000112891620460021
missing_neural_feedback,59,bic,ude_sir_h2,tv_sir,0,25.21876011401801,4.5801435144252585e-05
missing_neural_feedback,59,gic_pred,ude_sir_h2,tv_sir,0,0.0067688462478656675,1.0250410548208735
missing_neural_feedback,59,gic_evid,ude_sir_h2,tv_sir,0,1.8635349470805522,0.5953614625562629
missing_neural_feedback,59,gic_eff_logn,ude_sir_h2,tv_sir,0,0.05866788589020189,0.9016105998246151
missing_neural_feedback,60,aic,ude_sir_h2,tv_sir,0,11.697600534816502,0.02012713858215455
missing_neural_feedback,60,aicc,ude_sir_h2,tv_sir,0,21.007600534816504,0.00031566840320095083
missing_neural_feedback,60,bic,ude_sir_h2,tv_sir,0,22.974025923326053,0.00012838434280694147
missing_neural_feedback,60,gic_pred,ude_sir_h2,ude_sir_h2,1,2.165994583237648,0.7596707939330278
missing_neural_feedback,60,gic_evid,ude_sir_h2,tv_sir,0,0.13764429951339707,0.6925555521112231
missing_neural_feedback,60,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,2.056126049388297,0.6779128315518179
missing_neural_feedback,61,aic,ude_sir_h2,tv_sir,0,9.428267922006057,0.08065277039489893
missing_neural_feedback,61,aicc,ude_sir_h2,tv_sir,0,19.988379607372963,0.0005195576572411782
missing_neural_feedback,61,bic,ude_sir_h2,tv_sir,0,21.95480499588251,0.00024383025894767092
missing_neural_feedback,61,gic_pred,ude_sir_h2,neural_ode_h2,0,5.4079750257742205,0.3025992063378943
missing_neural_feedback,61,gic_evid,ude_sir_h2,tv_sir,0,0.0005748109549870151,0.6931873850096896
missing_neural_feedback,61,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,3.9242095545359916,0.4936882667653022
missing_neural_feedback,62,aic,ude_sir_h2,tv_sir,0,14.319467067902622,0.007055419994785449
missing_neural_feedback,62,aicc,ude_sir_h2,tv_sir,0,23.629467067902624,9.494024443890116e-05
missing_neural_feedback,62,bic,ude_sir_h2,tv_sir,0,25.595892456412173,3.8575791764516996e-05
missing_neural_feedback,62,gic_pred,ude_sir_h2,tv_sir,0,0.2305832674529995,1.054340255470646
missing_neural_feedback,62,gic_evid,ude_sir_h2,tv_sir,0,1.2472553685137768,0.6467993505067708
missing_neural_feedback,62,gic_eff_logn,ude_sir_h2,tv_sir,0,0.15899101430889573,0.9320323893142775
missing_neural_feedback,63,aic,ude_sir_h2,tv_sir,0,11.689036220792872,0.0205384019579714
missing_neural_feedback,63,aicc,ude_sir_h2,tv_sir,0,20.999036220792874,0.00031699161397208707
missing_neural_feedback,63,bic,ude_sir_h2,tv_sir,0,22.965461609302423,0.00012908742375805524
missing_neural_feedback,63,gic_pred,ude_sir_h2,ude_sir_h2,1,2.1939276782788966,0.8404771706976277
missing_neural_feedback,63,gic_evid,ude_sir_h2,tv_sir,0,0.6481369967508215,0.6801901019825694
missing_neural_feedback,63,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,2.0996599025732223,0.7256262684867187
missing_neural_feedback,64,aic,ude_sir_h2,tv_sir,0,13.1066134228586,0.011410273471377897
missing_neural_feedback,64,aicc,ude_sir_h2,tv_sir,0,22.416613422858603,0.00016571734575453038
missing_neural_feedback,64,bic,ude_sir_h2,tv_sir,0,24.38303881136818,6.729156587075199e-05
missing_neural_feedback,64,gic_pred,ude_sir_h2,ude_sir_h2,1,0.7109993869764253,1.0230328958504424
missing_neural_feedback,64,gic_evid,ude_sir_h2,tv_sir,0,1.7383650815413034,0.6069380481985932
missing_neural_feedback,64,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.5640939911396572,0.9280807017302911
missing_neural_feedback,65,aic,ude_sir_h2,tv_sir,0,13.547345432597325,0.00927215978063465
missing_neural_feedback,65,aicc,ude_sir_h2,tv_sir,0,22.857345432597327,0.00013530477442308763
missing_neural_feedback,65,bic,ude_sir_h2,tv_sir,0,24.823770821106905,5.4799455479303825e-05
missing_neural_feedback,65,gic_pred,ude_sir_h2,ude_sir_h2,1,0.38342242302422846,0.9419227052469086
missing_neural_feedback,65,gic_evid,ude_sir_h2,tv_sir,0,2.0972722196721634,0.5725200385726389
missing_neural_feedback,65,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.32765877226924545,0.83386982376744
missing_neural_feedback,66,aic,ude_sir_h2,tv_sir,0,12.038881141297594,0.017945801660768344
missing_neural_feedback,66,aicc,ude_sir_h2,tv_sir,0,21.348881141297596,0.0002702375220754975
missing_neural_feedback,66,bic,ude_sir_h2,tv_sir,0,23.315306529807174,0.00011004260470736615
missing_neural_feedback,66,gic_pred,ude_sir_h2,ude_sir_h2,1,1.860403088380565,0.9384334977147946
missing_neural_feedback,66,gic_evid,ude_sir_h2,tv_sir,0,0.810864788082938,0.6730158013060255
missing_neural_feedback,66,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.779280669131964,0.8240934223667724
missing_neural_feedback,67,aic,ude_sir_h2,tv_sir,0,14.318969516913086,0.0065173318329042745
missing_neural_feedback,67,aicc,ude_sir_h2,tv_sir,0,23.628969516913088,9.482486301350017e-05
missing_neural_feedback,67,bic,ude_sir_h2,tv_sir,0,25.595394905422637,3.8274399109450505e-05
missing_neural_feedback,67,gic_pred,ude_sir_h2,tv_sir,0,0.5181399094436472,0.8466802871729995
missing_neural_feedback,67,gic_evid,ude_sir_h2,tv_sir,0,3.660074999509874,0.4017443449384951
missing_neural_feedback,67,gic_eff_logn,ude_sir_h2,tv_sir,0,0.6785634859415381,0.759512887052332
missing_neural_feedback,68,aic,ude_sir_h2,tv_sir,0,9.76825422966985,0.04547440415949414
