truth,loss,seed,theta_hat_log_amplitude,theta_hat_location,training_deviance,mean_new_deviance,empirical_optimism,matched_metric,mismatched_metric,matched_predicted_optimism,mismatched_predicted_optimism,matched_residual,mismatched_residual,new_response_draws
amplitude_change,fisher_trajectory,71,0.2893465021261102,0.5018823687872682,-256.30896636363684,-249.64246393528924,6.666502428347599,fisher_trajectory,wasserstein_quantile,3.999911818180112,1.999992975634427,2.6665906101674866,4.666509452713171,200
amplitude_change,fisher_trajectory,72,0.3055301819737266,0.500819906540452,-255.2343940120242,-252.61409494462671,2.6202990673974966,fisher_trajectory,wasserstein_quantile,3.9999146265978207,1.999992975634427,-1.379615559200324,0.6203060917630696,200
amplitude_change,fisher_trajectory,73,0.29983837800421587,0.49812113672263847,-263.00070624211776,-251.3601648089393,11.64054143317847,fisher_trajectory,wasserstein_quantile,3.999913649222187,1.999992975634427,7.640627783956283,9.640548457544043,200
amplitude_change,fisher_trajectory,74,0.30211797848869937,0.49825093541574283,-262.8042166931207,-252.4974976402583,10.306719052862377,fisher_trajectory,wasserstein_quantile,3.9999140420028882,1.999992975634427,6.306805010859488,8.30672607722795,200
amplitude_change,fisher_trajectory,75,0.29422421851485214,0.5002866266921867,-240.83038719867005,-254.43372183653904,-13.603334637868983,fisher_trajectory,wasserstein_quantile,3.999912674219028,1.999992975634427,-17.603247312088012,-15.60332761350341,200
amplitude_change,fisher_trajectory,76,0.30792232026027583,0.5002900587109658,-241.32037657306284,-253.74520662273906,-12.424830049676217,fisher_trajectory,wasserstein_quantile,3.9999150340581737,1.999992975634427,-16.42474508373439,-14.424823025310644,200
amplitude_change,fisher_trajectory,77,0.2972550856650053,0.49999189935179583,-248.203844318983,-254.82674569241692,-6.622901373433933,fisher_trajectory,wasserstein_quantile,3.99991320194491,1.999992975634427,-10.622814575378843,-8.62289434906836,200
amplitude_change,fisher_trajectory,78,0.3016001391001192,0.4988432365693882,-247.57690193176018,-253.25152593517927,-5.674624003419098,fisher_trajectory,wasserstein_quantile,3.9999139529350245,1.999992975634427,-9.674537956354122,-7.674616979053525,200
amplitude_change,fisher_trajectory,79,0.29761252582967396,0.49860671781420557,-258.581609652957,-252.84749403704896,5.734115615908053,fisher_trajectory,wasserstein_quantile,3.999913263970763,1.999992975634427,1.7342023519372898,3.7341226402736254,200
amplitude_change,fisher_trajectory,80,0.3020317983790467,0.4991499458170935,-260.4027046915537,-254.5355261268893,5.867178564664414,fisher_trajectory,wasserstein_quantile,3.9999140271863958,1.999992975634427,1.8672645374780181,3.8671855890299867,200
amplitude_change,fisher_trajectory,81,0.2973954895650921,0.49931873535769866,-252.8205393459568,-254.41568660068623,-1.5951472547294259,fisher_trajectory,wasserstein_quantile,3.999913226314197,1.999992975634427,-5.595060481043623,-3.595140230363853,200
amplitude_change,fisher_trajectory,82,0.30797747525837676,0.5014786853123132,-243.65124134295928,-251.20883317491024,-7.557591831950958,fisher_trajectory,wasserstein_quantile,3.999915043429921,1.999992975634427,-11.557506875380879,-9.557584807585386,200
amplitude_change,fisher_trajectory,83,0.3032322645927129,0.49963880932998844,-255.58687181578202,-254.34397591160757,1.2428959041744463,fisher_trajectory,wasserstein_quantile,3.999914233346514,1.999992975634427,-2.757018329172068,-0.7570970714599807,200
amplitude_change,fisher_trajectory,84,0.2960240490060653,0.5005860368211185,-267.3174847583983,-255.18531371599866,12.13217104239962,fisher_trajectory,wasserstein_quantile,3.9999129879860256,1.999992975634427,8.132258054413594,10.132178066765192,200
amplitude_change,fisher_trajectory,85,0.2958056154454689,0.4985674579548725,-268.54800153817723,-252.65403862169808,15.893962916479154,fisher_trajectory,wasserstein_quantile,3.9999129499663786,1.999992975634427,11.894049966512775,13.893969940844727,200
amplitude_change,fisher_trajectory,86,0.2959240270497169,0.49857744199472054,-268.19616074544336,-252.3034289752389,15.892731770204477,fisher_trajectory,wasserstein_quantile,3.999912970578675,1.999992975634427,11.892818799625802,13.89273879457005,200
amplitude_change,fisher_trajectory,87,0.30166409238097475,0.5009971669246798,-252.9197455438473,-252.47304548208675,0.4467000617605663,fisher_trajectory,wasserstein_quantile,3.99991396393992,1.999992975634427,-3.553213902179354,-1.5532929138738607,200
amplitude_change,fisher_trajectory,88,0.300050838829598,0.49979700020090967,-259.00259703529946,-254.14382143733255,4.858775597966911,fisher_trajectory,wasserstein_quantile,3.9999136859054243,1.999992975634427,0.8588619120614869,2.858782622332484,200
amplitude_change,fisher_trajectory,89,0.2966219692138304,0.5003504740277127,-247.1057828244982,-254.39573799226346,-7.289955167765271,fisher_trajectory,wasserstein_quantile,3.999913091972637,1.999992975634427,-11.289868259737908,-9.289948143399698,200
amplitude_change,fisher_trajectory,90,0.2976445634439602,0.4992859573638173,-252.4596611640971,-254.24415168427564,-1.7844905201785366,fisher_trajectory,wasserstein_quantile,3.9999132695280224,1.999992975634427,-5.784403789706559,-3.784483495812964,200
amplitude_change,fisher_trajectory,91,0.2932011813553632,0.5001856043563802,-275.136915691337,-253.84068690031464,21.296228791022344,fisher_trajectory,wasserstein_quantile,3.9999124953674503,1.999992975634427,17.296316295654893,19.296235815387917,200
amplitude_change,fisher_trajectory,92,0.29726212649524913,0.5014621728288073,-249.92031132892578,-253.56580899324464,-3.6454976643188672,fisher_trajectory,wasserstein_quantile,3.9999132031671145,1.999992975634427,-7.645410867485982,-5.6454906399532945,200
amplitude_change,fisher_trajectory,93,0.3023603195949257,0.5006354593827486,-264.2037025534571,-253.9199091178785,10.283793435578616,fisher_trajectory,wasserstein_quantile,3.9999140836536533,1.999992975634427,6.283879351924963,8.283800459944189,200
amplitude_change,fisher_trajectory,94,0.29220852432286076,0.5002413135480964,-252.60983801431001,-251.75544759233614,0.8543904219738749,fisher_trajectory,wasserstein_quantile,3.9999123214769208,1.999992975634427,-3.145521899503046,-1.145602553660552,200
amplitude_change,fisher_trajectory,95,0.2898884595614892,0.4983454193095926,-252.09822881685815,-248.7640200514188,3.3342087654393424,fisher_trajectory,wasserstein_quantile,3.9999119137064887,1.999992975634427,-0.6657031482671463,1.3342157898049154,200
amplitude_change,fisher_trajectory,96,0.29563619261926033,0.4981638313039727,-269.17703700294834,-250.6215868100557,18.555450192892636,fisher_trajectory,wasserstein_quantile,3.9999129204658987,1.999992975634427,14.555537272426736,16.55545721725821,200
amplitude_change,fisher_trajectory,97,0.30483592220186495,0.49975661283721656,-219.25545812782394,-252.88568358260218,-33.63022545477824,fisher_trajectory,wasserstein_quantile,3.9999145079769782,1.999992975634427,-37.63013996275522,-35.63021843041267,200
amplitude_change,fisher_trajectory,98,0.2889832519713221,0.49937805547502157,-264.1344328085826,-250.4918310890499,13.642601719532678,fisher_trajectory,wasserstein_quantile,3.999911754095025,1.999992975634427,9.642689965437652,11.64260874389825,200
amplitude_change,fisher_trajectory,99,0.3049064269916898,0.4978232785873278,-247.64921208837484,-251.13915842273053,-3.489946334355693,fisher_trajectory,wasserstein_quantile,3.999914520030894,1.999992975634427,-7.4898608543865866,-5.48993930999012,200
amplitude_change,fisher_trajectory,100,0.29724828480882953,0.5015121563742293,-261.9051992602949,-252.41172624949613,9.493473010798795,fisher_trajectory,wasserstein_quantile,3.999913200764337,1.999992975634427,5.493559810034458,7.493480035164367,200
amplitude_change,fisher_trajectory,101,0.3027734472949983,0.4990415127050018,-270.69525151161315,-252.94802411973987,17.74722739187328,fisher_trajectory,wasserstein_quantile,3.9999141546106967,1.999992975634427,13.747313237262585,15.747234416238854,200
amplitude_change,fisher_trajectory,102,0.2966777117250621,0.49925430134883236,-257.02879626054266,-252.668987681081,4.359808579461657,fisher_trajectory,wasserstein_quantile,3.999913101660697,1.999992975634427,0.35989547780095954,2.3598156038272293,200
amplitude_change,fisher_trajectory,103,0.2924595895446282,0.49912715113442896,-255.7838555158723,-252.0267978808957,3.757057634976576,fisher_trajectory,wasserstein_quantile,3.9999123654903523,1.999992975634427,-0.24285473051377648,1.7570646593421488,200
amplitude_change,fisher_trajectory,104,0.2949640895093699,0.4993500095828751,-253.08654688343256,-252.2410081127021,0.8455387707304567,fisher_trajectory,wasserstein_quantile,3.999912803338507,1.999992975634427,-3.1543740326080503,-1.1544542049039703,200
amplitude_change,fisher_trajectory,105,0.2952976364583636,0.4989625409786924,-268.8047061255739,-252.79986972985807,16.004836395715813,fisher_trajectory,wasserstein_quantile,3.999912861485405,1.999992975634427,12.004923534230407,14.004843420081386,200
amplitude_change,fisher_trajectory,106,0.2964304875811677,0.49909093991145237,-235.25330557854252,-254.44119146300562,-19.1878858844631,fisher_trajectory,wasserstein_quantile,3.9999130586848595,1.999992975634427,-23.18779894314796,-21.187878860097527,200
amplitude_change,fisher_trajectory,107,0.3072559613246653,0.5001676556991083,-260.13476284307103,-253.336182466412,6.798580376659032,fisher_trajectory,wasserstein_quantile,3.999914920750983,1.999992975634427,2.7986654559080493,4.798587401024605,200
amplitude_change,fisher_trajectory,108,0.30563112548763166,0.5003154106462682,-249.4233461352223,-254.36316992476372,-4.939823789541435,fisher_trajectory,wasserstein_quantile,3.999914643831265,1.999992975634427,-8.9397384333727,-6.939816765175863,200
