train_fit,test_fit,d,d_eff,logdet,cond,aic,bic,gic_eff,gic_aic,cv,model,seed,scenario,true_model
18.227673771778246,9.505868090615948,2,1.9896720707827682,11.900029675408963,13.635487917951675,22.227673771778246,24.31671864722509,24.28527503498801,22.207017913343783,1.0562075656239942,SIR,14,redundant_parameterization,SIR
18.227673771778242,9.505868090615985,6,1.9692244044510816,10.311441796344887,891.846976414521,30.227673771778242,36.49480839811878,24.223021656042107,22.166122580680405,1.0562075656239984,Redundant-SIR,14,redundant_parameterization,SIR
18.071300095633998,10.001657390676808,10,2.3180113099309074,12.31339384709786,1430.4662723543538,38.071300095634,48.51652447286823,25.12853753961531,22.707322715495813,1.1112952656307564,Duplicate-UDE,14,redundant_parameterization,SIR
16.269841839875422,10.109734724544786,4,3.8508058156277762,18.125730672422755,166.50018214882752,24.269841839875422,28.447931590769116,27.993706548870033,23.971453471130975,1.1233038582827541,TV-SIR,14,redundant_parameterization,SIR
20.853739290643283,3.501809382227992,2,1.9896720707827682,11.900029675408963,13.635487917951675,24.853739290643283,26.942784166090128,26.911340553853048,24.83308343220882,0.38908993135866576,SIR,15,redundant_parameterization,SIR
20.8537392906433,3.5018093822279934,6,1.9692244044510816,10.311441796344887,891.846976414521,32.853739290643304,39.12087391698384,26.84908717490716,24.792188099545463,0.38908993135866593,Redundant-SIR,15,redundant_parameterization,SIR
16.831850675074865,4.892805847409675,10,2.3180113099309074,12.31339384709786,1430.4662723543538,36.83185067507486,47.277075052309094,23.889088119056176,21.46787329493668,0.5436450941566305,Duplicate-UDE,15,redundant_parameterization,SIR
15.608036014647164,4.347163256911491,4,3.8508058156277762,18.125730672422755,166.50018214882752,23.608036014647162,27.786125765540856,27.331900723641773,23.309647645902714,0.4830181396568324,TV-SIR,15,redundant_parameterization,SIR
14.49008073933375,16.877191698954345,2,1.9896720707827682,11.900029675408963,13.635487917951675,18.49008073933375,20.579125614780597,20.547682002543514,18.469424880899286,1.8752435221060384,SIR,16,redundant_parameterization,SIR
14.490080739333742,16.877191698954288,6,1.9692244044510816,10.311441796344887,891.846976414521,26.49008073933374,32.757215365674284,20.485428623597606,18.428529548235904,1.875243522106032,Redundant-SIR,16,redundant_parameterization,SIR
10.358802385156405,15.748893824067942,10,2.3180113099309074,12.31339384709786,1430.4662723543538,30.358802385156405,40.804026762390635,17.416039829137716,14.994825005018221,1.7498770915631046,Duplicate-UDE,16,redundant_parameterization,SIR
10.344868480845625,15.740130556793673,4,3.8508058156277762,18.125730672422755,166.50018214882752,18.344868480845626,22.522958231739317,22.068733189840238,18.04648011210118,1.748903395199297,TV-SIR,16,redundant_parameterization,SIR
14.777891985154195,11.42140751483166,2,1.9896720707827682,11.900029675408963,13.635487917951675,18.777891985154195,20.86693686060104,20.83549324836396,18.757236126719732,1.26904527942574,SIR,17,redundant_parameterization,SIR
14.77789198515419,11.42140751483166,6,1.9692244044510816,10.311441796344887,891.846976414521,26.77789198515419,33.04502661149473,20.773239869418052,18.716340794056354,1.26904527942574,Redundant-SIR,17,redundant_parameterization,SIR
12.840851623044585,9.47448536492867,10,2.3180113099309074,12.31339384709786,1430.4662723543538,32.840851623044585,43.28607600027881,19.898089067025897,17.4768742429064,1.0527205961031856,Duplicate-UDE,17,redundant_parameterization,SIR
10.334369546458996,8.384367353895618,4,3.8508058156277762,18.125730672422755,166.50018214882752,18.334369546458994,22.512459297352688,22.058234255453605,18.035981177714547,0.9315963726550687,TV-SIR,17,redundant_parameterization,SIR
18.737101691272212,12.165153074998665,2,1.9896720707827682,11.900029675408963,13.635487917951675,22.737101691272212,24.826146566719057,24.794702954481977,22.71644583283775,1.3516836749998518,SIR,18,redundant_parameterization,SIR
18.737101691272215,12.165153074998662,6,1.9692244044510816,10.311441796344887,891.846976414521,30.737101691272215,37.00423631761275,24.73244957553608,22.675550500174378,1.3516836749998513,Redundant-SIR,18,redundant_parameterization,SIR
18.33888320905549,11.832753325579604,10,2.3180113099309074,12.31339384709786,1430.4662723543538,38.33888320905549,48.78410758628972,25.3961206530368,22.974905828917304,1.314750369508845,Duplicate-UDE,18,redundant_parameterization,SIR
17.990081273848613,12.207578315353965,4,3.8508058156277762,18.125730672422755,166.50018214882752,25.990081273848613,30.168171024742307,29.713945982843224,25.691692905104166,1.356397590594885,TV-SIR,18,redundant_parameterization,SIR
15.24794324183024,15.12953553812751,2,1.9896720707827682,11.900029675408963,13.635487917951675,19.247943241830242,21.336988117277087,21.305544505040004,19.227287383395776,1.6810595042363898,SIR,19,redundant_parameterization,SIR
15.247943241830246,15.129535538127415,6,1.9692244044510816,10.311441796344887,891.846976414521,27.247943241830246,33.515077868170785,21.243291126094107,19.186392050732408,1.6810595042363794,Redundant-SIR,19,redundant_parameterization,SIR
15.118299425124752,15.325666665582759,10,2.3180113099309074,12.31339384709786,1430.4662723543538,35.118299425124754,45.56352380235898,22.17553686910606,19.754322044986566,1.7028518517314177,Duplicate-UDE,19,redundant_parameterization,SIR
12.78713034181985,15.152151865092616,4,3.8508058156277762,18.125730672422755,166.50018214882752,20.78713034181985,24.965220092713544,24.51099505081446,20.488741973075403,1.6835724294547352,TV-SIR,19,redundant_parameterization,SIR
13.812727132178658,2.1392725232795744,2,1.9896720707827682,11.900029675408963,13.635487917951675,17.812727132178658,19.901772007625503,19.870328395388423,17.792071273744195,0.2376969470310638,SIR,20,redundant_parameterization,SIR
13.812727132178653,2.1392725232796126,6,1.9692244044510816,10.311441796344887,891.846976414521,25.81272713217865,32.07986175851919,19.808075016442515,17.751175941080817,0.23769694703106806,Redundant-SIR,20,redundant_parameterization,SIR
12.731569576430902,2.2545834990550233,10,2.3180113099309074,12.31339384709786,1430.4662723543538,32.7315695764309,43.17679395366513,19.788807020412214,17.367592196292716,0.25050927767278036,Duplicate-UDE,20,redundant_parameterization,SIR
11.836687264051816,2.019205686610293,4,3.8508058156277762,18.125730672422755,166.50018214882752,19.836687264051818,24.01477701494551,23.56055197304643,19.53829889530737,0.22435618740114366,TV-SIR,20,redundant_parameterization,SIR
17.83936291583605,7.817064333704925,2,1.9896720707827682,11.900029675408963,13.635487917951675,21.83936291583605,23.928407791282893,23.896964179045813,21.818707057401586,0.8685627037449917,SIR,21,redundant_parameterization,SIR
17.839362915836052,7.817064333704884,6,1.9692244044510816,10.311441796344887,891.846976414521,29.839362915836052,36.10649754217659,23.834710800099913,21.777811724738214,0.8685627037449871,Redundant-SIR,21,redundant_parameterization,SIR
17.791948990556115,7.850508361853968,10,2.3180113099309074,12.31339384709786,1430.4662723543538,37.791948990556115,48.23717336779035,24.849186434537426,22.42797161041793,0.8722787068726631,Duplicate-UDE,21,redundant_parameterization,SIR
16.043846869740786,7.597995213258745,4,3.8508058156277762,18.125730672422755,166.50018214882752,24.043846869740786,28.22193662063448,27.767711578735398,23.74545850099634,0.8442216903620827,TV-SIR,21,redundant_parameterization,SIR
11.088777889680435,8.510661838102044,2,1.9896720707827682,11.900029675408963,13.635487917951675,15.088777889680435,17.17782276512728,17.146379152890198,15.06812203124597,0.9456290931224492,SIR,22,redundant_parameterization,SIR
11.088777889680442,8.510661838101974,6,1.9692244044510816,10.311441796344887,891.846976414521,23.088777889680443,29.35591251602098,17.084125773944304,15.027226698582606,0.9456290931224416,Redundant-SIR,22,redundant_parameterization,SIR
10.849064108796542,9.578967938921355,10,2.3180113099309074,12.31339384709786,1430.4662723543538,30.84906410879654,41.29428848603077,17.906301552777855,15.485086728658356,1.0643297709912618,Duplicate-UDE,22,redundant_parameterization,SIR
8.968166061610125,9.824586420280866,4,3.8508058156277762,18.125730672422755,166.50018214882752,16.968166061610127,21.146255812503817,20.692030770604738,16.66977769286568,1.0916207133645406,TV-SIR,22,redundant_parameterization,SIR
12.995442928226113,9.096505012704595,2,1.9896720707827682,11.900029675408963,13.635487917951675,16.99544292822611,19.08448780367296,19.053044191435877,16.97478706979165,1.0107227791893996,SIR,23,redundant_parameterization,SIR
12.995442928226106,9.096505012704617,6,1.9692244044510816,10.311441796344887,891.846976414521,24.995442928226105,31.262577554566647,18.99079081248997,16.93389173712827,1.0107227791894018,Redundant-SIR,23,redundant_parameterization,SIR
12.780081596964521,9.065949694462786,10,2.3180113099309074,12.31339384709786,1430.4662723543538,32.78008159696452,43.22530597419875,19.837319040945832,17.416104216826337,1.0073277438291983,Duplicate-UDE,23,redundant_parameterization,SIR
12.365326305872376,8.761645923200929,4,3.8508058156277762,18.125730672422755,166.50018214882752,20.365326305872376,24.54341605676607,24.089191014866987,20.06693793712793,0.9735162136889921,TV-SIR,23,redundant_parameterization,SIR
15.962277550698026,2.3236897389567686,2,1.9896720707827682,11.900029675408963,13.635487917951675,19.962277550698026,22.05132242614487,22.01987881390779,19.941621692263563,0.2581877487729743,SIR,24,redundant_parameterization,SIR
15.96227755069802,2.3236897389567677,6,1.9692244044510816,10.311441796344887,891.846976414521,27.96227755069802,34.22941217703856,21.957625434961884,19.900726359600185,0.2581877487729742,Redundant-SIR,24,redundant_parameterization,SIR
15.377145004755507,2.13217014009621,10,2.3180113099309074,12.31339384709786,1430.4662723543538,35.377145004755505,45.82236938198974,22.43438244873682,20.01316762461732,0.23690779334402334,Duplicate-UDE,24,redundant_parameterization,SIR
15.09683274935636,2.1468782643643105,4,3.8508058156277762,18.125730672422755,166.50018214882752,23.09683274935636,27.27492250025005,26.82069745835097,22.79844438061191,0.23854202937381228,TV-SIR,24,redundant_parameterization,SIR
13.515331553746476,11.144802267369789,2,1.9896720707827682,11.900029675408963,13.635487917951675,17.515331553746478,19.604376429193323,19.57293281695624,17.49467569531201,1.2383113630410876,SIR,25,redundant_parameterization,SIR
13.515331553746474,11.14480226736989,6,1.9692244044510816,10.311441796344887,891.846976414521,25.515331553746474,31.782466180087013,19.510679438010335,17.453780362648637,1.238311363041099,Redundant-SIR,25,redundant_parameterization,SIR
10.904002760468323,10.876947513546549,10,2.3180113099309074,12.31339384709786,1430.4662723543538,30.904002760468323,41.349227137702556,17.961240204449634,15.540025380330139,1.2085497237273943,Duplicate-UDE,25,redundant_parameterization,SIR
10.736347012321081,10.857795544493229,4,3.8508058156277762,18.125730672422755,166.50018214882752,18.736347012321083,22.914436763214773,22.460211721315694,18.437958643576636,1.2064217271659143,TV-SIR,25,redundant_parameterization,SIR
14.603981234173803,23.55320319265851,2,1.9896720707827682,11.900029675408963,13.635487917951675,18.6039812341738,20.69302610962065,20.661582497383566,18.58332537573934,2.6170225769620568,SIR,26,redundant_parameterization,SIR
14.603981234173807,23.55320319265841,6,1.9692244044510816,10.311441796344887,891.846976414521,26.60398123417381,32.871115860514344,20.59932911843767,18.54243004307597,2.617022576962045,Redundant-SIR,26,redundant_parameterization,SIR
14.598798369160992,23.558377779113034,10,2.3180113099309074,12.31339384709786,1430.4662723543538,34.59879836916099,45.04402274639522,21.656035813142303,19.234820989022808,2.617597531012559,Duplicate-UDE,26,redundant_parameterization,SIR
14.363985503204452,23.083449769457868,4,3.8508058156277762,18.125730672422755,166.50018214882752,22.363985503204454,26.542075254098144,26.087850212199065,22.065597134460006,2.5648277521619853,TV-SIR,26,redundant_parameterization,SIR
14.197155436720706,4.7941549063785684,2,1.9896720707827682,11.900029675408963,13.635487917951675,18.197155436720706,20.28620031216755,20.25475669993047,18.176499578286244,0.5326838784865076,SIR,27,redundant_parameterization,SIR
14.197155436720703,4.794154906378636,6,1.9692244044510816,10.311441796344887,891.846976414521,26.197155436720703,32.46429006306124,20.192503320984564,18.135604245622865,0.5326838784865151,Redundant-SIR,27,redundant_parameterization,SIR
13.768431645130285,5.084615804529486,10,2.3180113099309074,12.31339384709786,1430.4662723543538,33.768431645130285,44.21365602236452,20.825669089111596,18.4044542649921,0.5649573116143873,Duplicate-UDE,27,redundant_parameterization,SIR
13.020366298362374,5.5928760482879545,4,3.8508058156277762,18.125730672422755,166.50018214882752,21.020366298362376,25.198456049256066,24.744231007356987,20.72197792961793,0.621430672031995,TV-SIR,27,redundant_parameterization,SIR
