schema_version,protocol_hash,scenario,seed,sample,dimension,rank,statistic,log_information_volume,objective,parameter_error,wall_seconds
2.0,70c7d5be4c9850c2,regular_sir_full,19,calibration,2,2,1.4386689535160784,22.01472347065705,-286.0940095102705,0.008831279801387523,2.686380500002997
2.0,70c7d5be4c9850c2,regular_sir_full,20,calibration,2,2,0.4301633806154874,22.019475813058293,-272.6460036491194,0.0021952802914999717,2.7085495999926934
2.0,70c7d5be4c9850c2,regular_sir_full,21,calibration,2,2,1.6527213816980826,22.02187680638866,-274.8008750936143,0.0030048154042459055,2.6677459000056842
2.0,70c7d5be4c9850c2,regular_sir_full,22,calibration,2,2,4.184408127544673,22.012992049988597,-270.28058032701307,0.015263713951199983,2.620924600007129
2.0,70c7d5be4c9850c2,regular_sir_full,23,calibration,2,2,1.4047553179987202,22.01965499554374,-273.4342156859644,0.008601490875094852,2.810901599994395
2.0,70c7d5be4c9850c2,regular_sir_full,24,calibration,2,2,1.7289613118183678,22.021959741164075,-285.9931497148246,0.009311704893668836,3.604053400005796
2.0,70c7d5be4c9850c2,regular_sir_full,25,calibration,2,2,0.08346999457167004,22.019028583553634,-272.77404760916517,0.0008217183271588867,3.7214902999985497
2.0,70c7d5be4c9850c2,regular_sir_full,26,calibration,2,2,1.4489404881655232,22.01546157174659,-285.75769307280495,0.008978768508801617,4.0311699000012595
2.0,70c7d5be4c9850c2,regular_sir_full,27,calibration,2,2,1.8985459697561866,22.021996145726185,-268.265286785648,0.003385813704397009,3.9032028000074206
2.0,70c7d5be4c9850c2,regular_sir_full,28,calibration,2,2,3.7506507890141076,22.024467182700004,-281.43116360497385,0.004326993298639316,3.9641042000002926
2.0,70c7d5be4c9850c2,regular_sir_full,29,calibration,2,2,1.8115982517952531,22.021067485905483,-287.43127759807385,0.0045186945107467255,3.955270299993572
2.0,70c7d5be4c9850c2,regular_sir_full,30,calibration,2,2,5.636111056389392,22.025246197925394,-280.71822293073996,0.005481350290012693,3.8952830000052927
2.0,70c7d5be4c9850c2,regular_sir_full,31,calibration,2,2,2.844237454859139,22.01159860580415,-265.60717162431445,0.00488186744261484,4.329497400001856
2.0,70c7d5be4c9850c2,regular_sir_full,32,calibration,2,2,1.0654939272540287,22.021281946764063,-282.06290407007356,0.007143240117847003,6.141760699989391
2.0,70c7d5be4c9850c2,regular_sir_full,33,calibration,2,2,3.108273503947795,22.015893534707793,-278.5571369279306,0.012716461570474758,6.1625319000013405
2.0,70c7d5be4c9850c2,regular_sir_full,34,calibration,2,2,6.1987195480430035,22.023288424964907,-277.09071615920044,0.009010357046652385,6.279449299996486
2.0,70c7d5be4c9850c2,regular_sir_full,35,calibration,2,2,0.5390435086923314,22.01510136200147,-271.06553321115314,0.0025523099909802375,6.19498700000986
2.0,70c7d5be4c9850c2,regular_sir_full,36,calibration,2,2,3.775323346627429,22.010271799489203,-268.42628313079433,0.007915777552170438,6.100465000010445
2.0,70c7d5be4c9850c2,regular_sir_full,37,calibration,2,2,1.3305835362386371,22.020923842254003,-277.84504849076825,0.003406058339301812,6.078578999993624
2.0,70c7d5be4c9850c2,regular_sir_full,38,calibration,2,2,0.4517173692467932,22.01837686759695,-273.424032643862,0.003826865763400398,6.160150900002918
2.0,70c7d5be4c9850c2,regular_sir_full,39,calibration,2,2,0.3118502493777143,22.01604149894134,-273.5690700628405,0.0012628141584183075,6.28127159998985
2.0,70c7d5be4c9850c2,regular_sir_full,40,calibration,2,2,0.40185628136167556,22.018118222372923,-262.54107593208585,0.0038612726296390087,6.045321600002353
2.0,70c7d5be4c9850c2,regular_sir_full,41,calibration,2,2,3.8913010198980413,22.015814735843037,-283.2547897176859,0.014153133019359361,6.180467700003646
2.0,70c7d5be4c9850c2,regular_sir_full,42,calibration,2,2,0.18874633317527809,22.019342223789295,-277.3469552990994,0.0030244182633519063,6.036676900010207
2.0,70c7d5be4c9850c2,regular_sir_full,43,calibration,2,2,1.4335105386366784,22.016462894917254,-278.3444787959687,0.0059124454340570625,6.13342769999872
2.0,70c7d5be4c9850c2,regular_sir_full,44,calibration,2,2,2.08705640073137,22.022814599484523,-287.8207076974545,0.00972917494810867,6.067338799999561
2.0,70c7d5be4c9850c2,regular_sir_full,45,calibration,2,2,2.4306720302515745,22.02017133437517,-275.51643277271785,0.011291847818207825,6.115048200008459
2.0,70c7d5be4c9850c2,regular_sir_full,46,calibration,2,2,1.8995119873356259,22.01781003038107,-273.9215711167384,0.008896075491307949,6.223725500007276
2.0,70c7d5be4c9850c2,regular_sir_full,47,calibration,2,2,1.645779544768998,22.022982623002328,-278.2697840925143,0.0052365920224018364,6.099737500000629
2.0,70c7d5be4c9850c2,regular_sir_full,48,calibration,2,2,1.7389837951020832,22.017917805779415,-268.3782796732868,0.00829978683752095,6.095279399989522
2.0,70c7d5be4c9850c2,regular_sir_full,49,calibration,2,2,3.3864009246438687,22.017542885175445,-279.5361289931549,0.01122392196904557,6.061144899998908
2.0,70c7d5be4c9850c2,regular_sir_full,50,calibration,2,2,3.8285460958599247,22.021818815144464,-269.3868204883138,0.014415546853481303,6.125895199991646
2.0,70c7d5be4c9850c2,regular_sir_full,51,calibration,2,2,3.6529030589368974,22.012288536665174,-282.6579636523747,0.013829695936609184,6.12262739999278
2.0,70c7d5be4c9850c2,regular_sir_full,52,calibration,2,2,2.272167653414217,22.016424534982704,-268.7552889943203,0.007881376031990978,6.098872499991558
2.0,70c7d5be4c9850c2,regular_sir_full,53,calibration,2,2,0.4904695978233769,22.020351575314848,-275.52869956947785,0.004666800587470502,6.167365500004962
2.0,70c7d5be4c9850c2,regular_sir_full,54,calibration,2,2,0.5823027922084406,22.019108427324866,-279.5649998718522,0.005567613873406041,6.1087725999968825
2.0,70c7d5be4c9850c2,regular_sir_full,55,calibration,2,2,0.0841690663467532,22.017905605934843,-283.0272030252836,0.0018796215209099603,6.131065499997931
2.0,70c7d5be4c9850c2,regular_sir_full,56,calibration,2,2,4.564391375747485,22.025218608136928,-275.37289047539014,0.004815418955792935,5.863232500007143
2.0,70c7d5be4c9850c2,regular_sir_full,57,calibration,2,2,2.614412694773238,22.022415043649147,-276.307192091277,0.011730241478868784,6.055333500000415
2.0,70c7d5be4c9850c2,regular_sir_full,58,calibration,2,2,3.343311055344668,22.024973412782845,-272.9766830138159,0.006175657630827312,6.0814174999977695
2.0,70c7d5be4c9850c2,regular_sir_full,59,calibration,2,2,5.133343711568094,22.019949514782212,-263.2985357152047,0.015773668196435935,6.0958191999961855
2.0,70c7d5be4c9850c2,regular_sir_full,60,calibration,2,2,0.481139067469967,22.01761694207716,-272.4190025776875,0.0046849204220947935,6.0752966000000015
2.0,70c7d5be4c9850c2,regular_sir_full,61,calibration,2,2,2.0355023566446544,22.01242603350223,-293.9929742695946,0.004835141366258976,6.093822800001362
2.0,70c7d5be4c9850c2,regular_sir_full,62,calibration,2,2,7.674768593710052,22.022457071421613,-286.7111443136487,0.012218557216208797,6.173358700005338
2.0,70c7d5be4c9850c2,regular_sir_full,63,calibration,2,2,2.209098695883075,22.01556857359791,-279.2779419505591,0.006610899776832907,6.09164939999755
2.0,70c7d5be4c9850c2,regular_sir_full,64,calibration,2,2,0.3204369404790746,22.018161519666396,-279.78683267634926,0.0037628551213562556,6.206235099991318
2.0,70c7d5be4c9850c2,regular_sir_full,65,calibration,2,2,0.48760330352162606,22.016130184844886,-278.78377315526245,0.0020494296542815683,6.269535700004781
2.0,70c7d5be4c9850c2,regular_sir_full,66,calibration,2,2,2.8878019686190948,22.01774550060383,-276.4268459085624,0.011007676235860204,6.024782400010736
2.0,70c7d5be4c9850c2,regular_sir_full,67,calibration,2,2,2.599176184691194,22.013472400953567,-270.1075796704418,0.011826323063357444,6.3075116999971215
2.0,70c7d5be4c9850c2,regular_sir_full,68,calibration,2,2,1.8905183332803248,22.02205116781937,-276.74107379514754,0.009804848837916713,6.18704410000646
2.0,70c7d5be4c9850c2,regular_sir_full,69,calibration,2,2,0.6180377078478485,22.015845438121545,-278.3706604684135,0.005783516491955693,6.272418100008508
2.0,70c7d5be4c9850c2,regular_sir_full,70,calibration,2,2,0.4375853726960213,22.017951987479076,-276.67041832837305,0.004187550169784041,6.2823955999920145
2.0,70c7d5be4c9850c2,regular_sir_full,71,calibration,2,2,2.713812708341639,22.022195955998576,-267.2364112585164,0.004856388512783411,6.262746199994581
2.0,70c7d5be4c9850c2,regular_sir_full,72,calibration,2,2,8.191713864706784,22.007854419481134,-267.15742558716056,0.018899162906112668,6.0866004999988945
2.0,70c7d5be4c9850c2,regular_sir_full,73,calibration,2,2,2.3314326220034203,22.02377885857024,-278.1845216331378,0.00859209920068362,6.069159499995294
2.0,70c7d5be4c9850c2,regular_sir_full,74,calibration,2,2,1.1862046662636772,22.01742992459468,-271.69519792456265,0.006368970879747062,6.152201999997487
2.0,70c7d5be4c9850c2,regular_sir_full,75,calibration,2,2,0.3316907813290409,22.018002917743647,-280.88949572767604,0.003605868431912336,6.065285100004985
2.0,70c7d5be4c9850c2,regular_sir_full,76,calibration,2,2,1.2346527679565233,22.022314718768605,-284.7540610826287,0.004616698880852154,6.137237899994943
2.0,70c7d5be4c9850c2,regular_sir_full,77,calibration,2,2,0.7854663375722823,22.021243593613576,-276.8052187509863,0.0024816985851497182,5.930407699997886
2.0,70c7d5be4c9850c2,regular_sir_full,78,calibration,2,2,1.0805730888398306,22.022035648834198,-277.4010966686548,0.004923255497190911,6.161487000004854
2.0,70c7d5be4c9850c2,regular_sir_full,79,calibration,2,2,0.5043157288189365,22.017558333144745,-277.3247425109828,0.004834447605561521,6.1948181000043405
2.0,70c7d5be4c9850c2,regular_sir_full,80,calibration,2,2,5.568887750890481,22.024915289725662,-267.07095211233013,0.016815742561616717,6.141639200010104
2.0,70c7d5be4c9850c2,regular_sir_full,81,calibration,2,2,5.519178996510736,22.01791496467239,-267.53950464044306,0.014766304426850087,5.917393600000651
2.0,70c7d5be4c9850c2,regular_sir_full,82,calibration,2,2,0.17494225377946712,22.019594358302644,-281.2991571938534,0.0020156264935613155,6.0391144000022905
2.0,70c7d5be4c9850c2,regular_sir_full,83,calibration,2,2,3.0917223271231196,22.012457075453625,-284.47709602376926,0.012489093852729869,6.170665600002394
2.0,70c7d5be4c9850c2,regular_sir_full,84,calibration,2,2,0.6936980639098977,22.021129578066926,-277.85838738098903,0.004714197281374631,5.923828500002855
2.0,70c7d5be4c9850c2,regular_sir_full,85,calibration,2,2,2.4043658476700647,22.013224208678615,-277.7196911793025,0.003687481673347092,6.069538499999908
2.0,70c7d5be4c9850c2,regular_sir_full,86,calibration,2,2,0.34109214460232173,22.01572796943927,-282.22650481297956,0.0033803927937922883,6.091483399999561
2.0,70c7d5be4c9850c2,regular_sir_full,87,calibration,2,2,3.4282309331647856,22.024405008980587,-276.4519663555268,0.01209808528391224,6.151718799999799
2.0,70c7d5be4c9850c2,regular_sir_full,88,calibration,2,2,4.031993162860515,22.025832185792353,-284.3694839810157,0.009282576024966762,6.049400799995055
2.0,70c7d5be4c9850c2,regular_sir_full,89,calibration,2,2,2.8961131244188874,22.024472327557547,-278.12928882812577,0.005652491275390962,6.162640499998815
2.0,70c7d5be4c9850c2,regular_sir_full,90,calibration,2,2,1.9552953553222863,22.022542906712097,-287.41368579664,0.009570530647418063,6.072287000002689
2.0,70c7d5be4c9850c2,regular_sir_full,91,calibration,2,2,1.495133478865073,22.013616410376635,-279.3357612382141,0.007975645258509129,6.174232299992582
2.0,70c7d5be4c9850c2,regular_sir_full,92,calibration,2,2,3.460584430652853,22.02229110012963,-275.4131622303761,0.013708067954019734,6.191275399993174
2.0,70c7d5be4c9850c2,regular_sir_full,93,calibration,2,2,0.061687296987293035,22.017720516349847,-269.3252932689988,0.0013282793514835087,6.053562100001727
2.0,70c7d5be4c9850c2,regular_sir_full,94,calibration,2,2,3.0458494958500086,22.022682681006643,-280.54477659908014,0.004795040055930057,5.952012699999614
2.0,70c7d5be4c9850c2,regular_sir_full,95,calibration,2,2,1.5603379008414846,22.013185696949606,-282.873756147143,0.007216615392552729,6.178241400004481
2.0,70c7d5be4c9850c2,regular_sir_full,96,calibration,2,2,1.0730092235995066,22.01436765410264,-281.49799373239716,0.0023714598542944167,6.072419200005243
2.0,70c7d5be4c9850c2,regular_sir_full,97,calibration,2,2,0.46804547915504524,22.020643729907256,-279.74899759928417,0.0031519975940590738,5.85235630000534
2.0,70c7d5be4c9850c2,regular_sir_full,98,calibration,2,2,1.5371409481167986,22.02197254020524,-267.08069554718037,0.0027612958497170437,6.111214899996412
2.0,70c7d5be4c9850c2,regular_sir_full,99,calibration,2,2,0.2253683798175433,22.019712930961603,-269.1381247393311,0.001321006046145229,6.108678600008716
2.0,70c7d5be4c9850c2,regular_sir_full,100,calibration,2,2,0.9129530370821073,22.014286521393814,-281.7223523070328,0.0030618433007212425,8.450731099990662
2.0,70c7d5be4c9850c2,regular_sir_full,101,calibration,2,2,0.4689420571801805,22.02063162732353,-269.6769479150032,0.002677317375561259,8.51491490000626
2.0,70c7d5be4c9850c2,regular_sir_full,102,calibration,2,2,0.9932508393943515,22.014286666744702,-280.6420185087921,0.0061980218569908305,8.356066700012889
2.0,70c7d5be4c9850c2,regular_sir_full,103,calibration,2,2,5.936572236650789,22.025404163500852,-279.8068355476278,0.017159290835967157,8.266121099994052
2.0,70c7d5be4c9850c2,regular_sir_full,104,calibration,2,2,2.887063600645153,22.01422677731547,-272.88415820718194,0.012701034225133733,8.468085300002713
2.0,70c7d5be4c9850c2,regular_sir_full,105,calibration,2,2,1.03410786361966,22.019788067923127,-271.8698580284769,0.004214866085134033,8.470144099992467
2.0,70c7d5be4c9850c2,regular_sir_full,106,calibration,2,2,3.430506655976484,22.02059877897735,-270.40928031646087,0.008691110994560809,6.7268469000118785
2.0,70c7d5be4c9850c2,regular_sir_full,107,calibration,2,2,5.232238943450896,22.01967491056256,-264.895389686205,0.015742823996904003,6.665745899983449
2.0,70c7d5be4c9850c2,regular_sir_full,108,calibration,2,2,1.005107162792181,22.02188512721224,-279.22738026330745,0.004089193993339103,6.635088300012285
2.0,70c7d5be4c9850c2,regular_sir_full,109,calibration,2,2,0.6873870302152373,22.018529796357285,-281.4128506190832,0.004661232374938703,6.735337399994023
2.0,70c7d5be4c9850c2,regular_sir_full,110,calibration,2,2,3.021893652767598,22.021261541512096,-273.38498672708556,0.012801752577813293,6.541746499977307
2.0,70c7d5be4c9850c2,regular_sir_full,111,calibration,2,2,1.454145530685458,22.013555078632162,-276.07195267355127,0.0030888097776886163,6.72398440001416
2.0,70c7d5be4c9850c2,regular_sir_full,112,calibration,2,2,2.339179066007584,22.01746375769045,-274.72424524619,0.00918829065185671,7.49042630000622
2.0,70c7d5be4c9850c2,regular_sir_full,113,calibration,2,2,5.418187758392817,22.020422821370794,-276.3150841255291,0.012082361754079014,7.561133500013966
2.0,70c7d5be4c9850c2,regular_sir_full,114,calibration,2,2,1.382571215005502,22.0218900338799,-277.5881165215769,0.0026227936486696813,7.5986195000004955
2.0,70c7d5be4c9850c2,regular_sir_full,115,calibration,2,2,0.4684980333464172,22.02017037607051,-278.3519721756228,0.0015271484505646347,7.5688300000038
2.0,70c7d5be4c9850c2,regular_sir_full,116,calibration,2,2,1.303282437493901,22.01489023625267,-281.8220424257523,0.0032322264677305894,7.7609016000060365
2.0,70c7d5be4c9850c2,regular_sir_full,117,calibration,2,2,2.469130446085636,22.015048614433862,-278.7064753733643,0.011695279855745148,7.574942599982023
2.0,70c7d5be4c9850c2,regular_sir_full,118,calibration,2,2,1.2559293535663147,22.01840771474246,-274.28169181535736,0.006667669699854325,4.539469299983466
2.0,70c7d5be4c9850c2,regular_sir_full,119,calibration,2,2,0.6327158911413471,22.016440937869216,-280.0524941953054,0.0031965568548919334,4.607509800000116
2.0,70c7d5be4c9850c2,regular_sir_full,120,calibration,2,2,2.211964322773861,22.02352995203178,-280.41989896090513,0.004373661205276313,4.5950167999835685
2.0,70c7d5be4c9850c2,regular_sir_full,121,calibration,2,2,2.7175013520504545,22.02056035638134,-278.7632327430015,0.0073748766098044,4.362292899983004
2.0,70c7d5be4c9850c2,regular_sir_full,122,calibration,2,2,0.013252274360239125,22.017580945238116,-270.95635366810103,0.00025930561144102947,4.2475940999866
2.0,70c7d5be4c9850c2,regular_sir_full,123,calibration,2,2,0.6069730437373188,22.01804423521245,-278.6538544491067,0.005012214101044325,4.37176140001975
2.0,70c7d5be4c9850c2,regular_sir_full,124,calibration,2,2,5.723439346764907,22.01002326985591,-275.67707708821314,0.005360346793338942,4.071130299998913
2.0,70c7d5be4c9850c2,regular_sir_full,125,calibration,2,2,0.12613442167709268,22.017685678028307,-273.1329109847423,0.00246241726397347,4.080216999980621
2.0,70c7d5be4c9850c2,regular_sir_full,126,calibration,2,2,8.63738065110653,22.017749627647845,-266.30903757655267,0.018967050662869016,4.074288900010288
2.0,70c7d5be4c9850c2,regular_sir_full,127,calibration,2,2,0.43739665040995046,22.016331399594478,-269.29498485852264,0.002099976202347473,4.023942100000568
2.0,70c7d5be4c9850c2,regular_sir_full,128,calibration,2,2,0.9367163199065008,22.020696011214042,-271.7985555481667,0.007001225813577849,4.254195199988317
2.0,70c7d5be4c9850c2,regular_sir_full,129,calibration,2,2,2.5643217407915526,22.02304137038261,-278.1213864553356,0.0035987314207202195,4.093432299996493
2.0,70c7d5be4c9850c2,regular_sir_full,130,calibration,2,2,0.44971532897093935,22.016698663027825,-279.7559673887125,0.0027258857319143633,4.369470000005094
2.0,70c7d5be4c9850c2,regular_sir_full,131,calibration,2,2,4.3265304526085195,22.025584474949298,-272.0800782548815,0.012734265140689528,4.1739789999846835
2.0,70c7d5be4c9850c2,regular_sir_full,132,calibration,2,2,1.7697836281473278,22.022521554487902,-277.50361514147886,0.00882530700328926,4.559989900008077
2.0,70c7d5be4c9850c2,regular_sir_full,133,calibration,2,2,0.18761392959504686,22.0185643027789,-280.56196943140174,0.0031484912240933188,4.0028328000043985
2.0,70c7d5be4c9850c2,regular_sir_full,134,calibration,2,2,0.28858993667984084,22.01875154944205,-278.58213870087036,0.0024723315646540387,4.719282500009285
2.0,70c7d5be4c9850c2,regular_sir_full,135,calibration,2,2,1.5773621098654376,22.021922857809624,-278.95275255282843,0.008768173494799,4.193244299996877
2.0,70c7d5be4c9850c2,regular_sir_full,136,calibration,2,2,0.22773025567682653,22.019578000814857,-266.0250918057303,0.003195943479545397,8.299966799997492
2.0,70c7d5be4c9850c2,regular_sir_full,137,calibration,2,2,0.30581878715113275,22.019842140401842,-291.761346871095,0.0036939208462770747,8.210534099984216
2.0,70c7d5be4c9850c2,regular_sir_full,138,calibration,2,2,3.156926536215341,22.015870504504953,-277.5575903472951,0.008933598631728087,8.257876899995608
2.0,70c7d5be4c9850c2,regular_sir_full,139,calibration,2,2,0.7654626389708967,22.016237682805833,-280.5815703712741,0.0065098312663950135,8.229863500018837
2.0,70c7d5be4c9850c2,regular_sir_full,140,calibration,2,2,0.23003069763207518,22.018866765566536,-276.94368374736285,0.0019133821195659797,8.118483600002946
2.0,70c7d5be4c9850c2,regular_sir_full,141,calibration,2,2,1.1274765757284353,22.01780167147252,-278.1736548875194,0.0068834113369665335,8.16734639997594
2.0,70c7d5be4c9850c2,regular_sir_full,142,calibration,2,2,0.3567743435470204,22.02023366047827,-284.49930027848154,0.0019253616015950479,7.2135833999782335
2.0,70c7d5be4c9850c2,regular_sir_full,143,calibration,2,2,0.2468619621716353,22.019038080383197,-284.61979747812387,0.001769352571020648,7.092039000010118
2.0,70c7d5be4c9850c2,regular_sir_full,144,calibration,2,2,1.3088871933400268,22.02213719440622,-271.16073946231256,0.0030232796594308565,7.175775599986082
2.0,70c7d5be4c9850c2,regular_sir_full,145,calibration,2,2,0.9181136892392354,22.015227483761358,-274.6005080145573,0.0024974722518720256,7.074788800004171
2.0,70c7d5be4c9850c2,regular_sir_full,146,calibration,2,2,0.8595032885358774,22.01713762279453,-277.57326893197614,0.00651840988441388,7.139072399993893
2.0,70c7d5be4c9850c2,regular_sir_full,147,calibration,2,2,1.9485232153617449,22.022128349115007,-277.66696296776024,0.00334303436444336,7.111027599981753
2.0,70c7d5be4c9850c2,regular_sir_full,148,calibration,2,2,0.3293284400715314,22.0161173667705,-280.3821887617497,0.0012973926219014239,7.086322499992093
2.0,70c7d5be4c9850c2,regular_sir_full,149,calibration,2,2,0.036085795408063885,22.017536263434835,-274.3490805451296,0.0014122175096717754,7.155015700001968
2.0,70c7d5be4c9850c2,regular_sir_full,150,calibration,2,2,1.3168948338683766,22.01634601178201,-280.45874403609406,0.008378036030703582,7.155863299994962
2.0,70c7d5be4c9850c2,regular_sir_full,151,calibration,2,2,2.018042317697069,22.020976047270047,-284.44896610121015,0.005183048161077344,7.10757459999877
2.0,70c7d5be4c9850c2,regular_sir_full,152,calibration,2,2,1.3950245731079343,22.01551933248726,-267.721540600236,0.008808758641999717,7.055376899981638
2.0,70c7d5be4c9850c2,regular_sir_full,153,calibration,2,2,2.4123988059919643,22.012058716435078,-279.4707109392307,0.004659781341659978,7.1858266000053845
2.0,70c7d5be4c9850c2,regular_sir_full,154,calibration,2,2,2.0591542127620444,22.012372228656545,-280.11521283101433,0.007780100789768535,7.04669589997502
2.0,70c7d5be4c9850c2,regular_sir_full,155,calibration,2,2,2.3022517856227434,22.013173480169733,-283.2995834706784,0.0034839983626400203,7.196208800014574
2.0,70c7d5be4c9850c2,regular_sir_full,156,calibration,2,2,4.393051572343311,22.02227167522802,-275.6690834205418,0.015448048163333894,7.203100799990352
2.0,70c7d5be4c9850c2,regular_sir_full,157,calibration,2,2,0.9317888577726415,22.017181031503423,-279.7917405366564,0.006739650760254813,7.157127899990883
2.0,70c7d5be4c9850c2,regular_sir_full,158,calibration,2,2,5.0451612880941115,22.026682663172796,-281.2502607285812,0.008424259101541796,7.39968649999355
2.0,70c7d5be4c9850c2,regular_sir_full,159,calibration,2,2,1.408701626461023,22.02250164460962,-273.643457722044,0.003929043103561597,7.332071299984818
2.0,70c7d5be4c9850c2,regular_sir_full,160,calibration,2,2,0.0002593119999093481,22.01798954205333,-276.2025389391164,0.00011904423691473324,6.788955900003202
2.0,70c7d5be4c9850c2,regular_sir_full,161,calibration,2,2,1.199519119874254,22.019888317635488,-274.1760290676122,0.008057568830761683,6.695433999993838
2.0,70c7d5be4c9850c2,regular_sir_full,162,calibration,2,2,1.639607700612835,22.012885895120057,-286.4939237667078,0.005478990117158868,6.807454099995084
2.0,70c7d5be4c9850c2,regular_sir_full,163,calibration,2,2,0.3637226726555515,22.02032579965027,-280.78942808434465,0.0027215997606066158,6.781220200005919
2.0,70c7d5be4c9850c2,regular_sir_full,164,calibration,2,2,0.0780973165343338,22.017568681682697,-274.1466963916497,0.0013359067540258615,6.678795499989064
2.0,70c7d5be4c9850c2,regular_sir_full,165,calibration,2,2,0.3270832260299965,22.02019979896204,-272.36459732655106,0.0027149280346630265,6.67346630000975
2.0,70c7d5be4c9850c2,regular_sir_full,166,calibration,2,2,1.8181523572395057,22.019185495349312,-277.23948281191076,0.00944234890460837,6.894089100009296
2.0,70c7d5be4c9850c2,regular_sir_full,167,calibration,2,2,0.5599548481544856,22.01752149224486,-271.7930197673575,0.005106300261884733,6.842609099985566
2.0,70c7d5be4c9850c2,regular_sir_full,168,calibration,2,2,0.15338998291572276,22.019069446517868,-279.0351624870015,0.0010043259654610402,6.990901899989694
2.0,70c7d5be4c9850c2,regular_sir_full,169,calibration,2,2,0.9332634838763424,22.020160203184744,-282.28081159366957,0.007146461240084189,6.952262100006919
2.0,70c7d5be4c9850c2,regular_sir_full,170,calibration,2,2,5.7051060005148955,22.02636308428235,-279.27884356704146,0.005689432325831226,7.047650699998485
2.0,70c7d5be4c9850c2,regular_sir_full,171,calibration,2,2,0.7120861041972952,22.018268028671088,-272.52199971561464,0.005606630310268757,6.84735150000779
2.0,70c7d5be4c9850c2,regular_sir_full,172,calibration,2,2,4.394020282372631,22.018245490871927,-276.9259228357861,0.013078719898844314,6.829747500014491
2.0,70c7d5be4c9850c2,regular_sir_full,173,calibration,2,2,2.741736156005482,22.01270039023853,-276.80542240727004,0.011683266549638258,6.7511477999796625
2.0,70c7d5be4c9850c2,regular_sir_full,174,calibration,2,2,0.1763543242902558,22.01644126780702,-278.5924556124099,0.0010357735219619693,6.874026900011813
2.0,70c7d5be4c9850c2,regular_sir_full,175,calibration,2,2,2.5442064079678506,22.02293318863096,-284.6928098046926,0.003635671874107024,6.632934399996884
2.0,70c7d5be4c9850c2,regular_sir_full,176,calibration,2,2,0.26017587497629746,22.01727548320685,-270.3703656418144,0.0024663271248785397,6.751644300005864
2.0,70c7d5be4c9850c2,regular_sir_full,177,calibration,2,2,4.07275367007468,22.024459340863636,-276.2744299170556,0.0044931177407527565,6.764352600002894
2.0,70c7d5be4c9850c2,regular_sir_full,178,calibration,2,2,0.011998153959529483,22.017862130512178,-274.730686969884,0.000602274535000389,6.8761432000028435
2.0,70c7d5be4c9850c2,regular_sir_full,179,calibration,2,2,1.4608902097152991,22.01323064589223,-280.30421402525354,0.00639171680556532,6.816947199986316
2.0,70c7d5be4c9850c2,regular_sir_full,180,calibration,2,2,0.6665927733135716,22.01861531738843,-273.5606018578792,0.004478935186620952,6.820558899984462
2.0,70c7d5be4c9850c2,regular_sir_full,181,calibration,2,2,0.15087270621220622,22.017148571568935,-267.27523479660584,0.0014629736464341796,6.685526499990374
2.0,70c7d5be4c9850c2,regular_sir_full,182,calibration,2,2,0.4878105116883607,22.018336110805574,-281.19761265479184,0.00473513009337853,6.823934799991548
2.0,70c7d5be4c9850c2,regular_sir_full,183,calibration,2,2,4.223962555039867,22.009937582861774,-275.93989299024867,0.011069955570378097,6.849779499985743
2.0,70c7d5be4c9850c2,regular_sir_full,184,calibration,2,2,1.171257331603456,22.013682159048038,-277.0197069904126,0.005279261087370716,6.670684599986998
2.0,70c7d5be4c9850c2,regular_sir_full,185,calibration,2,2,1.102907937177124,22.022070314860887,-276.25180149676544,0.005112703111659929,6.778173800004879
2.0,70c7d5be4c9850c2,regular_sir_full,186,calibration,2,2,1.3418569212113256,22.021714083617603,-280.7006203689456,0.007984251731603557,6.583483900001738
2.0,70c7d5be4c9850c2,regular_sir_full,187,calibration,2,2,6.662911885408761,22.011156601194408,-271.45215583324784,0.00753517312071821,6.686249399994267
2.0,70c7d5be4c9850c2,regular_sir_full,188,calibration,2,2,0.0782121622981946,22.018709750708105,-282.2327415513025,0.000771160528095813,6.715596900001401
2.0,70c7d5be4c9850c2,regular_sir_full,189,calibration,2,2,1.4944792963147417,22.01785902024939,-276.8677350238775,0.007857408444592224,6.745191499998327
2.0,70c7d5be4c9850c2,regular_sir_full,190,calibration,2,2,1.4084040276027725,22.013948839460852,-273.82895738607186,0.0026610519214550605,6.6985946999921
2.0,70c7d5be4c9850c2,regular_sir_full,191,calibration,2,2,0.5838931261562692,22.020649299243157,-279.4244574812393,0.001821266970962779,6.742226200003643
2.0,70c7d5be4c9850c2,regular_sir_full,192,calibration,2,2,2.025272926029996,22.014717378036888,-280.44128032720425,0.0049137902700867086,6.645741999993334
2.0,70c7d5be4c9850c2,regular_sir_full,193,calibration,2,2,2.873766693567582,22.019019547518802,-274.29675935443834,0.011550131192380223,6.710547700000461
2.0,70c7d5be4c9850c2,regular_sir_full,194,calibration,2,2,0.4254797407715657,22.015493517192432,-284.88348023187535,0.003871613577958253,6.578759399999399
2.0,70c7d5be4c9850c2,regular_sir_full,195,calibration,2,2,0.48043357245044155,22.015423025887635,-271.89796303744697,0.0017825448908736247,6.932275799976196
2.0,70c7d5be4c9850c2,regular_sir_full,196,calibration,2,2,3.264143170893117,22.010799701911854,-281.98905005461046,0.008532600596001149,7.110769799997797
