status,scenario,truth,candidate,candidate_label,seed,observation,noise,n_observations,dimension,objective,deviance,converged,iterations,wall_seconds,forecast_mse,blocked_validation,condition_information,jacobian_rank,aic,aicc,bic,waic_laplace,p_waic,ogic_p,ogic_e,d_obs,c_obs,prior_energy,gic_eff,gic_vol_025,gic_vol_050,gic_vol_100
ok,missing_neural_feedback,ude_sir_h2,neural_ode_h2,NeuralODE(2),16,infected,0.015,37,14,-83.22658823808142,-204.83372807797525,True,167,8.906834399997024,7.871529967118806e-05,76.90597998534739,7096785632741.669,14,-176.83372807797525,-157.74281898706616,-154.28087730095612,9907.71870860066,5040.34102082071,-194.93845373417693,-142.17059591052674,4.947637171899157,24.28258056563609,38.380551601812414,-186.96821638870017,-180.89757124729115,-174.82692610588214,-162.68563582306408
ok,missing_neural_feedback,ude_sir_h2,neural_ode_h2,NeuralODE(2),17,infected,0.015,37,14,-89.78872732502154,-216.99761367786726,True,168,17.659703199999058,3.794827005848061e-05,-59.262020401511755,1094182234505.2052,14,-188.99761367786726,-169.90670458695817,-166.44476290084813,12690.277523721837,6434.031734961978,-207.03100895160256,-155.16903958434125,4.983302363132358,24.408415065701817,37.42015902782419,-199.00331791071034,-192.9012141442849,-186.79911037785942,-174.5949028450085
ok,missing_neural_feedback,ude_sir_h2,neural_ode_h2,NeuralODE(2),18,infected,0.015,37,14,-83.70930894035841,-204.53479459278094,True,168,17.695475799991982,7.7671152126306e-05,70.51439514567633,49135083969156.664,14,-176.53479459278094,-157.44388550187185,-153.9819438157618,11858.276723932246,6014.201082510573,-194.59349653153436,-143.0608114700029,4.9706490306232975,24.35780641071391,37.11617671206411,-186.58618897063562,-180.49673736795714,-174.40728576527866,-162.2283825599217
ok,missing_neural_feedback,ude_sir_h2,neural_ode_h2,NeuralODE(2),19,infected,0.015,37,14,-92.12084825795884,-221.21268585905358,True,170,8.81138309999369,6.494935434597847e-05,136.43438766868437,128298498010766.98,13,-193.21268585905358,-174.12177676814449,-170.65983508203445,5626.553836995879,2898.443374400026,-211.61157968165753,-160.32238272046754,4.8005530886980186,23.919313795450147,36.97098934313591,-203.87828272047435,-197.8984542716118,-191.91862582274928,-179.9589689250242
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,0,infected,0.015,37,3,-53.542455011666114,-107.24186469541601,True,157,14.267047700006515,2.3288248380892677e-06,294.22032205280675,5048.680792698313,3,-101.24186469541601,-100.51459196814328,-96.40911095748334,1075.9271921468694,598.9034366553059,-101.93584933497252,-88.7721582054726,2.653007680221746,18.312751817859617,0.1569546720837917,-97.66207174052062,-93.08388378605571,-88.50569583159081,-79.349319922661
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,1,infected,0.015,37,3,-66.45308031171106,-133.10402714513594,True,159,14.374953300008201,5.99427669880088e-07,223.75491412892927,5076.5642306540685,3,-127.10402714513594,-126.37675441786321,-122.27127340720327,357.1709254508427,249.75407790797914,-127.81120005105937,-114.62218757037853,2.6464135470382883,18.283973053043596,0.19786652171380867,-123.54804506387106,-118.97705180061016,-114.40605853734925,-105.26407201082746
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,2,infected,0.015,37,3,-59.14462458176416,-118.50592097749126,True,160,28.971226199995726,1.6788924562351764e-05,328.5419165692918,4917.094513164966,3,-112.50592097749126,-111.77864825021852,-107.67316723955858,1894.3035545787675,1011.3716672359134,-113.20079231656786,-100.02085676073189,2.652564330461697,18.268392402796437,0.21667181396292925,-108.92772892218598,-104.36063082148686,-99.79353272078777,-90.65933651938954
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,3,infected,0.015,37,3,-70.87956765078445,-141.96313740547663,True,161,10.937905500002671,8.068373493054273e-07,189.37995634067642,5042.037013355003,3,-135.96313740547663,-135.2358646782039,-131.13038366754395,959.3317580893965,556.0417680939343,-136.67148101262848,-123.51409619751443,2.6458281964240706,18.245039104054467,0.20400210390771584,-132.4092689772298,-127.84800920121619,-123.28674942520257,-114.16422987317533
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,4,infected,0.015,37,3,-55.391907869431144,-110.93960930859103,True,162,29.072013100012555,1.6950422730645615e-06,301.0767457370574,5096.595510734236,3,-104.93960930859103,-104.2123365813183,-100.10685557065835,741.4156309253902,430.6650101089334,-105.62591429455574,-92.35489226483023,2.656847507017648,18.42892347403206,0.15579356972874756,-101.34595105433685,-96.73872018582884,-92.13148931732081,-82.91702758030479
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,5,infected,0.015,37,3,-65.09277790886279,-130.40405726640148,True,152,13.705723700011731,3.4411122600232686e-05,208.9453295046922,4882.7137912710505,3,-124.40405726640148,-123.67678453912875,-119.5713035284688,159.83903902695295,149.26345401057898,-125.09179211550517,-111.88546504097545,2.656132575448153,18.30009077675013,0.21850144867590127,-120.81298057135791,-116.23795787717037,-111.66293518298285,-102.51288979460779
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,6,infected,0.015,37,3,-45.38369343993112,-90.95429248795955,True,159,14.250799299989012,6.345814011914069e-06,354.00044023335477,5144.542684473526,3,-84.95429248795955,-84.22701976068682,-80.12153875002687,1568.5787569314198,837.5939048009709,-85.657396146537,-72.42908409426516,2.648448170711278,18.338302785597072,0.18690560809730664,-81.39096354762836,-76.80638785122909,-72.22181215482982,-63.05266076203129
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,7,infected,0.015,37,3,-44.33389595660815,-88.86052010913647,True,162,28.983592499993392,6.326713612792063e-06,577.9997622996603,5122.387806937518,3,-82.86052010913647,-82.13324738186374,-78.0277663712038,1704.0938403329983,904.0816027805114,-83.57058028179898,-70.41105783061465,2.644969913668743,18.25673408260166,0.19272819592016993,-79.30975086946496,-74.74556734881455,-70.18138382816413,-61.0530167868633
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,8,infected,0.015,37,3,-49.63178285104754,-99.4283273728359,True,163,14.809632799995597,5.23234499682174e-06,372.16001455449083,5109.732738462095,3,-93.4283273728359,-92.70105464556316,-88.59557363490322,911.4775875201699,511.22156450629217,-94.13129727177449,-80.98858495019346,2.648515050530705,18.274980751901623,0.1647616707408222,-89.86475693496675,-85.29601174699134,-80.72726655901593,-71.58977618306513
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,9,infected,0.015,37,3,-74.69039374965514,-149.56511882461504,True,162,5.06363100001181,3.6834995037634316e-06,171.91370417166175,5134.064192276469,3,-143.56511882461504,-142.83784609734232,-138.73236508668236,2161.0976592267757,1156.0008659794266,-144.27948630210525,-131.1354269110696,2.6428162612548873,18.245360588240686,0.1843313253047467,-140.02212624702233,-135.46078609996215,-130.899445952902,-121.77676565878164
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,10,infected,0.015,37,3,-64.09339606306271,-128.38307145054557,True,160,5.267734599998221,5.208362873812795e-07,229.01886855373357,5093.180165702558,3,-122.38307145054557,-121.65579872327284,-117.5503177126129,778.5352026128753,457.04434520932773,-123.0929970110559,-109.92265596346223,2.6450372197448377,18.264136162663185,0.19627932442014143,-118.83205917415826,-114.26602513349246,-109.69999109282666,-100.56792301149508
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,11,infected,0.015,37,3,-68.34376365375863,-136.83812522199034,True,156,16.648665200002142,1.1348682322160599e-05,304.8632113218855,5058.725661155574,3,-130.83812522199034,-130.11085249471762,-126.00537148405766,242.61077488768254,189.73858317686222,-131.52060177520252,-118.27634560420267,2.6587617233939067,18.411181703314586,0.1505979144730854,-127.23755488953445,-122.6347594637058,-118.03196403787716,-108.82637318621987
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,12,infected,0.015,37,3,-51.284332951051425,-102.7373983596002,True,159,14.529916400002548,9.02767807470344e-06,303.6563892215778,5148.864582199798,3,-96.7373983596002,-96.01012563232747,-91.90464462166753,1750.3280548607786,934.9033885289855,-97.44220051998538,-84.28106926128329,2.647598919807412,18.287596640819558,0.16873245749735757,-93.17713599457012,-88.60523683436523,-84.03333767416035,-74.88953935375056
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,13,infected,0.015,37,3,-54.45942561113724,-109.08997075962196,True,162,6.872378200001549,1.4222421289831963e-05,527.0174579176964,5156.88204861691,3,-103.08997075962196,-102.36269803234923,-98.25721702168929,2533.3839419944193,1327.9318274021011,-103.79669489725791,-90.64841764880607,2.646637931182027,18.27043357346841,0.17111953734748192,-99.53317844563313,-94.96557005226603,-90.39796165889892,-81.26274487216472
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,14,infected,0.015,37,3,-72.96747570476438,-146.13960987407165,True,160,15.044363299995894,4.3869766672640835e-06,174.12557024258695,5040.61422350172,3,-140.13960987407165,-139.41233714679893,-135.30685613613898,793.1404024736444,472.8152748238341,-140.84654181977487,-127.68896109009033,2.6465340271483897,18.245990319438434,0.20465846454289877,-136.58319274901908,-132.02169516915947,-127.46019758929987,-118.33720242958064
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,15,infected,0.015,37,3,-77.32311405067372,-154.83408956087678,True,163,17.233323499996914,1.7386616439221515e-06,142.08207432677023,5131.962000225501,3,-148.83408956087678,-148.10681683360406,-144.0013358229441,364.14268184128093,258.8169149215925,-149.54816882985725,-136.39930475173898,2.6429603655097704,18.246923349608466,0.18786145952934236,-145.29057663464883,-140.72884579724672,-136.16711495984458,-127.04365328504036
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,16,infected,0.015,37,3,-54.16708151069,-108.53272372106207,True,159,9.18388949999644,2.34694945199916e-05,232.70245698213796,5090.823586151942,3,-102.53272372106207,-101.80545099378934,-97.69996998312939,935.4176701481433,529.9297761416188,-103.2370542718831,-90.05692370202925,2.647834724589485,18.277239319350734,0.19856069968207019,-98.97160988432051,-94.40230005448284,-89.83299022464514,-80.69437056496977
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,17,infected,0.015,37,3,-71.35257311069604,-142.8672195746076,True,161,5.156363700007205,5.166854368986921e-07,272.0923869931347,5090.506121698536,3,-136.8672195746076,-136.13994684733487,-132.0344658366749,825.85161918702,485.0151313703299,-137.56517954716736,-124.37778429181219,2.651020013720111,18.327361929579887,0.16207335321549193,-133.2946039202873,-128.71276343789233,-124.13092295549735,-114.96724199070741
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,18,infected,0.015,37,3,-70.40038788866052,-140.9944176131857,True,160,5.156995100012864,8.935083138803423e-06,112.47070818949041,5109.043538648387,3,-134.9944176131857,-134.26714488591298,-130.16166387525303,1306.2764807932151,726.3052529707417,-135.6994472523156,-122.50486391757406,2.6474851804350523,18.295911859746987,0.19364183586467182,-131.43456595169266,-126.86058798675592,-122.28661002181917,-113.13865409194568
ok,missing_neural_feedback,ude_sir_h2,seir,SEIR,19,infected,0.015,37,3,-75.98742421402432,-152.18087042475517,True,159,10.242746100004297,9.491309904717766e-06,122.4354259735415,5020.023897573936,3,-146.18087042475517,-145.45359769748245,-141.3481166868225,974.8384356721469,564.2945333842611,-146.88341568659814,-133.70729671755288,2.648727369078515,18.26755171049574,0.20602199670652754,-142.61653332203855,-138.04964539441463,-133.48275746679067,-124.34898161154281
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,0,infected,0.015,37,2,-14.454499943168505,-29.077373960417788,True,156,20.983851199998753,0.000354758286456042,682.1079953966812,5.361616600207847,2,-25.077373960417788,-24.7244327839472,-21.85553813512934,-4.010082220339218,20.102577376013762,-25.07803688341241,-10.863858376076028,1.99966853850269,18.045141510260983,0.16837407408077731,-21.85673501538733,-17.345449637822085,-12.834164260256838,-3.8115935051263463
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,1,infected,0.015,37,2,-24.104809319841753,-48.36928797089294,True,155,11.236027200007811,0.0002848652608642158,522.304234162384,5.197884527989802,2,-44.36928797089294,-44.016346794422354,-41.14745214560449,-31.480230530989473,12.768559319049235,-44.36993700414844,-30.14325561547215,1.9996754833722514,18.066363024211356,0.15966933120943444,-41.14862394850858,-36.63203319245574,-32.1154424364029,-23.082260924297223
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,2,infected,0.015,37,2,-16.141738191768617,-32.466895176093516,True,158,22.88880000000063,0.00047720085221158233,692.0820023137628,5.482353949655285,2,-28.466895176093516,-28.11395399962293,-25.245059350805068,-17.33979437355855,11.738877450947497,-28.467562741043572,-14.236961027098772,1.9996662175249713,18.046515356438462,0.18341879255628316,-25.246264611923074,-20.73463577281346,-16.223006933703843,-7.199749255484612
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,3,infected,0.015,37,2,-39.48735457766758,-79.13846476012947,True,154,11.219343299992033,0.00032247696338420876,490.21270905672395,5.352122335270261,2,-75.13846476012947,-74.78552358365887,-71.91662893484101,-64.62767421876009,10.927196977642591,-75.13912955564358,-60.93642392459097,1.9996676022429463,18.038285230744194,0.1637556047942986,-71.91782919585609,-67.40825788817004,-62.89868658048399,-53.87954396511189
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,4,infected,0.015,37,2,-14.03136946094233,-28.234440088200188,True,157,14.050179300000309,0.00034521951189992687,651.8455417679413,4.987855763541306,2,-24.234440088200188,-23.8814989117296,-21.01260426291174,-8.757044037886502,15.53000515371508,-24.235057182519537,-9.923143415528365,1.999691452840326,18.139595506356294,0.17170116631552973,-21.013718401377503,-16.478819524788427,-11.943920648199356,-2.874122895021209
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,5,infected,0.015,37,2,-27.7209006731912,-55.63668470834409,True,155,11.270772200005013,0.0005720638769430851,511.5720990040671,5.4763435747603,2,-51.63668470834409,-51.283743531873505,-48.41484888305564,-37.401646584500185,14.011402222467005,-51.637344610746545,-37.372952873704904,1.9996700487987737,18.068848472677498,0.19488336196169004,-48.41604030975845,-43.898828191589075,-39.3816160734197,-30.347191837080953
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,6,infected,0.015,37,2,2.484544010110843,4.791248951997773,True,156,11.19406429999799,0.0004087550245673287,718.5714597231079,5.197300647751334,2,8.791248951997773,9.144190128468361,12.01308477728622,28.486847177174866,18.467814731455626,8.790611111859068,23.070170081919652,1.9996810799306475,18.101082061697966,0.17783906822391324,12.011933183095096,16.537203698519587,21.06247421394408,30.11301524479306
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,7,infected,0.015,37,2,1.7755441965342929,3.377121153449906,True,156,11.252973900001962,0.00040055548945782125,1031.3222497571862,5.434610680018479,2,7.377121153449906,7.730062329920494,10.598956978738354,19.462950441999205,12.7019776398628,7.376453200480386,21.59040449495509,1.9996660235152401,18.039316101886506,0.1739672396186799,10.597751017067132,15.107580042538759,19.617409068010385,28.637067118953638
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,8,infected,0.015,37,2,-7.664628878304976,-15.500956947906332,True,156,11.333480999994208,0.00038625065164929186,783.8804954533844,5.465686735478668,2,-11.500956947906332,-11.148015771435743,-8.279121122617884,4.000258650066449,15.01468120870788,-11.501630038603015,2.69866568713179,1.999663454651658,18.02792344374174,0.17169919129638078,-8.280336360244629,-3.7733554993091936,0.7336253616262418,9.747587083497113
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,9,infected,0.015,37,2,-42.5569605059902,-85.2642551228949,True,155,8.704142100003082,0.00023301704848059193,464.92742763892625,5.26312272492031,2,-81.2642551228949,-80.9113139464243,-78.04241929760644,-71.84109775731596,10.522229374982986,-81.26491817262436,-67.08182585502337,1.9996684751352687,18.032095156957023,0.1503341109144948,-78.04361640667899,-73.53559261743973,-69.02756882820049,-60.011521249721966
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,10,infected,0.015,37,2,-24.335585434253993,-48.83199398129079,True,156,8.453833699997631,0.00029784118081501544,581.8473120464363,5.276117777145852,2,-44.83199398129079,-44.479052804820206,-41.61015815600234,-31.07777664572385,13.757859431159275,-44.83265161446912,-30.62098998538116,1.9996711834108365,18.050180883126824,0.16082311278281095,-41.61134548571413,-37.09880026493243,-32.58625504415072,-23.561164602587308
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,11,infected,0.015,37,2,-31.89596150710365,-63.97470333126864,True,157,5.837575500001549,0.0004429365805583181,722.4612889920695,5.168938736916845,2,-59.97470333126864,-59.621762154798056,-56.75286750598019,-48.906818608147375,11.536171348794818,-59.975335035859636,-45.675209277302066,1.9996841477045022,18.116713736905233,0.18278031706134354,-56.75400802269176,-52.22482958846545,-47.695651154239144,-38.637294285786524
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,12,infected,0.015,37,2,-11.130339360925456,-22.438434004280083,True,156,12.123507799988147,0.00042966834510044406,673.2898628454599,5.442896686784269,2,-18.438434004280083,-18.085492827809496,-15.216598178991635,-4.6217598124526065,13.545244176004996,-18.439100519261782,-4.216001884770076,1.9996667425091512,18.044676837080836,0.17775528242917038,-15.217801544434863,-10.706632335164654,-6.195463125894445,2.8268752926459726
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,13,infected,0.015,37,2,-13.552956800173831,-27.286924334692117,True,156,10.725941600001534,0.00046119968258026,950.0085336590736,5.520225937889297,2,-23.286924334692117,-22.93398315822153,-20.06508850940367,-4.524061330925903,17.65494012226765,-23.287597831978673,-9.072328642301294,1.9996632513567212,18.03358495804637,0.1810107343444548,-20.066304481111743,-15.55790824160015,-11.049512002088559,-2.0327195230653743
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,14,infected,0.015,37,2,-35.69562516003693,-71.56252842173933,True,156,5.266569799990975,0.0003802249701987037,494.46091753139433,5.425843466466227,2,-67.56252842173933,-67.20958724526874,-64.34069259645088,-57.64603959819593,10.576140849095422,-67.56319707263808,-53.35513520786125,1.9996656745506254,18.036115112212613,0.1712781016654606,-64.34189981820468,-59.83287104015153,-55.323842262098374,-46.30578470599207
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,15,infected,0.015,37,2,-39.54477943973886,-79.24310698469756,True,153,12.66453540000657,0.00025291197841530936,412.036542992828,5.279702488837371,2,-75.24310698469756,-74.89016580822697,-72.02127115940911,-65.63295180473065,10.443465890313249,-75.2437698661094,-61.05481410438677,1.9996685592940815,18.03474477509095,0.15354810521983453,-72.0224679645911,-67.51378177081837,-63.00509557704562,-53.98772318950015
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,16,infected,0.015,37,2,-13.961184435469358,-28.111368013375824,True,156,6.2349654999998165,0.0005233804093822395,562.0022984035015,5.489537027155023,2,-24.111368013375824,-23.758426836905237,-20.889532188087376,-10.451702731273501,13.921854125036088,-24.112032969044687,-9.867114812877084,1.999667522165568,18.05525405806163,0.1889991424371073,-20.89073273825528,-16.376919223739872,-11.863105709224465,-2.835478680193649
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,17,infected,0.015,37,2,-33.11861807514539,-66.39762366956134,True,157,3.972492799992324,0.0002890411698642759,641.0112108261492,5.193218380064724,2,-62.39762366956134,-62.044682493090754,-59.17578784427289,-49.09698841619341,13.409320266174682,-62.39827168905249,-48.16835460877874,1.999675990254425,18.068881541512038,0.16038751927055334,-59.17695781686706,-54.65973743148905,-50.14251704611104,-41.10807627535502
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,18,infected,0.015,37,2,-36.76982280244956,-73.7182755159159,True,156,3.9047092999971937,0.00042608063667684575,390.0944000360868,5.322302378324729,2,-69.7182755159159,-69.36533433944531,-66.49643969062745,-56.209183758094085,13.437048778819813,-69.71892740695827,-55.46597644994492,1.9996740544788156,18.073669154954203,0.17862991101678677,-66.49761665314844,-61.979199364409894,-57.46078207567134,-48.42394749819424
ok,missing_neural_feedback,ude_sir_h2,sir,SIR,19,infected,0.015,37,2,-40.70628858821072,-81.59048413763048,True,154,7.9752937000012025,0.00042834468472344753,383.294208612588,5.412682409757487,2,-77.59048413763048,-77.23754296115989,-74.36864831234203,-68.29595483033752,10.142863675055558,-77.59114702083542,-63.36080575314181,1.9996685583975338,18.051771423279625,0.17790696120904087,-74.36984512076137,-69.85690226494147,-65.34395940912155,-56.31807369748174
ok,missing_neural_feedback,ude_sir_h2,tv_sir,TV-SIR,0,infected,0.015,37,4,-102.39040955178733,-205.5225934278813,True,168,36.96329689999402,3.400531902218199e-05,-63.590627368477946,4457.296776033734,4,-197.5225934278813,-196.2725934278813,-191.0789217773044,-196.12967899964258,4.530672158356211,-197.76709104331857,-177.09605593066948,3.8777511922813654,27.684763172905193,0.7417743243066502,-191.52035218689502,-184.59916139366874,-177.67797060044242,-163.83558901398982
ok,missing_neural_feedback,ude_sir_h2,tv_sir,TV-SIR,1,infected,0.015,37,4,-106.60770770132282,-213.49160560596627,True,167,18.37805389999994,1.5403573254881937e-05,-61.22200874287229,7584.6803840196935,4,-205.49160560596627,-204.24160560596627,-199.04793395538937,-206.17288525105715,3.114238557577068,-205.87735240248495,-186.1709241266105,3.807126601740661,27.04449127603517,0.2761902033206328,-199.7443839640366,-192.9832611450278,-186.222138326019,-172.69989268800143
ok,missing_neural_feedback,ude_sir_h2,tv_sir,TV-SIR,2,infected,0.015,37,4,-105.84311126097573,-212.24619397245564,True,167,18.354617999997572,6.171097260558281e-05,-57.185742727183595,11852.724118525926,4,-204.24619397245564,-202.99619397245564,-197.80252232187874,-202.666095689003,4.245565080689998,-204.79452697803333,-185.164172243097,3.725833497211158,26.522050278854476,0.5599714505041865,-198.792515057846,-192.16200248813237,-185.53148991841877,-172.27046477899154
ok,missing_neural_feedback,ude_sir_h2,tv_sir,TV-SIR,3,infected,0.015,37,4,-98.14834557067911,-196.54006194941147,True,167,12.684324700006982,2.7237596835507286e-05,-54.92725840380956,8873.654974899267,4,-188.54006194941147,-187.29006194941147,-182.09639029883456,-186.99310031524612,4.931415936492753,-188.98401927490974,-169.4780449023718,3.7780213372508595,26.818646238986418,0.24337080805324324,-182.89793702838026,-176.19327546863366,-169.48861390888703,-156.07929078939384
ok,missing_neural_feedback,ude_sir_h2,tv_sir,TV-SIR,4,infected,0.015,37,4,-99.09037260186898,-199.10225771019174,True,167,18.53678249999939,4.6188187341954e-05,-36.88298095534816,4135.046866280307,4,-191.10225771019174,-189.85225771019174,-184.65858605961483,-189.24642064387572,4.886208548607699,-191.32799758284904,-170.3271964532381,3.887130063671347,27.85354875049987,0.9215125064537686,-185.06615013450298,-178.10276294687802,-171.13937575925303,-157.2126013840031
ok,missing_neural_feedback,ude_sir_h2,tv_sir,TV-SIR,5,infected,0.015,37,4,-101.33829117205954,-203.11212376690062,True,168,18.53302600000461,0.00010084788828942469,-37.5474977481861,10685.330110919804,4,-195.11212376690062,-193.86212376690062,-188.66845211632372,-192.65289263257534,5.12854970980538,-195.61829080987104,-176.01291154989127,3.7469164785147937,26.663670794227812,0.43554142278154284,-189.58231593744975,-182.91639823889278,-176.25048054033584,-162.91864514322194
ok,missing_neural_feedback,ude_sir_h2,tv_sir,TV-SIR,6,infected,0.015,37,4,-105.3651307459262,-211.0778777451223,True,167,36.8158725000103,2.9185009105203895e-05,-62.07443172073277,7613.916332337717,4,-203.0778777451223,-201.8278777451223,-196.6342060945454,-201.95218703904519,3.8250099854915747,-203.4576948886807,-183.62571787649608,3.8100914282207974,27.1045436153563,0.3476162532699116,-197.3199503581476,-190.54381445430852,-183.76767855046944,-170.2154067427913
ok,missing_neural_feedback,ude_sir_h2,tv_sir,TV-SIR,7,infected,0.015,37,4,-100.18784287878464,-200.71584611206183,True,167,36.928341000006185,3.348470570824536e-05,-53.33104347032571,6779.85139676584,4,-192.71584611206183,-191.46584611206183,-186.27217446148492,-192.62302968348263,4.011177679955205,-193.0644807361401,-173.18473803410083,3.8256826879608603,27.190947723468433,0.34016035449255816,-186.90161996601105,-180.10388303514395,-173.30614610427685,-159.7106722425426
ok,missing_neural_feedback,ude_sir_h2,tv_sir,TV-SIR,8,infected,0.015,37,4,-99.09929047408839,-198.77994577235233,True,167,23.185976599997957,4.702222598808321e-05,-56.211549205212634,4729.083053680416,4,-190.77994577235233,-189.52994577235233,-184.33627412177543,-190.19725537829822,4.299969537919373,-191.03746535200446,-170.58799061443236,3.871240210173931,27.61059033374442,0.5813648241755559,-184.8012151532867,-177.8985675698506,-170.9959199864145,-157.19062481954228
ok,missing_neural_feedback,ude_sir_h2,tv_sir,TV-SIR,9,infected,0.015,37,4,-103.46444700904055,-207.21681210441346,True,167,13.874114199992619,9.361033490365179e-06,-55.40024172851928,6329.420866064341,4,-199.21681210441346,-197.96681210441346,-192.77314045383656,-198.85142600528258,3.8426005358190336,-199.55245912515034,-179.7171992797435,3.8321764896315575,27.211694738337588,0.2879180863323426,-193.3791373735888,-186.57621368900442,-179.77329000442,-166.1674426352512
ok,missing_neural_feedback,ude_sir_h2,tv_sir,TV-SIR,10,infected,0.015,37,4,-107.05720120912174,-214.40542622588947,True,168,18.334004000003915,1.3106301620809446e-05,-55.33670178180283,7468.427433544942,4,-206.40542622588947,-205.15542622588947,-199.96175457531257,-206.36518900190873,3.3273499706971874,-206.78653627886922,-187.0619583464182,3.8094449735101317,27.052444071825285,0.2910238076459982,-200.64983313380924,-193.8867221158529,-187.1236110978966,-173.59738906198396
ok,missing_neural_feedback,ude_sir_h2,tv_sir,TV-SIR,11,infected,0.015,37,4,-103.76328155110515,-208.35512554341747,True,167,19.483015099991462,9.131034900881893e-05,-33.7127505199514,3919.5413855813795,4,-200.35512554341747,-199.10512554341747,-193.91145389284057,-199.56451735262624,4.035973454807522,-200.57037013794877,-179.60292438814528,3.892377702734354,27.92363871406501,0.8285624412071771,-194.30006917383702,-187.31915949532078,-180.3382498168045,-166.376430459772
ok,missing_neural_feedback,ude_sir_h2,tv_sir,TV-SIR,12,infected,0.015,37,4,-100.97550930175326,-202.3309455272699,True,168,19.476486499988823,4.3471908635691744e-05,-57.02717151320546,5826.991792397131,4,-194.3309455272699,-193.0809455272699,-187.887273876693,-192.39613658030083,4.792603807535949,-194.63785489593167,-174.57227335047946,3.846545315669118,27.378745253027066,0.37992692376338577,-188.44138614512255,-181.59669983186578,-174.752013518609,-161.0626408920955
ok,missing_neural_feedback,ude_sir_h2,tv_sir,TV-SIR,13,infected,0.015,37,4,-105.48968330886751,-211.54121405840763,True,167,9.222250499995425,6.0826407596299896e-05,-47.78424260694803,4823.08401457001,4,-203.54121405840763,-202.29121405840763,-197.09754240783073,-203.10823809391576,3.754074821337806,-203.8019277724277,-183.37451792446439,3.8696431429899745,27.60484869327064,0.561847440672614,-197.56825031784425,-190.6670381445266,-183.76582597120893,-169.9634016245736
ok,missing_neural_feedback,ude_sir_h2,tv_sir,TV-SIR,14,infected,0.015,37,4,-109.4860095982913,-219.27003596632565,True,168,9.344060399991577,3.47520625552829e-05,-57.941041678396715,8988.361555838499,4,-211.27003596632565,-210.02003596632565,-204.82636431574875,-213.0038101112531,2.2694956824306867,-211.7152108421137,-192.14743783234772,3.777412562105977,26.824581364234888,0.29801676974304725,-205.63010928236986,-198.92396394131114,-192.21781860025243,-178.80552791813497
ok,missing_neural_feedback,ude_sir_h2,tv_sir,TV-SIR,15,infected,0.015,37,4,-110.87281084001623,-221.9998385575498,True,167,21.29898680000042,1.2262003832871348e-05,-64.35278775487535,7205.212357229173,4,-213.9998385575498,-212.7498385575498,-207.5561669069729,-216.12044478631506,1.9888763756683214,-214.37309445865623,-194.67875099795066,3.813372049446779,27.066870682081806,0.25421687751732347,-208.2300651166256,-201.46334744610516,-194.6966297755847,-181.1631944345438
ok,missing_neural_feedback,ude_sir_h2,tv_sir,TV-SIR,16,infected,0.015,37,4,-100.82586497708047,-202.10703707831607,True,167,7.089746199999354,6.8077342198462e-05,-44.4819583189828,10550.064571970355,4,-194.10703707831607,-192.85703707831607,-187.66336542773917,-192.33636229770798,4.9779399544327525,-194.60696190676626,-174.9748174400574,3.7500375857749026,26.676912514103556,0.4553071241551233,-188.56595918675237,-181.89673105822646,-175.2275029297006,-161.88904667264882
