status,candidate,candidate_label,truth,seed,dimension,deviance,trajectory_mse,jacobian_rank,wall_seconds,aic,aicc,bic,waic_laplace,p_waic,ogic_p,ogic_e,gic_eff,gic_vol_025,gic_vol_050,gic_vol_100,d_obs,c_obs,prior_energy
ok,rm,Rosenzweig--MacArthur,rm,2,6,-272.36847812196083,0.00014413647502613096,6,25.625175199995283,-260.36847812196083,-258.84120539468813,-247.60567181169029,43382.55930525378,21790.313640976703,-262.6833251226706,-236.28189058245653,-252.38251413806427,-243.41090240097898,-234.43929066389367,-216.49606718972308,4.842576499645095,35.886446948341174,0.20014059116311586
ok,rm,Rosenzweig--MacArthur,rm,3,6,-280.46636875792507,9.029254170332873e-06,6,33.27501630000188,-268.46636875792507,-266.93909603065237,-255.70356244765452,32592.60813366786,16402.342248221197,-271.32992108414413,-246.37172996475732,-261.6126950821118,-253.0939580261531,-244.57522097019438,-227.53774685827693,4.568223836890466,34.074948223834895,0.019690569332866198
ok,rm,Rosenzweig--MacArthur,rm,4,6,-291.7820331927893,7.029864456717401e-06,6,33.44644979998702,-279.7820331927893,-278.2547604655166,-267.01922688251875,52034.7318056981,26113.918369629082,-282.6204253536458,-257.13885844706647,-272.87643982517545,-264.2231495518625,-255.56985927854956,-238.2632787319237,4.580803919571742,34.61316109325177,0.030013652471020516
ok,rm,Rosenzweig--MacArthur,rm,5,6,-274.334842748402,8.184354846394346e-05,6,32.57866379999905,-262.334842748402,-260.8075700211293,-249.57203643813148,33260.97030395339,16735.551955089722,-264.99957475053884,-239.60668415309243,-255.07088997460588,-246.41755302220844,-237.764216069811,-220.45754216501612,4.667633998931604,34.61334780958976,0.11481078571986676
ok,rm,Rosenzweig--MacArthur,rm,6,6,-281.375178694373,4.9685829711280316e-05,6,36.80912669998361,-269.375178694373,-267.8479059671003,-256.61237238410246,76115.68614546518,38143.48421378999,-272.0150528960209,-246.12571604983967,-262.0599301790097,-253.31524820813075,-244.5705662372518,-227.0812022954939,4.680062899176057,34.9787278835158,0.2707347610175328
ok,rm,Rosenzweig--MacArthur,rm,7,6,-280.16783595591005,2.491870045490159e-05,6,36.61278620001394,-268.16783595591005,-266.64056322863735,-255.4050296456395,37072.8444254552,18636.31367301913,-270.71020360863537,-245.03980620969816,-260.651376125134,-251.87704398038375,-243.1027118356335,-225.554047546133,4.728816173637343,35.097328579001,0.030701167210881772
ok,rm,Rosenzweig--MacArthur,rm,8,6,-288.05867223505123,1.3660291695748019e-05,6,35.09329029999208,-276.05867223505123,-274.53139950777853,-263.2958659247807,51644.200785902445,25928.65730172569,-278.74006522452396,-252.93524168557212,-268.8291005281166,-260.0628891766398,-251.2966778251631,-233.7642551222096,4.659303505263628,35.064845405907036,0.05858514357210174
ok,rm,Rosenzweig--MacArthur,rm,9,6,-294.56923753451144,4.958127236700309e-05,6,34.78298969997559,-282.56923753451144,-281.04196480723874,-269.8064312242409,28596.350148549784,14407.729497108769,-285.28389241520927,-260.08664330222155,-275.40830397507017,-266.8265314100514,-258.24475884503266,-241.08121371499516,4.642672559651083,34.32709026007501,0.15550397221488563
ok,rm,Rosenzweig--MacArthur,rm,10,6,-279.50569317815194,2.6101697793284895e-05,6,29.299563999986276,-267.50569317815194,-265.97842045087924,-254.7428868678814,44643.1731050248,22426.335296824123,-270.11525244243046,-244.7092284522324,-260.1278877525898,-251.45938594457226,-242.79088413655475,-225.45388052051968,4.695220367860743,34.67400723207012,0.1224574938494016
ok,rm,Rosenzweig--MacArthur,rm,11,6,-287.0175954428365,1.777353779131669e-05,6,27.212233599973843,-275.0175954428365,-273.4903227155638,-262.254789132566,84218.7465637298,42211.21693364445,-277.5590264553898,-251.72594749648485,-267.4992027921303,-258.7115208166883,-249.92383884124627,-232.34847489036227,4.7292844937233625,35.15072790176802,0.1409200445836544
ok,rm,Rosenzweig--MacArthur,rm,12,6,-271.47376462104575,2.443808744687071e-05,6,29.902441100013675,-259.47376462104575,-257.94649189377304,-246.7109583107752,67315.33682598369,33736.84121440683,-262.2509196043493,-237.0226268881188,-252.44180422287084,-243.8775338213676,-235.3132634198643,-218.18472261685778,4.6114225083482365,34.25708160601306,0.19405612691389373
