scenario,seed,criterion,candidate,weight
early_seir_infected_only,16,gic_vol_025,sir,0.2822148980854557
early_seir_infected_only,16,gic_vol_025,tv_sir,0.023304799310668315
early_seir_infected_only,16,gic_vol_025,ude_sir_h2,0.2803478509620766
early_seir_infected_only,16,gic_vol_050,neural_ode_h2,0.14940562023096118
early_seir_infected_only,16,gic_vol_050,seir,0.2828875228711554
early_seir_infected_only,16,gic_vol_050,sir,0.27986771645490804
early_seir_infected_only,16,gic_vol_050,tv_sir,0.011417632356529485
early_seir_infected_only,16,gic_vol_050,ude_sir_h2,0.27642150808644594
early_seir_infected_only,16,gic_vol_100,neural_ode_h2,0.14185383691456227
early_seir_infected_only,16,gic_vol_100,seir,0.3223630376418512
early_seir_infected_only,16,gic_vol_100,sir,0.26973311517459925
early_seir_infected_only,16,gic_vol_100,tv_sir,0.002685796835323731
early_seir_infected_only,16,gic_vol_100,ude_sir_h2,0.26336421343366345
early_seir_infected_only,16,ogic_e,neural_ode_h2,3.4254071814473585e-05
early_seir_infected_only,16,ogic_e,seir,0.3706034506167452
early_seir_infected_only,16,ogic_e,sir,0.3081865345915948
early_seir_infected_only,16,ogic_e,tv_sir,0.019554939806305432
early_seir_infected_only,16,ogic_e,ude_sir_h2,0.3016208209135401
early_seir_infected_only,17,aic,neural_ode_h2,1.7496711119760158e-06
early_seir_infected_only,17,aic,seir,0.3647781728392839
early_seir_infected_only,17,aic,sir,0.5157930088356867
early_seir_infected_only,17,aic,tv_sir,0.11936272056768854
early_seir_infected_only,17,aic,ude_sir_h2,6.434808622886049e-05
early_seir_infected_only,17,aicc,neural_ode_h2,2.2965157895278182e-97
early_seir_infected_only,17,aicc,seir,0.28034226360514086
early_seir_infected_only,17,aicc,sir,0.6791818291405118
early_seir_infected_only,17,aicc,tv_sir,0.04047590725434727
early_seir_infected_only,17,aicc,ude_sir_h2,6.262849078945132e-19
early_seir_infected_only,17,bic,neural_ode_h2,2.0729393095090866e-08
early_seir_infected_only,17,bic,seir,0.30274683603673785
early_seir_infected_only,17,bic,sir,0.6299291853756781
early_seir_infected_only,17,bic,tv_sir,0.06732152866346723
early_seir_infected_only,17,bic,ude_sir_h2,2.4291947238189707e-06
early_seir_infected_only,17,blocked_validation,neural_ode_h2,0.00029232443570052996
early_seir_infected_only,17,blocked_validation,seir,0.857936798603003
early_seir_infected_only,17,blocked_validation,sir,0.033268504580775037
early_seir_infected_only,17,blocked_validation,tv_sir,0.06798951142087815
early_seir_infected_only,17,blocked_validation,ude_sir_h2,0.04051286095964336
early_seir_infected_only,17,waic_laplace,neural_ode_h2,3.0230302040620874e-84
early_seir_infected_only,17,waic_laplace,seir,0.0757579800614346
early_seir_infected_only,17,waic_laplace,sir,4.167637990937222e-05
early_seir_infected_only,17,waic_laplace,tv_sir,0.924200343558656
early_seir_infected_only,17,waic_laplace,ude_sir_h2,2.4607005631017933e-302
early_seir_infected_only,17,ogic_p,neural_ode_h2,0.04785773213002907
early_seir_infected_only,17,ogic_p,seir,0.37396389288697324
early_seir_infected_only,17,ogic_p,sir,0.24299640345302592
early_seir_infected_only,17,ogic_p,tv_sir,0.09216961645270416
early_seir_infected_only,17,ogic_p,ude_sir_h2,0.2430123550772675
early_seir_infected_only,17,gic_eff,neural_ode_h2,0.03524620665854536
early_seir_infected_only,17,gic_eff,seir,0.37635390539652613
early_seir_infected_only,17,gic_eff,sir,0.2664953329731119
early_seir_infected_only,17,gic_eff,tv_sir,0.056499322112817746
early_seir_infected_only,17,gic_eff,ude_sir_h2,0.2654052328589988
early_seir_infected_only,17,gic_vol_025,neural_ode_h2,0.03260887186864868
early_seir_infected_only,17,gic_vol_025,seir,0.39965205046671415
early_seir_infected_only,17,gic_vol_025,sir,0.27146238507329223
early_seir_infected_only,17,gic_vol_025,tv_sir,0.028170049302432495
early_seir_infected_only,17,gic_vol_025,ude_sir_h2,0.2681066432889124
early_seir_infected_only,17,gic_vol_050,neural_ode_h2,0.029694823197852233
early_seir_infected_only,17,gic_vol_050,seir,0.41772382161205596
early_seir_infected_only,17,gic_vol_050,sir,0.2721769178249734
early_seir_infected_only,17,gic_vol_050,tv_sir,0.013824631236573518
early_seir_infected_only,17,gic_vol_050,ude_sir_h2,0.2665798061285448
early_seir_infected_only,17,gic_vol_100,neural_ode_h2,0.024107013413177107
early_seir_infected_only,17,gic_vol_100,seir,0.4467621406827728
early_seir_infected_only,17,gic_vol_100,sir,0.2678596400042195
early_seir_infected_only,17,gic_vol_100,tv_sir,0.0032595539920668875
early_seir_infected_only,17,gic_vol_100,ude_sir_h2,0.2580116519077635
early_seir_infected_only,17,ogic_e,neural_ode_h2,1.1096625908941523e-06
early_seir_infected_only,17,ogic_e,seir,0.5346746426704772
early_seir_infected_only,17,ogic_e,sir,0.22348762682464138
early_seir_infected_only,17,ogic_e,tv_sir,0.02461639289800392
early_seir_infected_only,17,ogic_e,ude_sir_h2,0.21722022794428653
early_seir_infected_only,18,aic,neural_ode_h2,1.3583756495761654e-06
early_seir_infected_only,18,aic,seir,0.3369437264051739
early_seir_infected_only,18,aic,sir,0.4601273405627671
early_seir_infected_only,18,aic,tv_sir,0.20287058102390898
early_seir_infected_only,18,aic,ude_sir_h2,5.6993632500445026e-05
early_seir_infected_only,18,aicc,neural_ode_h2,1.9096752202360218e-97
early_seir_infected_only,18,aicc,seir,0.2773599289542497
early_seir_infected_only,18,aicc,sir,0.64895600774108
early_seir_infected_only,18,aicc,tv_sir,0.0736840633046703
early_seir_infected_only,18,aicc,ude_sir_h2,5.941406398520458e-19
early_seir_infected_only,18,bic,neural_ode_h2,1.6833938341689445e-08
early_seir_infected_only,18,bic,seir,0.2925120911963215
early_seir_infected_only,18,bic,sir,0.5878005621790952
early_seir_infected_only,18,bic,tv_sir,0.11968507924041509
early_seir_infected_only,18,bic,ude_sir_h2,2.250550229827344e-06
early_seir_infected_only,18,blocked_validation,neural_ode_h2,0.001181600814054764
early_seir_infected_only,18,blocked_validation,seir,0.9614926246846333
early_seir_infected_only,18,blocked_validation,sir,0.01856063228126386
early_seir_infected_only,18,blocked_validation,tv_sir,2.0364195355163442e-38
early_seir_infected_only,18,blocked_validation,ude_sir_h2,0.018765142220047996
early_seir_infected_only,18,waic_laplace,neural_ode_h2,1.998287321052567e-102
early_seir_infected_only,18,waic_laplace,seir,1.874001860793833e-14
early_seir_infected_only,18,waic_laplace,sir,0.0003058469630980874
early_seir_infected_only,18,waic_laplace,tv_sir,0.9996941530368831
early_seir_infected_only,18,waic_laplace,ude_sir_h2,9.856660991631547e-305
early_seir_infected_only,18,ogic_p,neural_ode_h2,0.03898793377703116
early_seir_infected_only,18,ogic_p,seir,0.36008040061033403
early_seir_infected_only,18,ogic_p,sir,0.22273120477605762
early_seir_infected_only,18,ogic_p,tv_sir,0.15418077577050054
early_seir_infected_only,18,ogic_p,ude_sir_h2,0.22401968506607667
early_seir_infected_only,18,gic_eff,neural_ode_h2,0.029645943474235683
early_seir_infected_only,18,gic_eff,seir,0.3731909157154922
early_seir_infected_only,18,gic_eff,sir,0.25015917048900604
early_seir_infected_only,18,gic_eff,tv_sir,0.09519470104481043
early_seir_infected_only,18,gic_eff,ude_sir_h2,0.25180926927645575
early_seir_infected_only,18,gic_vol_025,neural_ode_h2,0.028573631863896932
early_seir_infected_only,18,gic_vol_025,seir,0.4055801571268539
early_seir_infected_only,18,gic_vol_025,sir,0.2610848865778611
early_seir_infected_only,18,gic_vol_025,tv_sir,0.04330742157948171
early_seir_infected_only,18,gic_vol_025,ude_sir_h2,0.26145390285190623
early_seir_infected_only,18,gic_vol_050,neural_ode_h2,0.02668670918342044
early_seir_infected_only,18,gic_vol_050,seir,0.4271218055738485
early_seir_infected_only,18,gic_vol_050,sir,0.2640440867565235
early_seir_infected_only,18,gic_vol_050,tv_sir,0.019091554429205237
early_seir_infected_only,18,gic_vol_050,ude_sir_h2,0.26305584405700216
early_seir_infected_only,18,gic_vol_100,neural_ode_h2,0.022447025306989905
early_seir_infected_only,18,gic_vol_100,seir,0.45677933767270373
early_seir_infected_only,18,gic_vol_100,sir,0.2604176947949141
early_seir_infected_only,18,gic_vol_100,tv_sir,0.003577699267947353
early_seir_infected_only,18,gic_vol_100,ude_sir_h2,0.2567782429574449
early_seir_infected_only,18,ogic_e,neural_ode_h2,1.1332976248644105e-06
early_seir_infected_only,18,ogic_e,seir,0.5241094682110561
early_seir_infected_only,18,ogic_e,sir,0.22786331650840635
early_seir_infected_only,18,ogic_e,tv_sir,0.024031172085664278
early_seir_infected_only,18,ogic_e,ude_sir_h2,0.22399490989724852
early_seir_infected_only,19,aic,neural_ode_h2,2.8994736856249304e-06
early_seir_infected_only,19,aic,seir,0.23615276482265637
early_seir_infected_only,19,aic,sir,0.6292621780391009
early_seir_infected_only,19,aic,tv_sir,0.13450441626996412
early_seir_infected_only,19,aic,ude_sir_h2,7.774139459303772e-05
early_seir_infected_only,19,aicc,neural_ode_h2,3.6049029597060366e-97
early_seir_infected_only,19,aicc,seir,0.17191515342136088
early_seir_infected_only,19,aicc,sir,0.7848806613045666
early_seir_infected_only,19,aicc,tv_sir,0.043204185274072576
early_seir_infected_only,19,aicc,ude_sir_h2,7.167208370860622e-19
early_seir_infected_only,19,bic,neural_ode_h2,3.3018940054153185e-08
early_seir_infected_only,19,bic,seir,0.18838989080843466
early_seir_infected_only,19,bic,sir,0.7386891131673927
early_seir_infected_only,19,bic,tv_sir,0.07291814207197139
early_seir_infected_only,19,bic,ude_sir_h2,2.8209332612057136e-06
early_seir_infected_only,19,blocked_validation,neural_ode_h2,2.3552917821770767e-06
early_seir_infected_only,19,blocked_validation,seir,0.6584529208001663
early_seir_infected_only,19,blocked_validation,sir,0.1694288826658683
early_seir_infected_only,19,blocked_validation,tv_sir,3.207491417822219e-06
early_seir_infected_only,19,blocked_validation,ude_sir_h2,0.1721126337507654
early_seir_infected_only,19,waic_laplace,neural_ode_h2,0.7346582455842685
early_seir_infected_only,19,waic_laplace,seir,0.26534173310781667
early_seir_infected_only,19,waic_laplace,sir,3.208864971005253e-10
early_seir_infected_only,19,waic_laplace,tv_sir,2.09870283390449e-08
early_seir_infected_only,19,waic_laplace,ude_sir_h2,7.243492671666918e-305
early_seir_infected_only,19,ogic_p,neural_ode_h2,0.08411085138511913
early_seir_infected_only,19,ogic_p,seir,0.2370497363887415
early_seir_infected_only,19,ogic_p,sir,0.2840738825558248
early_seir_infected_only,19,ogic_p,tv_sir,0.11044813277898505
early_seir_infected_only,19,ogic_p,ude_sir_h2,0.28431739689132957
early_seir_infected_only,19,gic_eff,neural_ode_h2,0.06449947756107552
early_seir_infected_only,19,gic_eff,seir,0.24085129207096126
early_seir_infected_only,19,gic_eff,sir,0.31192063916415697
early_seir_infected_only,19,gic_eff,tv_sir,0.07056803074191814
early_seir_infected_only,19,gic_eff,ude_sir_h2,0.3121605604618881
early_seir_infected_only,19,gic_vol_025,neural_ode_h2,0.06229543128726659
early_seir_infected_only,19,gic_vol_025,seir,0.26290933117729803
early_seir_infected_only,19,gic_vol_025,sir,0.3210407275131172
early_seir_infected_only,19,gic_vol_025,tv_sir,0.03435751218297756
early_seir_infected_only,19,gic_vol_025,ude_sir_h2,0.3193969978393405
early_seir_infected_only,19,gic_vol_050,neural_ode_h2,0.05892280734911218
early_seir_infected_only,19,gic_vol_050,seir,0.2810543126660815
early_seir_infected_only,19,gic_vol_050,sir,0.3235961777517228
early_seir_infected_only,19,gic_vol_050,tv_sir,0.01638183900714965
early_seir_infected_only,19,gic_vol_050,ude_sir_h2,0.32004486322593384
early_seir_infected_only,19,gic_vol_100,neural_ode_h2,0.0512925839270502
early_seir_infected_only,19,gic_vol_100,seir,0.3125182910975204
early_seir_infected_only,19,gic_vol_100,sir,0.31989434886216156
early_seir_infected_only,19,gic_vol_100,tv_sir,0.0036237749848730297
early_seir_infected_only,19,gic_vol_100,ude_sir_h2,0.31267100112839474
early_seir_infected_only,19,ogic_e,neural_ode_h2,7.991779276140731e-06
early_seir_infected_only,19,ogic_e,seir,0.3710003137443026
early_seir_infected_only,19,ogic_e,sir,0.30586724106059454
early_seir_infected_only,19,ogic_e,tv_sir,0.02365664420097084
early_seir_infected_only,19,ogic_e,ude_sir_h2,0.299467809214856
missing_neural_feedback,0,aic,neural_ode_h2,0.009854092659584592
missing_neural_feedback,0,aic,seir,1.209767078040413e-21
missing_neural_feedback,0,aic,sir,3.497782012812897e-38
missing_neural_feedback,0,aic,tv_sir,0.9767791095333637
missing_neural_feedback,0,aic,ude_sir_h2,0.013366797807051713
missing_neural_feedback,0,aicc,neural_ode_h2,1.347904023405916e-06
missing_neural_feedback,0,aicc,seir,1.6082629601293527e-21
missing_neural_feedback,0,aicc,sir,5.607032865329249e-38
missing_neural_feedback,0,aicc,tv_sir,0.9998684754497236
missing_neural_feedback,0,aicc,ude_sir_h2,0.00013017664625310712
missing_neural_feedback,0,bic,neural_ode_h2,3.2043056357046177e-06
missing_neural_feedback,0,bic,seir,2.7713363298144598e-21
missing_neural_feedback,0,bic,sir,1.7930260264950481e-37
missing_neural_feedback,0,bic,tv_sir,0.9999480917862893
missing_neural_feedback,0,bic,ude_sir_h2,4.870390807497649e-05
missing_neural_feedback,0,blocked_validation,neural_ode_h2,5.151138137953621e-23
missing_neural_feedback,0,blocked_validation,seir,6.421225184235374e-79
missing_neural_feedback,0,blocked_validation,sir,3.7921004640392163e-163
missing_neural_feedback,0,blocked_validation,tv_sir,0.3200946013283967
missing_neural_feedback,0,blocked_validation,ude_sir_h2,0.6799053986716033
missing_neural_feedback,0,waic_laplace,neural_ode_h2,9.85967654375977e-305
missing_neural_feedback,0,waic_laplace,seir,5.975305260252816e-277
missing_neural_feedback,0,waic_laplace,sir,1.913196715563093e-42
missing_neural_feedback,0,waic_laplace,tv_sir,1.0
missing_neural_feedback,0,waic_laplace,ude_sir_h2,9.85967654375977e-305
missing_neural_feedback,0,ogic_p,neural_ode_h2,0.8560594576537901
missing_neural_feedback,0,ogic_p,seir,1.6188952290260334e-23
missing_neural_feedback,0,ogic_p,sir,3.309457618007268e-40
missing_neural_feedback,0,ogic_p,tv_sir,0.010440191795543183
missing_neural_feedback,0,ogic_p,ude_sir_h2,0.1335003505506667
missing_neural_feedback,0,gic_eff,neural_ode_h2,0.7500609736158798
missing_neural_feedback,0,gic_eff,seir,8.491291615684953e-23
missing_neural_feedback,0,gic_eff,sir,2.9380151898102763e-39
missing_neural_feedback,0,gic_eff,tv_sir,0.020419278637223846
missing_neural_feedback,0,gic_eff,ude_sir_h2,0.2295197477468964
missing_neural_feedback,0,gic_vol_025,neural_ode_h2,0.8112460367547902
missing_neural_feedback,0,gic_vol_025,seir,2.051879409437809e-22
missing_neural_feedback,0,gic_vol_025,sir,7.341077755582484e-39
missing_neural_feedback,0,gic_vol_025,tv_sir,0.015291210637189695
missing_neural_feedback,0,gic_vol_025,ude_sir_h2,0.17346275260801997
missing_neural_feedback,0,gic_vol_050,neural_ode_h2,0.860243061621984
missing_neural_feedback,0,gic_vol_050,seir,4.861188727622792e-22
missing_neural_feedback,0,gic_vol_050,sir,1.7983664128300164e-38
missing_neural_feedback,0,gic_vol_050,tv_sir,0.011226798232723085
missing_neural_feedback,0,gic_vol_050,ude_sir_h2,0.12853014014529282
missing_neural_feedback,0,gic_vol_100,neural_ode_h2,0.9266040818112974
missing_neural_feedback,0,gic_vol_100,seir,2.613723421789833e-21
missing_neural_feedback,0,gic_vol_100,sir,1.0338338559065222e-37
missing_neural_feedback,0,gic_vol_100,tv_sir,0.005797221058379763
missing_neural_feedback,0,gic_vol_100,ude_sir_h2,0.06759869713032281
missing_neural_feedback,0,ogic_e,neural_ode_h2,8.611660915539457e-06
missing_neural_feedback,0,ogic_e,seir,2.180068565800438e-20
missing_neural_feedback,0,ogic_e,sir,2.6357110524267402e-37
missing_neural_feedback,0,ogic_e,tv_sir,0.32942826125010416
missing_neural_feedback,0,ogic_e,ude_sir_h2,0.6705631270889804
missing_neural_feedback,1,aic,neural_ode_h2,9.940254747118855e-06
missing_neural_feedback,1,aic,seir,9.507181127166912e-18
missing_neural_feedback,1,aic,sir,1.0290380305877042e-35
missing_neural_feedback,1,aic,tv_sir,0.9993052191690716
missing_neural_feedback,1,aic,ude_sir_h2,0.0006848405761813366
missing_neural_feedback,1,aicc,neural_ode_h2,1.3292061486320391e-09
missing_neural_feedback,1,aicc,seir,1.2355478383110869e-17
missing_neural_feedback,1,aicc,sir,1.6125912023219565e-35
missing_neural_feedback,1,aicc,tv_sir,0.9999934786694855
missing_neural_feedback,1,aicc,ude_sir_h2,6.520001308473238e-06
missing_neural_feedback,1,bic,neural_ode_h2,3.159617400680055e-09
missing_neural_feedback,1,bic,seir,2.1289179893953407e-17
missing_neural_feedback,1,bic,sir,5.156380642703872e-35
missing_neural_feedback,1,bic,tv_sir,0.9999975576505181
missing_neural_feedback,1,bic,ude_sir_h2,2.439189864357812e-06
missing_neural_feedback,1,blocked_validation,neural_ode_h2,4.407068713122123e-09
missing_neural_feedback,1,blocked_validation,seir,1.2699975652166707e-62
missing_neural_feedback,1,blocked_validation,sir,1.882095928057848e-127
missing_neural_feedback,1,blocked_validation,tv_sir,0.9677327191497254
missing_neural_feedback,1,blocked_validation,ude_sir_h2,0.0322672764432059
missing_neural_feedback,1,waic_laplace,neural_ode_h2,9.85967654375977e-305
missing_neural_feedback,1,waic_laplace,seir,4.692948614303151e-123
missing_neural_feedback,1,waic_laplace,sir,1.1640510127550711e-38
missing_neural_feedback,1,waic_laplace,tv_sir,1.0
missing_neural_feedback,1,waic_laplace,ude_sir_h2,9.85967654375977e-305
missing_neural_feedback,1,ogic_p,neural_ode_h2,0.038077216765489356
missing_neural_feedback,1,ogic_p,seir,6.334696818987174e-18
missing_neural_feedback,1,ogic_p,sir,4.81599227979786e-36
missing_neural_feedback,1,ogic_p,tv_sir,0.5669900388104931
missing_neural_feedback,1,ogic_p,ude_sir_h2,0.39493274442401743
missing_neural_feedback,1,gic_eff,neural_ode_h2,0.015411717683567912
missing_neural_feedback,1,gic_eff,seir,1.6927137203196116e-17
missing_neural_feedback,1,gic_eff,sir,2.1665891463250653e-35
missing_neural_feedback,1,gic_eff,tv_sir,0.5948511111845387
missing_neural_feedback,1,gic_eff,ude_sir_h2,0.3897371711318934
missing_neural_feedback,1,gic_vol_025,neural_ode_h2,0.02126204203270066
missing_neural_feedback,1,gic_vol_025,seir,4.8562746746600505e-17
missing_neural_feedback,1,gic_vol_025,sir,6.387187214452127e-35
missing_neural_feedback,1,gic_vol_025,tv_sir,0.5708834004411949
missing_neural_feedback,1,gic_vol_025,ude_sir_h2,0.4078545575261044
missing_neural_feedback,1,gic_vol_050,neural_ode_h2,0.02921546264934807
missing_neural_feedback,1,gic_vol_050,seir,1.3876400930813322e-16
missing_neural_feedback,1,gic_vol_050,sir,1.8754115955296488e-34
missing_neural_feedback,1,gic_vol_050,tv_sir,0.5456829966611838
missing_neural_feedback,1,gic_vol_050,ude_sir_h2,0.42510154068946787
missing_neural_feedback,1,gic_vol_100,neural_ode_h2,0.054316166528894094
missing_neural_feedback,1,gic_vol_100,seir,1.1156418169429997e-15
missing_neural_feedback,1,gic_vol_100,sir,1.5921033290697288e-33
missing_neural_feedback,1,gic_vol_100,tv_sir,0.49093860661918537
missing_neural_feedback,1,gic_vol_100,ude_sir_h2,0.45474522685191937
missing_neural_feedback,1,ogic_e,neural_ode_h2,1.4675447354213224e-09
missing_neural_feedback,1,ogic_e,seir,2.456614137645218e-16
missing_neural_feedback,1,ogic_e,sir,1.1116548172644066e-34
missing_neural_feedback,1,ogic_e,tv_sir,0.8451770265270627
missing_neural_feedback,1,ogic_e,ude_sir_h2,0.1548229720053922
missing_neural_feedback,2,aic,neural_ode_h2,9.803204983305321e-06
missing_neural_feedback,2,aic,seir,1.1982049876557778e-20
missing_neural_feedback,2,aic,sir,6.755982843330155e-39
missing_neural_feedback,2,aic,tv_sir,0.9992595051857592
missing_neural_feedback,2,aic,ude_sir_h2,0.0007306916092574244
missing_neural_feedback,2,aicc,neural_ode_h2,1.3109393165396542e-09
missing_neural_feedback,2,aicc,seir,1.5572509272420202e-20
missing_neural_feedback,2,aicc,sir,1.0587686576669484e-38
missing_neural_feedback,2,aicc,tv_sir,0.999993041849351
missing_neural_feedback,2,aicc,ude_sir_h2,6.956839709604009e-06
missing_neural_feedback,2,bic,neural_ode_h2,3.116196695783565e-09
missing_neural_feedback,2,bic,seir,2.6832311277121305e-20
missing_neural_feedback,2,bic,sir,3.3854926756752937e-38
missing_neural_feedback,2,bic,tv_sir,0.9999973942681373
missing_neural_feedback,2,bic,ude_sir_h2,2.6026156659813125e-06
missing_neural_feedback,2,blocked_validation,neural_ode_h2,0.2593276881870478
missing_neural_feedback,2,blocked_validation,seir,2.720417216292014e-85
missing_neural_feedback,2,blocked_validation,sir,3.1110638174261426e-164
missing_neural_feedback,2,blocked_validation,tv_sir,0.15643448241570138
missing_neural_feedback,2,blocked_validation,ude_sir_h2,0.5842378293972508
missing_neural_feedback,2,waic_laplace,neural_ode_h2,9.85967654375977e-305
missing_neural_feedback,2,waic_laplace,seir,9.85967654375977e-305
missing_neural_feedback,2,waic_laplace,sir,5.713536334713291e-41
missing_neural_feedback,2,waic_laplace,tv_sir,1.0
missing_neural_feedback,2,waic_laplace,ude_sir_h2,9.85967654375977e-305
missing_neural_feedback,2,ogic_p,neural_ode_h2,0.033401541554427906
missing_neural_feedback,2,ogic_p,seir,7.256852420928572e-21
missing_neural_feedback,2,ogic_p,sir,2.8917535132684023e-39
missing_neural_feedback,2,ogic_p,tv_sir,0.5624385259070884
missing_neural_feedback,2,ogic_p,ude_sir_h2,0.4041599325384837
missing_neural_feedback,2,gic_eff,neural_ode_h2,0.012498991829768777
missing_neural_feedback,2,gic_eff,seir,1.8243571490243167e-20
missing_neural_feedback,2,gic_eff,sir,1.2300160236193458e-38
missing_neural_feedback,2,gic_eff,tv_sir,0.5956624602686661
missing_neural_feedback,2,gic_eff,ude_sir_h2,0.39183854790156514
missing_neural_feedback,2,gic_vol_025,neural_ode_h2,0.01647598430696066
missing_neural_feedback,2,gic_vol_025,seir,4.98543734363573e-20
missing_neural_feedback,2,gic_vol_025,sir,3.4558044999650407e-38
missing_neural_feedback,2,gic_vol_025,tv_sir,0.5801347382636862
missing_neural_feedback,2,gic_vol_025,ude_sir_h2,0.4033892774293531
missing_neural_feedback,2,gic_vol_050,neural_ode_h2,0.021674815005141002
missing_neural_feedback,2,gic_vol_050,seir,1.3596411695948775e-19
missing_neural_feedback,2,gic_vol_050,sir,9.689808784180754e-38
missing_neural_feedback,2,gic_vol_050,tv_sir,0.5638780078473035
missing_neural_feedback,2,gic_vol_050,ude_sir_h2,0.41444717714755547
missing_neural_feedback,2,gic_vol_100,neural_ode_h2,0.03722439692160007
missing_neural_feedback,2,gic_vol_100,seir,1.0035305676506617e-18
missing_neural_feedback,2,gic_vol_100,sir,7.559820789075804e-37
missing_neural_feedback,2,gic_vol_100,tv_sir,0.5286423333296582
missing_neural_feedback,2,gic_vol_100,ude_sir_h2,0.4341332697487417
missing_neural_feedback,2,ogic_e,neural_ode_h2,1.380556644263855e-09
missing_neural_feedback,2,ogic_e,seir,2.828962133831144e-19
missing_neural_feedback,2,ogic_e,sir,6.66639215507134e-38
missing_neural_feedback,2,ogic_e,tv_sir,0.8714915426095821
missing_neural_feedback,2,ogic_e,ude_sir_h2,0.12850845600986144
missing_neural_feedback,3,aic,neural_ode_h2,0.00048072500177294034
missing_neural_feedback,3,aic,seir,3.818926909377027e-12
missing_neural_feedback,3,aic,sir,2.3660913058720623e-25
missing_neural_feedback,3,aic,tv_sir,0.9974139749567102
missing_neural_feedback,3,aic,ude_sir_h2,0.002105300037698018
missing_neural_feedback,3,aicc,neural_ode_h2,6.440333046410315e-08
missing_neural_feedback,3,aicc,seir,4.9723985759511625e-12
missing_neural_feedback,3,aicc,sir,3.714848869537376e-25
missing_neural_feedback,3,aicc,tv_sir,0.9999798544228933
missing_neural_feedback,3,aicc,ude_sir_h2,2.0081168803691104e-05
missing_neural_feedback,3,bic,neural_ode_h2,1.5309257585095212e-07
missing_neural_feedback,3,bic,seir,8.567792668922587e-12
missing_neural_feedback,3,bic,sir,1.187860612040742e-24
missing_neural_feedback,3,bic,tv_sir,0.9999923342937828
missing_neural_feedback,3,bic,ude_sir_h2,7.512605073662559e-06
missing_neural_feedback,3,blocked_validation,neural_ode_h2,0.9619895775475318
missing_neural_feedback,3,blocked_validation,seir,3.34830536074461e-55
missing_neural_feedback,3,blocked_validation,sir,1.5842467249607084e-120
missing_neural_feedback,3,blocked_validation,tv_sir,0.03762380237259435
missing_neural_feedback,3,blocked_validation,ude_sir_h2,0.00038662007987400054
missing_neural_feedback,3,waic_laplace,neural_ode_h2,9.85967654375977e-305
missing_neural_feedback,3,waic_laplace,seir,1.1987255529183803e-249
missing_neural_feedback,3,waic_laplace,sir,2.6833995047033946e-27
missing_neural_feedback,3,waic_laplace,tv_sir,1.0
missing_neural_feedback,3,waic_laplace,ude_sir_h2,9.85967654375977e-305
missing_neural_feedback,3,ogic_p,neural_ode_h2,0.511157223612835
missing_neural_feedback,3,ogic_p,seir,6.71976276278447e-13
missing_neural_feedback,3,ogic_p,sir,2.922628349727335e-26
missing_neural_feedback,3,ogic_p,tv_sir,0.15377201016029832
missing_neural_feedback,3,ogic_p,ude_sir_h2,0.33507076622619464
missing_neural_feedback,3,gic_eff,neural_ode_h2,0.2978544793312873
missing_neural_feedback,3,gic_eff,seir,2.483338629109456e-12
missing_neural_feedback,3,gic_eff,sir,1.817551370652441e-25
missing_neural_feedback,3,gic_eff,tv_sir,0.22830262805437895
missing_neural_feedback,3,gic_eff,ude_sir_h2,0.47384289261185053
missing_neural_feedback,3,gic_vol_025,neural_ode_h2,0.3578797660374685
missing_neural_feedback,3,gic_vol_025,seir,6.166122304641618e-12
missing_neural_feedback,3,gic_vol_025,sir,4.6311291580646155e-25
missing_neural_feedback,3,gic_vol_025,tv_sir,0.19411241720399894
missing_neural_feedback,3,gic_vol_025,ude_sir_h2,0.4480078167523664
missing_neural_feedback,3,gic_vol_050,neural_ode_h2,0.42213913414287885
missing_neural_feedback,3,gic_vol_050,seir,1.503051240570218e-11
missing_neural_feedback,3,gic_vol_050,sir,1.1584373547155632e-24
missing_neural_feedback,3,gic_vol_050,tv_sir,0.16202468501747638
missing_neural_feedback,3,gic_vol_050,ude_sir_h2,0.4158361808246144
missing_neural_feedback,3,gic_vol_100,neural_ode_h2,0.5548901701288086
missing_neural_feedback,3,gic_vol_100,seir,8.437456865522566e-11
missing_neural_feedback,3,gic_vol_100,sir,6.847914811428037e-24
missing_neural_feedback,3,gic_vol_100,tv_sir,0.1066476764621045
missing_neural_feedback,3,gic_vol_100,ude_sir_h2,0.3384621533247124
missing_neural_feedback,3,ogic_e,neural_ode_h2,2.7105281579217796e-07
missing_neural_feedback,3,ogic_e,seir,5.741603436345531e-11
missing_neural_feedback,3,ogic_e,sir,1.480690581536404e-24
missing_neural_feedback,3,ogic_e,tv_sir,0.5495128311208783
missing_neural_feedback,3,ogic_e,ude_sir_h2,0.4504868977688899
missing_neural_feedback,4,aic,neural_ode_h2,4.883864139220403e-05
missing_neural_feedback,4,aic,seir,1.9467303170601393e-19
missing_neural_feedback,4,aic,sir,5.813008601709457e-37
missing_neural_feedback,4,aic,tv_sir,0.9983599849677252
missing_neural_feedback,4,aic,ude_sir_h2,0.0015911763908825884
missing_neural_feedback,4,aicc,neural_ode_h2,6.53680658581392e-09
missing_neural_feedback,4,aicc,seir,2.532333052227496e-19
missing_neural_feedback,4,aicc,sir,9.118030911472447e-37
missing_neural_feedback,4,aicc,tv_sir,0.9999848305112294
